"Gene","NR3C1"
"SMPDL3B",-0.146455582
"SMURF1",-0.01348938
"SMURF2",-0.312269415
"SMYD1",-0.039702943
"SMYD3",-0.041951062
"SMYD4",0.292613726
"SMYD5",-0.251480407
"SNAG1",-0.156550561
"SNAI2",0.250851533
"SNAP23",-0.686274632
"SNAPC1",-0.449066875
"SNAPC2",0.255494374
"SNAPC3",-0.377523371
"SNAPC4",-0.557755516
"SNAPC5",0.786287198
"SNCB",0.076675323
"SND1",-0.064218268
"SNF1LK",-0.408671175
"SNF8",0.117390204
"SNFT",-0.23834987
"SNHG8",-0.225504639
"SNIP1",-0.076563571
"SNORD22",-0.277851468
"SNPH",0.273965547
"SNRK",0.219787486
"SNRPA",0.39212728
"SNRPD2",0.107426823
"SNRPN",0.499541236
"SNTB2",3.550776973
"SNURF",-0.112816136
"SNW1",0.227933967
"SNX1",-0.299315565
"SNX11",-0.409461515
"SNX17",-2.781394034
"SNX4",1.035875797
"SNX6",-0.117643791
"SNX9",-0.001930743
"SOAT1",-0.960197905
"SOCS1",-0.142056954
"SOCS2",-0.027661531
"SOCS3",0.049165532
"SOCS5",-0.219056582
"SOD2",0.707517085
"SOHLH1",-0.019821937
"SOHLH2",-0.124573989
"SORBS1",-0.030350893
"SORBS3",-3.312152931
"SORT1",-0.688062542
"SOS1",-0.295704136
"SOX1",0.071814736
"SOX10",-0.163519795
"SOX11",0.616404748
"SOX12",0.212825153
"SOX13",-0.134139914
"SOX14",-0.022657404
"SOX15",0.063874601
"SOX17",-0.145056792
"SOX18",2.208017215
"SOX2",0.130359293
"SOX21",-0.150369466
"SOX3",-0.450253447
"SOX30",-0.462635879
"SOX4",-0.439784548
"SOX5",-0.0389236
"SOX6",-0.025103556
"SOX7",0.122843327
"SOX8",-0.672900856
"SOX9",-2.402675115
"SP1",-0.304431991
"SP100",-0.062833662
"SP110",2.489727523
"SP2",-0.161484022
"SP3",-0.362765256
"SP5",0.013900729
"SP7",-0.029502583
"SPA17",1.048972974
"SPAG1",-0.371076737
"SPAG16",-0.589838467
"SPAG6",-0.012381646
"SPAM1",-0.62773299
"SPATA17",-0.184644036
"SPATA18",0.134666886
"SPATA20",0.073739434
"SPATA5L1",0.130075146
"SPATA6",-0.100311391
"SPATA7",0.045899864
"SPATS2",0.098418298
"SPBC25",0.071739334
"SPCS2",0.077067305
"SPCS3",0.060340977
"SPDEF",-0.012782614
"SPEN",-0.282578771
"SPG21",0.136668738
"SPG7",-0.019990692
"SPHAR",0.610131094
"SPHK1",-0.059480127
"SPI1",-0.199283851
"SPIB",-0.365050528
"SPIC",-0.321844092
"SPINK5",0.037121614
"SPINK6",-0.023341341
"SPINLW1",-0.157315344
"SPN",-0.498659853
"SPOCD1",-0.508429857
"SPP1",0.445251583
"SPPL2A",1.854725777
"SPRED1",-0.072868017
"SPRR1A",0.058732405
"SPRR1B",-0.036394888
"SPRR2C",0.002372176
"SPRR2D",0.012346623
"SPRR2E",0.08803844
"SPRR2G",-1.126931226
"SPRR3",0.669455184
"SPRR4",0.316109221
"SPRY1",-0.084916479
"SPRY2",-0.254795149
"SPRYD3",1.728223245
"SPSB1",1.870743829
"SPTAN1",0.793701262
"SPTBN2",-1.54870658
"SPTBN5",0.108522837
"SPTLC2",0.009026525
"SPTLC3",-0.368234042
"SPZ1",0.442793876
"SQRDL",0.084605115
"SQSTM1",-0.534699323
"SRA1",0.310186179
"SRCAP",-0.124264536
"SRD5A1",0.385024779
"SRD5A2L",1.121028414
"SREBF1",0.256505836
"SREBF2",0.552849644
"SRF",-0.154977088
"SRFBP1",-0.636755302
"SRGAP3",-0.089256183
"SRI",-0.381876852
"SRP9",-0.530904776
"SRPK2",-0.025224034
"SRPX",-0.658198177
"SRPX2",0.152525252
"SRXN1",-0.232466613
"SRY",-0.037234602
"SS18",-0.551778325
"SS18L1",-0.156425224
"SSBP2",-0.177774374
"SSBP3",-0.053089054
"SSR1",-0.593904029
"SSR2",-0.1105253
"SSR4",-0.032546613
"SSRP1",-0.026003862
"SSX1",-0.027384482
"SSX2",0.121083585
"SSX3",-0.236324386
"SSX5",-0.210603688
"SSX7",-0.080436993
"SSX8",-0.025990985
"SSX9",-0.505081929
"ST18",-0.620704968
"ST3GAL1",-0.220565087
"ST3GAL2",0.485456592
"ST3GAL3",0.238561674
"ST3GAL5",0.019665038
"ST5",-0.281809992
"ST6GAL1",0.163538472
"ST6GAL2",-0.016625148
"ST6GALNAC2",2.235644846
"ST6GALNAC5",-0.067040522
"ST7",-0.014067769
"STAB1",-0.474607791
"STAC",-0.074523236
"STAG1",-0.300670813
"STAMBPL1",0.069800105
"STAP2",0.175129387
"STARD13",-0.047288707
"STARD4",0.030253135
"STAT1",0.675494643
"STAT2",0.35465096
"STAT3",0.137106975
"STAT4",-0.050093078
"STAT5A",-0.072780846
"STAT5B",-0.245065352
"STAT6",-0.510372674
"STATIP1",-0.064968615
"STAU1",0.170669969
"STC2",0.159225767
"STEAP1",-0.317412454
"STEAP4",-0.835011577
"STIL",0.038465926
"STIM1",-0.268612411
"STIP1",-1.736219999
"STK10",0.932528788
"STK11",0.009975457
"STK17A",-0.013908065
"STK25",0.140770903
"STK3",-0.598754761
"STK32B",-0.144103736
"STK35",-0.312517217
"STK36",0.15098145
"STK38L",-1.212617253
"STON2",0.016719465
"STRN3",-0.23746652
"STRN4",0.319845133
"STS",-0.18182718
"STS-1",-0.083222495
"STT3A",0.007480668
"STT3B",-0.164155032
"STX10",0.213134111
"STX11",-0.385295486
"STX12",0.694260565
"STX17",-0.146599125
"STX2",0.021192454
"STX3",0.073181337
"STX6",0.586788154
"STXBP6",-0.760394558
"STYXL1",2.385426588
"SUB1",-0.019563431
"SUCLA2",3.094439248
"SUCLG2",-0.744077319
"SUDS3",-0.052211386
"SUFU",0.202620402
"SUHW1",-0.608297335
"SUHW2",-0.056327403
"SUHW3",-0.119670734
"SUHW4",-0.190498754
"SULF1",0.347287478
"SULF2",-0.127432654
"SULT1A3",-0.021874057
"SULT1E1",0.103442041
"SULT2B1",1.199012049
"SUMO1",-3.56586765
"SUMO1P1",-0.05802879
"SUMO1P3",1.538670419
"SUMO2",0.022747085
"SUPT16H",-0.970101158
"SUPT3H",0.026089759
"SUPT4H1",-0.138553934
"SUPT5H",0.976890121
"SUPT6H",2.310487261
"SUPT7L",0.029275132
"SURB7",0.542737397
"SURF1",-0.052250836
"SURF5",-0.003048953
"SUV39H1",0.311919289
"SUV39H2",0.019384317
"SUV420H1",-0.206565564
"SUV420H2",-0.092655925
"SUZ12",-0.06826678
"SVIL",-0.459678187
"SWAP70",0.924776561
"SYMPK",-0.875645506
"SYNCRIP",0.259337734
"SYNGR4",1.946156226
"SYNJ1",-0.442200744
"SYNJ2",0.15993454
"SYP",-0.211278549
"SYPL1",-0.038059243
"SYS1",0.04244967
"SYT2",-0.166246631
"SYT7",-0.185638705
"SYT9",-0.407978134
"SYTL4",-0.148338084
"SYVN1",0.089136681
"T",-0.292095588
"TA-NFKBH",-0.049171046
"TAC4",0.028557024
"TACC1",0.067971507
"TACC2",-0.310945097
"TACSTD2",0.062208343
"TADA1L",-0.278901465
"TADA2L",-0.122205296
"TADA3L",0.02760377
"TAF1",0.108680215
"TAF10",0.004982135
"TAF11",1.34088037
"TAF12",-0.189226584
"TAF13",-0.032145307
"TAF1A",-0.593847357
"TAF1B",-0.444636956
"TAF1C",-1.1084431
"TAF1L",-0.128507678
"TAF2",-0.777299864
"TAF3",0.425417114
"TAF4",-0.130813568
"TAF4B",-0.104009499
"TAF5",-0.119412212
"TAF5L",1.672864062
"TAF6",-0.639567432
"TAF6L",-0.106842142
"TAF7",-0.122210738
"TAF7L",-0.018655057
"TAF9",1.718391071
"TAF9B",-0.198877795
"TAGLN",1.132048927
"TAGLN3",0.391876256
"TAIP-2",-0.11154993
"tAKR",-0.097556725
"TAL1",-0.420602126
"TAL2",-0.386459272
"TAOK2",-0.22433969
"TAP1",-0.302847832
"TARBP1",-0.200653468
"TARBP2",-0.991775574
"TARDBP",-0.04873952
"TAS2R10",-0.825307301
"TASP1",-0.221490505
"TAT",-0.037808462
"TAX1BP1",-0.030800288
"TBC1D12",-0.140990061
"TBC1D17",-0.205350301
"TBC1D19",0.071419989
"TBC1D22A",2.218290047
"TBC1D2B",4.101199445
"TBC1D4",-0.275953045
"TBC1D5",0.496219268
"TBC1D8",-1.078549518
"TBC1D8B",0.295126268
"TBC1D9",-0.348380674
"TBL1X",-0.237905394
"TBL1XR1",0.303903279
"TBL1Y",-0.045810858
"TBN",0.089861209
"TBP",0.149849726
"TBPL1",1.06745984
"TBR1",0.019252647
"TBX1",-0.02991333
"TBX10",-0.657105548
"TBX15",-0.155640155
"TBX19",-0.231606115
"TBX2",-0.093389266
"TBX20",-0.016292293
"TBX21",-0.201770106
"TBX22",0.697465056
"TBX3",0.00109321
"TBX4",-0.009349489
"TBX5",-0.026716551
"TBX6",-0.281670641
"TCEA1",0.230905403
"TCEA2",0.284786567
"TCEA3",-0.199363471
"TCEAL1",3.410124612
"TCEAL2",-0.576823369
"TCEAL3",-0.149177697
"TCEAL4",0.093587288
"TCEAL5",-0.500905106
"TCEAL6",-0.200596167
"TCEAL7",-0.02214393
"TCEAL8",-0.065052606
"TCEB1",0.01930635
"TCEB2",0.124281151
"TCEB3",0.211633084
"TCEB3B",-0.030171585
"TCEB3C",-0.366253594
"TCERG1",-0.583267778
"TCERG1L",-0.109493014
"TCF1",-1.005835826
"TCF12",-0.299491686
"TCF15",0.963706975
"TCF19",0.244593009
"TCF2",-0.440195148
"TCF20",0.054430806
"TCF21",0.04677004
"TCF23",-0.261640734
"TCF25",0.404611004
"TCF3",-0.010036408
"TCF4",0.661617997
"TCF7",0.134533412
"TCF7L1",0.189331944
"TCF7L2",-0.389272269
"TCF8",-0.02428423
"TCFL5",0.958265605
"TCN1",-0.49097107
"TCOF1",-0.237429021
"TCP11L2",0.46921788
"TCTEX1D1",-0.020733921
"TDGF1",-0.173543335
"TDGF3",-0.029779019
"TDRKH",0.075871519
"TEAD1",-0.326172913
"TEAD2",0.150417667
"TEAD3",-0.719224727
"TEAD4",0.378894341
"TEC",-0.267865041
"TEF",-0.035847763
"TEP1",0.211990764
"TERF1",0.290277953
"TERF2",0.064183277
"TERF2IP",-0.188089939
"TESC",-0.660811074
"TFAM",-0.138106385
"TFAP2A",0.038455392
"TFAP2B",0.541622767
"TFAP2C",-0.802035421
"TFAP2D",-0.025670379
"TFAP2E",-0.384280611
"TFAP4",-0.101594502
"TFB1M",-0.254682852
"TFB2M",0.321368782
"TFCP2",-0.374546117
"TFCP2L1",-1.365985569
"TFDP1",-0.277547821
"TFDP3",-0.205438912
"TFE3",0.175690449
"TFEB",-0.390979904
"TFEC",-0.107306973
"TFIP11",0.509692629
"TFPI2",-3.878791697
"TFRC",0.845208213
"TGDS",-2.765646613
"TGFA",-0.4044444
"TGFB1",0.74042015
"TGFB1I1",0.169291012
"TGFB2",0.105582068
"TGFB3",-0.254626451
"TGFBI",-0.291496842
"TGFBR1",-0.200655683
"TGFBR3",-0.076158567
"TGFBRAP1",-0.270023423
"TGIF",-2.265376976
"TGIF2",0.060600237
"TGIF2LY",-0.014381099
"TGM1",0.71286431
"TGM2",-0.269475054
"TGOLN2",1.23183453
"TGS1",-0.126432924
"TH1L",0.036831593
"THAP1",-0.794692491
"THAP11",0.101679556
"THAP2",0.08085447
"THAP7",0.157904652
"THBD",-0.682729772
"THBS1",0.578597996
"THBS3",-1.618232149
"THEM2",0.118250931
"THNSL1",-0.099532624
"THOC1",-0.282586541
"THOC2",-3.715199243
"THOC6",-0.02377222
"THRA",-0.178331257
"THRAP1",-0.206961267
"THRAP2",-0.137909193
"THRAP3",-0.242371064
"THRAP4",1.028692922
"THRAP5",0.136028049
"THRAP6",-0.419780748
"THRB",-0.037090676
"THSD1",1.067419311
"THYN1",-0.007848192
"TIA1",-0.332338646
"TIAL1",0.586929137
"TIAM1",-1.509193147
"TIAM2",0.013851058
"TICAM1",-0.149091886
"TIGD1",-0.187616804
"TIGD2",-0.321623116
"TIGD3",-0.595421741
"TIGD4",-0.019475345
"TIGD5",-0.98642903
"TIGD6",0.278312621
"TIGD7",-0.074252696
"TIMELESS",-0.580104528
"TIMM13",0.003033821
"TIMM8B",0.016223505
"TIMP1",-0.738399797
"TIMP2",-3.696933424
"TIP39",-0.75828199
"TIPARP",0.359900539
"TITF1",-0.381310386
"TJAP1",0.247971862
"TJP3",-0.556795833
"TK2",0.57378973
"TLE1",0.378919969
"TLE2",0.27837919
"TLE3",-0.052833729
"TLE4",-0.143551971
"TLE6",-0.476827836
"TLL1",-0.393277734
"TLN1",0.104867098
"TLN2",-0.159550495
"TLOC1",-0.456413188
"TLR2",0.344028024
"TLR3",-0.013859964
"TLR4",-0.124015893
"TLR6",-0.179046177
"TLR9",-0.153493601
"TLX1",-0.364117226
"TLX2",-0.564340944
"TLX3",-0.551346605
"TM4SF1",-0.102792693
"TM4SF5",-0.253779312
"TM7SF2",-0.711499533
"TM7SF3",-0.118701568
"TMCC1",-0.390699474
"TMCC3",0.034174128
"TMCO1",-2.409239129
"TMED10",0.000809842
"TMED5",0.421434293
"TMED7",-0.116816512
"TMEFF1",-0.280528341
"TMEM10",-0.332533499
"TMEM101",0.621176829
"TMEM106A",0.09796567
"TMEM106C",-0.058259507
"TMEM107",0.104715162
"TMEM112",-0.839048932
"TMEM117",-1.206287175
"TMEM133",-0.085245566
"TMEM139",0.136344468
"TMEM142B",0.080448028
"TMEM147",-0.001446254
"TMEM15",-0.509669272
"TMEM158",0.221135013
"TMEM159",-0.939741092
"TMEM165",-2.248929491
"TMEM16A",0.237294507
"TMEM16D",-0.446755323
"TMEM170",-0.477770125
"TMEM18",0.063353924
"TMEM183B",0.338163292
"TMEM2",0.265782247
"TMEM20",-0.060126494
"TMEM28",0.458889454
"TMEM38B",-0.390471176
"TMEM4",-0.169235063
"TMEM41A",0.36446299
"TMEM44",-0.00788043
"TMEM45A",0.82002612
"TMEM45B",0.54989153
"TMEM46",-0.479200833
"TMEM48",-0.21638025
"TMEM50B",-1.651466775
"TMEM51",-0.236417962
"TMEM55A",-0.010498621
"TMEM55B",-4.779497509
"TMEM61",-0.243045604
"TMEM62",-0.016522958
"TMEM64",0.245815875
"TMEM66",3.159479999
"TMEM67",0.008504321
"TMEM79",0.166538461
"TMEM87B",-0.051917432
"TMEM97",0.428685474
"TMEM98",-0.257492692
"TMEPAI",-0.423101273
"TMF1",-0.253819443
"TMIGD2",-0.614167391
"TMLHE",-0.051823917
"TMOD1",0.142515669
"TMPO",-0.411030339
"TMPRSS11E",-0.786703341
"TMPRSS11F",-0.042215982
"TMPRSS13",-0.080305114
"TMPRSS4",0.684672022
"TMSB4X",-0.098709509
"TMSL3",0.019250589
"TMTC4",-0.0228008
"TNC",3.083592993
"TNF",-0.047637921
"TNFAIP1",-0.285334839
"TNFAIP2",-0.445578299
"TNFAIP3",-0.262702012
"TNFAIP8L1",0.258956415
"TNFRSF10A",-0.094509917
"TNFRSF10B",-0.134112939
"TNFRSF11A",-0.504123848
"TNFRSF12A",-0.02359088
"TNFRSF14",3.202904619
"TNFRSF1A",-4.302469576
"TNFRSF1B",-0.61904363
"TNFRSF4",-0.364879319
"TNFRSF6B",-0.52922358
"TNFRSF8",-0.052793482
"TNFRSF9",-0.208092977
"TNFSF10",-4.708381937
"TNFSF18",-0.065561987
"TNFSF4",0.196553009
"TNIK",-0.225608686
"TNIP2",-0.100278525
"TNKS",-0.118396755
"TNNC1",-0.354921526
"TNNI1",-0.258249029
"TNNI2",-0.68887613
"TNP1",-0.022860164
"TNRC18",-0.113902232
"TNRC4",-0.03737387
"TNRC5",0.447755236
"TNRC6C",-0.278883928
"TNS4",0.275466798
"TOB2",-0.146110034
"TOLLIP",-0.435250747
"TOM1L1",-0.058448018
"TOMM20",0.726454869
"TOMM40L",-0.912183153
"TOP1MT",-0.154809151
"TOP2B",0.095460868
"TOP3A",0.351335185
"TOPBP1",0.329603746
"TOPORS",-0.258236167
"TOR1AIP1",-0.188665357
"TOX",0.019020331
"TP53",0.229633841
"TP53AP1",-3.178467541
"TP53BP1",7.578444772
"TP53BP2",-1.160768047
"TP53I11",0.336354417
"TP53I13",-0.401738186
"TP53I3",0.365887606
"TP53INP1",0.355648175
"TP73",0.255593782
"TP73L",-0.267861449
"TPD52",0.425606346
"TPD52L1",0.127769187
"TPM1",0.107234418
"TPM2",-0.541956387
"TPM3",0.084710408
"TPM4",0.275427226
"TPMT",-2.50977246
"TPP1",0.530699708
"TPP2",-0.904728881
"TPPP",-0.044078789
"TPR",-0.194036359
"TPRKB",-0.005393913
"TPRX1",-0.312975877
"TPRXL",0.402340047
"TPSAB1",-0.122813073
"TPSD1",-0.112451335
"TPSG1",-0.29711678
"TPST1",0.243379352
"TPX2",-0.132081
"TRA16",-1.368247552
"TRA2A",-0.275761116
"TRAF1",-0.169449529
"TRAF3",2.135065397
"TRAF3IP3",-0.032439302
"TRAF5",-0.031331411
"TRAF6",-0.107217663
"TRAF7",-1.882781599
"TRAIP",1.283747185
"TRAK1",-1.434977036
"TRAK2",-0.303961758
"TRAM2",0.046030243
"TRAP1",0.101038527
"TRAPPC2",-0.236748423
"TRAPPC5",0.207990134
"TRDMT1",-0.107540768
"TREM2",0.121434757
"TRERF1",-0.178580743
"TREX1",0.473182253
"TRFP",-0.203784656
"TRHDE",-0.028635837
"TRIB1",0.465513725
"TRIB2",-0.012133003
"TRIB3",-0.346068595
"TRIM13",0.516851289
"TRIM15",-0.140405522
"TRIM16L",0.266161961
"TRIM2",0.696773124
"TRIM22",0.772027899
"TRIM24",-0.346814874
"TRIM25",-0.284278441
"TRIM26",-0.147578697
"TRIM27",-0.175226578
"TRIM28",-0.200233134
"TRIM29",0.013041682
"TRIM32",5.868573445
"TRIM33",1.351544318
"TRIM34",0.019919935
"TRIM36",-0.207744223
"TRIM37",-0.362723898
"TRIM38",0.118139211
"TRIM4",-0.30791073
"TRIM42",0.167356407
"TRIM47",0.17263272
"TRIM5",-0.03448579
"TRIM59",-0.298318839
"TRIM62",0.125765269
"TRIM69",0.149196593
"TRIM73",0.119452086
"TRIM8",-0.708872813
"TRIO",-0.061202403
"TRIP10",0.800888263
"TRIP13",-0.068202773
"TRIP4",0.269464079
"TRIP6",0.00967562
"TRMU",0.417205781
"TROVE2",-3.320249571
"TRPC1",0.067939619
"TRPC4AP",0.067025395
"TRPC6",-0.039312149
"TRPM3",-0.53190732
"TRPM5",-0.584931942
"TRPS1",-0.195198787
"TRPV3",-0.491459104
"TRRAP",-0.42081648
"TSC22D1",1.201352993
"TSC22D2",-0.854583981
"TSC22D3",-0.164764264
"TSC22D4",0.224626483
"TSCOT",-0.072650218
"TSG101",0.041855246
"TSGA13",-0.257177812
"TSHZ1",-0.03265915
"TSHZ2",-0.006728219
"TSHZ3",0.641305079
"TSN",0.080562576
"TSPAN13",-1.812206676
"TSPAN3",-0.043805426
"TSPAN31",-0.059973775
"TSPAN32",-0.053236029
"TSPAN5",-0.483815168
"TSPYL1",0.286452343
"TSPYL2",-1.086595333
"TSPYL4",-0.840060118
"TSSK4",-0.731977659
"TST",-0.186752013
"TTBK2",-0.16049354
"TTC12",0.017163436
"TTC15",-0.014454945
"TTC17",-0.069370485
"TTC19",-0.129063524
"TTC22",-0.269830551
"TTC23",-0.140229934
"TTC26",-0.03700722
"TTC27",0.358518315
"TTC28",-0.578546672
"TTC3",-0.011012801
"TTC31",0.003996126
"TTC35",0.16597278
"TTC4",0.1526847
"TTC7B",-0.264822096
"TTC8",0.161119365
"TTC9",2.26509093
"TTF1",0.627756273
"TTF2",0.137869174
"TTK",-0.115588934
"TTLL1",-0.135509466
"TTLL5",-0.169245895
"TTLL7",0.05956189
"TTMB",0.309766036
"TTTY2",-0.255700778
"TTTY5",0.164172009
"TTYH1",-0.272572162
"TUBB4",-1.202054573
"TUBD1",-0.144608703
"TUBE1",-0.404466341
"TUBG1",-2.821522542
"TUBG2",-3.229108381
"TUFM",0.10309842
"TUFT1",-0.003342824
"TULP3",-0.020547674
"TULP4",-0.384429418
"TUSC3",-0.160627355
"TUSC4",1.355352383
"TWIST1",-0.019188388
"TXLNA",0.090825956
"TXN",0.076143746
"TXNDC1",-0.071928818
"TXNDC11",-0.167999033
"TXNDC13",0.363978351
"TXNDC9",0.349809099
"TXNIP",-0.738639762
"TXNL4A",0.049932101
"TXNRD1",-0.56125472
"TXNRD2",0.02604559
"TYK2",0.165912728
"TYROBP",-0.665533938
"TYSND1",0.80205588
"TYW1",-0.116731993
"U1SNRNPBP",0.389146384
"UAP1L1",-0.151327989
"UBAP2",2.485043962
"UBAP2L",-0.009786558
"UBB",-0.010708299
"UBE1C",-1.851052027
"UBE1DC1",1.920543708
"UBE2B",-0.261781225
"UBE2C",-0.139767041
"UBE2D1",1.069729834
"UBE2G2",0.285933223
"UBE2I",0.08548996
"UBE2L3",0.047715213
"UBE2L6",1.878192858
"UBE2N",0.114984922
"UBE2Q1",-0.104446411
"UBE2S",-0.221772062
"UBE2V1",1.227217023
"UBE3A",0.104633985
"UBE3C",-0.098472967
"UBE4A",0.112515832
"UBE4B",-0.06161035
"UBL3",-0.445002422
"UBN1",-1.814760082
"UBP1",0.454353846
"UBPH",0.277650918
"UBR1",4.007415419
"UBTD1",-0.030446246
"UBTF",0.088158273
"UBXD6",-0.415512787
"UCA1",0.040670377
"UCHL5",0.448860893
"UCK2",-0.028235913
"UCKL1",-0.076195061
"UCN2",-0.664497779
"UCN3",-0.169286683
"UCP2",-0.295543734
"UGCG",-1.1175552
"UGCGL1",-0.358687942
"UGDH",-0.414645201
"UGT1A6",-1.05287686
"UHRF1",-0.604328298
"UHRF2",-2.167319661
"UIMC1",0.11532161
"ULBP2",0.223028243
"UMPS",-0.111663098
"UNC13B",0.081116698
"UNC45A",-0.029702129
"UNG",-0.13736189
"UNQ467",0.6998239
"UPF3A",-0.277913871
"UPK1A",-0.492512023
"UPK1B",-1.463959738
"UPP1",0.552755274
"UQCR",-0.071567149
"UQCRB",-0.023016928
"URM1",0.098195779
"URP2",-0.275312018
"USF1",-0.22028404
"USF2",0.019265987
"USHBP1",-0.565024257
"USP1",-0.138746467
"USP16",-0.535880455
"USP21",0.17364267
"USP22",-2.638856235
"USP28",-0.148903422
"USP3",-0.802805707
"USP32",0.063154519
"USP36",0.032757915
"USP37",0.161244932
"USP38",-0.014036102
"USP39",-0.141176162
"USP4",-0.448363067
"USP47",0.689277872
"USP48",-0.032530734
"USP5",0.686501173
"USP52",0.21972478
"USP54",-0.099872154
"USP6NL",-0.384080012
"USP7",0.095427662
"USP9X",-0.309514852
"UST",-0.10043409
"UTF1",0.402884926
"UTP11L",-0.100490206
"UTP14A",-0.360025898
"UTP14C",-0.039531786
"UTP15",0.015194696
"UTX",1.032244421
"UTY",-0.119091962
"UVRAG",-0.131226594
"VAMP2",-0.360648587
"VAMP4",0.007692042
"VANGL1",0.369504601
"VARSL",-0.421790516
"VASH1",-0.171991298
"VAV2",-0.276242823
"VAV3",-0.233256929
"VAX2",-0.431243186
"VCL",-0.264276925
"VCP",-0.072747528
"VCY",-0.204251976
"VDAC3",0.241383566
"VDP",0.491575554
"VDR",-0.067448914
"VEGFA",0.133630317
"VEGFB",-0.422887144
"VENTX",-0.022835538
"VEZF1",1.707108241
"VGLL1",-3.56756421
"VGLL2",-0.475096547
"VGLL3",0.13132882
"VGLL4",0.4310756
"VHL",-0.190911775
"VIM",-0.450818074
"VKORC1",-0.279768862
"VKORC1L1",-0.625555092
"VLDLR",-0.12195447
"VPS13A",-0.02611007
"VPS13C",-0.639049917
"VPS13D",0.007294514
"VPS16",-1.15052985
"VPS25",0.278910118
"VPS33B",0.336558145
"VPS36",-0.867844543
"VPS39",0.361799795
"VPS41",0.033183773
"VPS4B",0.171871456
"VPS72",-0.061112986
"VPS8",0.007422269
"VRK2",0.34193376
"VSNL1",-3.439649218
"VSX1",-0.661413162
"WAPAL",-0.066069624
"WARS",0.071801866
"WASF2",0.774418009
"WASL",-0.015225795
"WBP1",-0.009885934
"WBP5",-0.048743598
"WBSCR27",-0.084817485
"WBSCR28",-0.218751183
"WDFY1",0.299190616
"WDFY2",-0.677671239
"WDHD1",1.1105294
"WDR1",0.608714131
"WDR13",0.272870783
"WDR19",-0.061232207
"WDR23",0.64076799
"WDR26",0.254973473
"WDR27",-0.020444337
"WDR3",0.696595041
"WDR35",-0.418203424
"WDR37",-0.076320104
"WDR4",-0.330231411
"WDR41",-0.333659755
"WDR42A",-0.067077306
"WDR44",-0.749036433
"WDR47",-0.209525336
"WDR5",-1.356637543
"WDR51A",1.118721687
"WDR51B",-0.399181767
"WDR54",-0.343386339
"WDR6",-0.189519347
"WDR60",0.121217501
"WDR63",0.00754688
"WDR66",0.705358337
"WDR76",0.037125153
"WDR77",0.089099363
"WDR78",-0.152269559
"WDTC1",-0.38636608
"WEE1",-0.603116598
"WFDC12",-0.018351174
"WFDC2",0.004868398
"WFIKKN1",-0.272823149
"WHSC1",0.287522118
"WHSC1L1",-0.187289282
"WHSC2",0.063778261
"WIPI1",-1.449177931
"WNK1",-0.276250729
"WNT1",-0.750194147
"WNT10B",0.176106516
"WNT2B",-0.10087274
"WNT3A",0.543115193
"WNT5A",0.248690457
"WNT5B",-0.439254797
"WRN",-0.058449474
"WSB1",-0.183831633
"WSB2",-0.834970722
"WT1",-0.472593237
"WWC1",1.556507267
"WWC3",-0.212836549
"WWP1",-0.752493247
"WWP2",-0.028219515
"WWTR1",-0.056759079
"XAB2",0.051130914
"XBP1",0.225990113
"XDH",0.050121601
"XKR4",-0.066689707
"XPC",0.060661423
"XPNPEP2",-0.237106432
"XPNPEP3",-0.18296102
"XPO1",0.105294743
"XPO6",2.466104869
"XPOT",-3.260513067
"XRCC2",-0.003672204
"XRCC6",-0.036346405
"XRN2",-1.004449722
"XRRA1",0.033504223
"XYLB",-0.172345204
"XYLT1",0.010034844
"YAF2",-0.317040078
"YAP1",-0.55037296
"YARS",2.449440551
"YARS2",0.42198531
"YBX1",0.35867793
"YBX2",-0.055618659
"YEATS2",-0.471515879
"YEATS4",0.463681309
"YES1",1.268271447
"YIPF6",-0.125866383
"YLPM1",2.625506639
"YME1L1",0.244569586
"YPEL2",-0.20628203
"YPEL3",-0.023370206
"YPEL5",1.033644565
"YRDC",-0.475186836
"YWHAB",0.040841202
"YWHAE",0.47251749
"YWHAH",-0.054637406
"YWHAQ",0.037992279
"YY1",-0.130003035
"ZADH2",0.333171326
"ZAN",-0.448667222
"ZAP70",0.037656865
"ZBTB1",0.173584721
"ZBTB10",-0.031904941
"ZBTB11",-7.936132763
"ZBTB12",-0.173954674
"ZBTB16",0.162619064
"ZBTB17",1.385595577
"ZBTB2",-0.216695563
"ZBTB20",0.277516965
"ZBTB22",-0.213802424
"ZBTB24",-0.146781211
"ZBTB25",-0.114038163
"ZBTB26",0.021626706
"ZBTB3",0.027686369
"ZBTB32",-0.033863716
"ZBTB33",-0.34498041
"ZBTB34",-0.225029528
"ZBTB37",-0.021577203
"ZBTB38",1.682770432
"ZBTB39",-0.167836593
"ZBTB4",0.128470811
"ZBTB40",-0.0577791
"ZBTB41",-0.185231265
"ZBTB43",0.13261329
"ZBTB44",-0.00358799
"ZBTB45",-0.271655314
"ZBTB46",-0.059173458
"ZBTB47",0.084907545
"ZBTB48",0.000972947
"ZBTB5",0.225911069
"ZBTB6",-0.161119451
"ZBTB7A",0.787699959
"ZBTB7B",0.083676516
"ZBTB7C",0.02048753
"ZBTB8",0.111733528
"ZBTB9",0.132509818
"ZC3H12A",-1.109418923
"ZC3H12C",-0.183835239
"ZC3H5",0.956531249
"ZC3H6",0.554681365
"ZC3H7B",0.601705945
