"Gene","STAT3"
"SNX11",-0.398552944
"SNX17",0.173499562
"SNX4",-0.713964533
"SNX6",-0.217975619
"SNX9",-0.101316288
"SOAT1",-0.742462255
"SOCS1",-0.263707516
"SOCS2",2.601522393
"SOCS3",-1.03060193
"SOCS5",-0.183616108
"SOD2",2.050454365
"SOHLH1",-0.027222216
"SOHLH2",-0.145911094
"SORBS1",-0.053703131
"SORBS3",-3.520887065
"SORT1",-0.490629553
"SOS1",-0.373414765
"SOX1",0.049245445
"SOX10",0.340656256
"SOX11",0.148542778
"SOX12",-0.020282863
"SOX13",0.057696215
"SOX14",-0.044326422
"SOX15",-0.073481859
"SOX17",0.255873565
"SOX18",1.496102126
"SOX2",0.391245095
"SOX21",0.369825146
"SOX3",-0.514046438
"SOX30",-0.517084285
"SOX4",-0.029840907
"SOX5",0.167061966
"SOX6",-0.037614364
"SOX7",-0.345738453
"SOX8",-0.585839291
"SOX9",-1.879001754
"SP1",-0.10453202
"SP100",-0.288662087
"SP110",-2.685493175
"SP2",0.10994465
"SP3",-0.387264402
"SP5",-0.185054427
"SP7",0.154231739
"SPA17",-0.373649089
"SPAG1",-0.42555142
"SPAG16",0.359697176
"SPAG6",-0.040328474
"SPAM1",0.052729479
"SPATA17",-0.22799116
"SPATA18",-0.061063206
"SPATA20",-0.202723176
"SPATA5L1",0.30297258
"SPATA6",-0.214802833
"SPATA7",-0.13372667
"SPATS2",-0.25808345
"SPBC25",-0.02551053
"SPCS2",-0.146687544
"SPCS3",-0.121038234
"SPDEF",0.325746641
"SPEN",0.07198105
"SPG21",0.096266461
"SPG7",-0.091161351
"SPHAR",0.612778737
"SPHK1",0.618213084
"SPI1",-0.191139026
"SPIB",-0.442439915
"SPIC",-0.17536495
"SPINK5",-0.342426713
"SPINK6",0.010639559
"SPINLW1",-0.161634326
"SPN",-0.481235088
"SPOCD1",-1.548839426
"SPP1",-0.434044563
"SPPL2A",2.900574763
"SPRED1",-0.053826287
"SPRR1A",-0.083151233
"SPRR1B",-0.065439336
"SPRR2C",-0.016382938
"SPRR2D",-0.044084011
"SPRR2E",-0.075526924
"SPRR2G",1.333809523
"SPRR3",-0.096748119
"SPRR4",0.116671065
"SPRY1",-0.076410369
"SPRY2",-0.28586468
"SPRYD3",1.680916743
"SPSB1",0.123457938
"SPTAN1",1.436927566
"SPTBN2",-0.400504587
"SPTBN5",0.079144206
"SPTLC2",0.102611615
"SPTLC3",0.10567211
"SPZ1",-0.042416556
"SQRDL",0.062785999
"SQSTM1",-0.399540693
"SRA1",0.445142995
"SRCAP",-0.196154533
"SRD5A1",-0.226500498
"SRD5A2L",-0.873386476
"SREBF1",1.601215006
"SREBF2",0.631106852
"SRF",-0.174969029
"SRFBP1",-0.762651876
"SRGAP3",-0.057922357
"SRI",-0.618017966
"SRP9",-0.318771834
"SRPK2",-0.189345616
"SRPX",0.734383164
"SRPX2",0.232531292
"SRXN1",0.248146682
"SRY",-0.035119549
"SS18",-1.869462914
"SS18L1",-0.173758599
"SSBP2",-0.190694291
"SSBP3",-0.14050849
"SSR1",-0.84391617
"SSR2",-0.120062072
"SSR4",-0.244672936
"SSRP1",-0.140080049
"SSX1",-0.060588779
"SSX2",0.60906889
"SSX3",0.281100311
"SSX5",-0.234789372
"SSX7",-0.075954338
"SSX8",-0.030411187
"SSX9",-0.018768066
"ST18",-0.14065026
"ST3GAL1",0.84287279
"ST3GAL2",0.002809806
"ST3GAL3",0.365930964
"ST3GAL5",-0.157966838
"ST5",-1.587343616
"ST6GAL1",-0.071252887
"ST6GAL2",-0.034688043
"ST6GALNAC2",1.706766228
"ST6GALNAC5",0.048866851
"ST7",-0.039595893
"STAB1",0.015608561
"STAC",0.155679134
"STAG1",-0.21599845
"STAMBPL1",0.187159949
"STAP2",0.090999579
"STARD13",-0.237864341
"STARD4",-0.235555329
"STAT1",-0.76729582
"STAT2",0.167165267
"STAT3",-2.073255732
"STAT4",0.450832686
"STAT5A",-0.017862229
"STAT5B",-0.244802119
"STAT6",0.027227166
"STATIP1",-0.011440885
"STAU1",0.342920203
"STC2",3.164079493
"STEAP1",-0.433169829
"STEAP4",0.019910509
"STIL",-0.035161081
"STIM1",-0.51089326
"STIP1",-0.558804104
"STK10",1.628823641
"STK11",-0.173234581
"STK17A",0.349923434
"STK25",0.256317169
"STK3",-0.767821865
"STK32B",0.098273269
"STK35",-0.132733511
"STK36",0.133788181
"STK38L",-1.080744597
"STON2",-0.048873156
"STRN3",-0.965852177
"STRN4",-1.419404064
"STS",-0.089292119
"STS-1",-0.08214311
"STT3A",-0.250432016
"STT3B",-0.392195902
"STX10",-0.4921976
"STX11",-0.077771826
"STX12",1.121250232
"STX17",0.112943829
"STX2",-0.048812037
"STX3",-0.042855515
"STX6",1.14216934
"STXBP6",0.343298482
"STYXL1",0.442960087
"SUB1",0.029922411
"SUCLA2",4.01672294
"SUCLG2",-0.790192777
"SUDS3",-0.177024193
"SUFU",0.001731717
"SUHW1",-0.394870155
"SUHW2",0.281284768
"SUHW3",-0.045011648
"SUHW4",-0.262790905
"SULF1",-0.015708118
"SULF2",-0.155829479
"SULT1A3",-0.041826329
"SULT1E1",0.277528704
"SULT2B1",-0.16873582
"SUMO1",-4.394115006
"SUMO1P1",-0.177197936
"SUMO1P3",-0.646433271
"SUMO2",0.218423936
"SUPT16H",-1.94117817
"SUPT3H",0.078426377
"SUPT4H1",-0.169561258
"SUPT5H",0.627853652
"SUPT6H",0.471202113
"SUPT7L",-0.132185977
"SURB7",-0.774613888
"SURF1",-0.586729833
"SURF5",-0.293140189
"SUV39H1",0.290208728
"SUV39H2",-0.104385493
"SUV420H1",-0.223194017
"SUV420H2",0.080376411
"SUZ12",0.654243938
"SVIL",-1.197265403
"SWAP70",-1.149841979
"SYMPK",-1.123382999
"SYNCRIP",0.332442833
"SYNGR4",2.502842252
"SYNJ1",-0.404041663
"SYNJ2",0.049951099
"SYP",0.05911072
"SYPL1",-0.096231726
"SYS1",-0.194706343
"SYT2",0.396288548
"SYT7",-0.16108275
"SYT9",-0.404009996
"SYTL4",0.67940318
"SYVN1",0.588236449
"T",0.271369371
"TA-NFKBH",-0.069043031
"TAC4",0.449890441
"TACC1",0.273679619
"TACC2",0.210251678
"TACSTD2",0.095593965
"TADA1L",-0.062788533
"TADA2L",0.07841407
"TADA3L",-0.070778846
"TAF1",0.124431798
"TAF10",-0.155286755
"TAF11",-0.958961657
"TAF12",0.139623703
"TAF13",-0.012824159
"TAF1A",-0.576974303
"TAF1B",-0.362452562
"TAF1C",-1.047807256
"TAF1L",-0.087757231
"TAF2",-1.25698366
"TAF3",0.456283459
"TAF4",-0.09895382
"TAF4B",0.052639939
"TAF5",-0.198834054
"TAF5L",0.456069792
"TAF6",-0.630437365
"TAF6L",-0.089119508
"TAF7",-0.164507457
"TAF7L",0.302630912
"TAF9",1.834978272
"TAF9B",-0.332475786
"TAGLN",1.403107443
"TAGLN3",0.083440089
"TAIP-2",-0.116217446
"tAKR",-0.091220753
"TAL1",-0.567463327
"TAL2",-0.270424085
"TAOK2",-1.161902946
"TAP1",0.101383538
"TARBP1",-0.270893903
"TARBP2",-1.618864614
"TARDBP",0.002374231
"TAS2R10",-0.401635102
"TASP1",-1.010311194
"TAT",0.326690124
"TAX1BP1",-0.056216081
"TBC1D12",-0.084031823
"TBC1D17",-0.018210866
"TBC1D19",-0.213353626
"TBC1D22A",-0.064151172
"TBC1D2B",3.153772422
"TBC1D4",-0.334536178
"TBC1D5",0.603769122
"TBC1D8",-0.858553501
"TBC1D8B",0.073747226
"TBC1D9",-1.045198391
"TBL1X",-0.301157157
"TBL1XR1",1.303723694
"TBL1Y",0.163125071
"TBN",0.2282077
"TBP",-0.114883988
"TBPL1",2.711626147
"TBR1",-0.036897691
"TBX1",-0.036580426
"TBX10",-0.698535571
"TBX15",-0.161977711
"TBX19",-0.249244977
"TBX2",0.122745059
"TBX20",-0.032351152
"TBX21",-0.129522969
"TBX22",-0.027616686
"TBX3",-0.23681633
"TBX4",0.150344609
"TBX5",-0.028381435
"TBX6",0.043979557
"TCEA1",0.031170543
"TCEA2",-0.267125538
"TCEA3",0.101527252
"TCEAL1",2.599358817
"TCEAL2",-0.179247289
"TCEAL3",-0.143329907
"TCEAL4",0.052030388
"TCEAL5",-0.33332542
"TCEAL6",0.07169856
"TCEAL7",-0.140132468
"TCEAL8",0.14120316
"TCEB1",-0.005185084
"TCEB2",-0.028654321
"TCEB3",0.394621407
"TCEB3B",-0.037017539
"TCEB3C",-0.146545055
"TCERG1",-0.741455345
"TCERG1L",0.261898069
"TCF1",-1.361705269
"TCF12",-0.174910468
"TCF15",0.772165941
"TCF19",0.216571546
"TCF2",-0.4089106
"TCF20",-0.828045635
"TCF21",0.152224296
"TCF23",-0.198755172
"TCF25",0.807890249
"TCF3",0.020759203
"TCF4",1.403402389
"TCF7",0.30292091
"TCF7L1",0.638401397
"TCF7L2",-0.278018558
"TCF8",-0.044716808
"TCFL5",-0.048305431
"TCN1",-1.091978209
"TCOF1",-0.288265104
"TCP11L2",0.394460197
"TCTEX1D1",-0.033065961
"TDGF1",0.301777535
"TDGF3",-0.026489345
"TDRKH",0.24929169
"TEAD1",-0.068514851
"TEAD2",0.175075129
"TEAD3",0.158881777
"TEAD4",1.912326307
"TEC",-0.070547758
"TEF",-0.326688279
"TEP1",0.044277923
"TERF1",0.009304079
"TERF2",-0.203175878
"TERF2IP",0.609184277
"TESC",-0.394524375
"TFAM",0.045667113
"TFAP2A",0.034190776
"TFAP2B",-0.024867431
"TFAP2C",-0.888708214
"TFAP2D",-0.041969778
"TFAP2E",-0.366810881
"TFAP4",-0.290470045
"TFB1M",-0.168822803
"TFB2M",0.294833499
"TFCP2",-0.596323512
"TFCP2L1",0.627128058
"TFDP1",-0.441633958
"TFDP3",-0.30030363
"TFE3",-0.131510457
"TFEB",-0.083075705
"TFEC",0.100207793
"TFIP11",-0.328917494
"TFPI2",0.071930025
"TFRC",0.601321452
"TGDS",-2.09730391
"TGFA",-0.793793262
"TGFB1",-0.132777724
"TGFB1I1",-0.179273355
"TGFB2",3.13660301
"TGFB3",-0.446863364
"TGFBI",0.480180417
"TGFBR1",-0.291865975
"TGFBR3",0.092573992
"TGFBRAP1",0.672580347
"TGIF",-2.870064605
"TGIF2",-0.035421179
"TGIF2LY",-0.037692086
"TGM1",0.081708996
"TGM2",0.616181042
"TGOLN2",1.378410061
"TGS1",-0.402253295
"TH1L",0.002160849
"THAP1",-1.15516424
"THAP11",0.336211998
"THAP2",-0.185336966
"THAP7",0.261979643
"THBD",0.286687832
"THBS1",0.483125631
"THBS3",-0.953950015
"THEM2",0.02693374
"THNSL1",-0.073635233
"THOC1",-0.463886331
"THOC2",7.174531321
"THOC6",0.164495331
"THRA",0.155004609
"THRAP1",0.216701073
"THRAP2",0.111559449
"THRAP3",-0.318455671
"THRAP4",-0.379066076
"THRAP5",0.148383614
"THRAP6",-0.276839619
"THRB",-0.017662796
"THSD1",-1.306337337
"THYN1",0.289246129
"TIA1",-0.332665922
"TIAL1",-3.380938837
"TIAM1",-4.165126784
"TIAM2",-0.133872075
"TICAM1",-0.024409508
"TIGD1",-0.020033857
"TIGD2",0.212223152
"TIGD3",-0.34584398
"TIGD4",-0.049623397
"TIGD5",-1.223668031
"TIGD6",0.06759401
"TIGD7",-0.243142596
"TIMELESS",-0.526759115
"TIMM13",-0.114433202
"TIMM8B",-0.129140086
"TIMP1",-1.667703596
"TIMP2",-0.40451466
"TIP39",-0.563840493
"TIPARP",0.156275286
"TITF1",-0.08511947
"TJAP1",0.573595862
"TJP3",0.101419152
"TK2",0.329218823
"TLE1",0.573664699
"TLE2",0.241442539
"TLE3",0.425298538
"TLE4",0.500916934
"TLE6",-0.539508717
"TLL1",-0.139700135
"TLN1",-0.167395278
"TLN2",0.125014821
"TLOC1",-0.475768358
"TLR2",-0.183604626
"TLR3",-0.221093541
"TLR4",-0.144090427
"TLR6",-0.335212363
"TLR9",0.236320358
"TLX1",-0.342296315
"TLX2",-0.194769676
"TLX3",-0.531941423
"TM4SF1",0.129231531
"TM4SF5",0.123925784
"TM7SF2",0.656197029
"TM7SF3",0.004882858
"TMCC1",-0.325384757
"TMCC3",-0.550933284
"TMCO1",-2.333363278
"TMED10",-0.051651134
"TMED5",0.328960492
"TMED7",-0.360995088
"TMEFF1",-0.324185776
"TMEM10",-0.028420767
"TMEM101",4.121838612
"TMEM106A",0.078228572
"TMEM106C",-0.135669024
"TMEM107",1.156344608
"TMEM112",-0.721053023
"TMEM117",-1.69781505
"TMEM133",-0.107285271
"TMEM139",0.388376375
"TMEM142B",0.078088542
"TMEM147",-0.247242988
"TMEM15",-1.197352796
"TMEM158",-0.214537989
"TMEM159",-0.796526278
"TMEM165",-3.149267589
"TMEM16A",0.65595218
"TMEM16D",-0.290093839
"TMEM170",0.037327163
"TMEM18",0.041592139
"TMEM183B",0.478429413
"TMEM2",-0.201482268
"TMEM20",-0.048031315
"TMEM28",-0.16043337
"TMEM38B",0.057894142
"TMEM4",-0.162832313
"TMEM41A",0.354371739
"TMEM44",-0.047886149
"TMEM45A",-0.039312286
"TMEM45B",-0.30156277
"TMEM46",-0.499045244
"TMEM48",-0.458816935
"TMEM50B",1.96987814
"TMEM51",-0.105733565
"TMEM55A",-0.327415004
"TMEM55B",-5.081348003
"TMEM61",0.346789649
"TMEM62",-0.120421141
"TMEM64",0.071700074
"TMEM66",1.356426456
"TMEM67",-0.138431939
"TMEM79",-0.052866967
"TMEM87B",-0.400854327
"TMEM97",0.687977549
"TMEM98",0.102802581
"TMEPAI",0.545082608
"TMF1",-0.313945858
"TMIGD2",0.031700474
"TMLHE",-0.024277689
"TMOD1",-0.058635026
"TMPO",-0.257630305
"TMPRSS11E",-0.154972445
"TMPRSS11F",-0.01123368
"TMPRSS13",0.391071013
"TMPRSS4",-0.710053859
"TMSB4X",-0.118224761
"TMSL3",0.105762709
"TMTC4",0.317056038
"TNC",-2.573989184
"TNF",0.008168977
"TNFAIP1",0.182315741
"TNFAIP2",0.939055471
"TNFAIP3",-0.274309323
"TNFAIP8L1",0.59953965
"TNFRSF10A",-0.472336064
"TNFRSF10B",-0.373023352
"TNFRSF11A",-0.342682099
"TNFRSF12A",0.041975081
"TNFRSF14",1.976816957
"TNFRSF1A",3.632901863
"TNFRSF1B",-0.496517716
"TNFRSF4",-0.054828959
"TNFRSF6B",-0.391264054
"TNFRSF8",0.704513193
"TNFRSF9",0.008819
"TNFSF10",-0.912097226
"TNFSF18",-0.073866979
"TNFSF4",-0.478597399
"TNIK",-0.006986658
"TNIP2",-0.568528615
"TNKS",-0.040507028
"TNNC1",0.293427704
"TNNI1",0.242839457
"TNNI2",-4.542954848
"TNP1",-0.376038804
"TNRC18",0.313038435
"TNRC4",-0.081103991
"TNRC5",0.060307997
"TNRC6C",0.270230691
"TNS4",0.008745745
"TOB2",0.057640895
"TOLLIP",-0.413773153
"TOM1L1",0.014261277
"TOMM20",1.263276255
"TOMM40L",-1.022231005
"TOP1MT",-0.363577259
"TOP2B",0.160404507
"TOP3A",0.416671672
"TOPBP1",0.067989539
"TOPORS",-0.398466826
"TOR1AIP1",-0.420486326
"TOX",-0.20871291
"TP53",-0.026015218
"TP53AP1",-1.255890814
"TP53BP1",7.723523404
"TP53BP2",-1.375597704
"TP53I11",0.328804282
"TP53I13",-0.031570484
"TP53I3",0.339452918
"TP53INP1",-0.139714269
"TP73",0.129124928
"TP73L",-0.000819877
"TPD52",0.484038577
"TPD52L1",-0.017235346
"TPM1",0.653592405
"TPM2",-0.004288749
"TPM3",0.230147483
"TPM4",0.100213642
"TPMT",-2.427826954
"TPP1",0.18414289
"TPP2",-0.721663457
"TPPP",-0.300986081
"TPR",-0.089530451
"TPRKB",-0.198072745
"TPRX1",-0.336259917
"TPRXL",0.264322463
"TPSAB1",-0.116113582
"TPSD1",-0.105404959
"TPSG1",-0.368526666
"TPST1",0.594260569
"TPX2",-0.077499282
"TRA16",-1.957817662
"TRA2A",-0.373959054
"TRAF1",0.158259916
"TRAF3",-5.718596986
"TRAF3IP3",-0.535308189
"TRAF5",-0.005015982
"TRAF6",-0.000293583
"TRAF7",-1.611222459
"TRAIP",1.690154686
"TRAK1",-2.45940599
"TRAK2",-0.315580281
"TRAM2",-0.025774593
"TRAP1",-0.127606877
"TRAPPC2",-0.258288638
"TRAPPC5",-0.165306188
"TRDMT1",-0.008258416
"TREM2",0.060054324
"TRERF1",-0.015672265
"TREX1",0.58912517
"TRFP",-0.585198268
"TRHDE",-0.034504853
"TRIB1",-0.050790466
"TRIB2",-0.14783579
"TRIB3",0.862228189
"TRIM13",0.457901198
"TRIM15",-0.15291111
"TRIM16L",0.106543981
"TRIM2",-0.302776306
"TRIM22",-1.348747372
"TRIM24",-0.425813604
"TRIM25",-0.151011063
"TRIM26",0.049254487
"TRIM27",-0.275197391
"TRIM28",-0.107248939
"TRIM29",-0.052775149
"TRIM32",2.050400765
"TRIM33",0.400253763
"TRIM34",0.001046502
"TRIM36",-0.216179394
"TRIM37",-0.493610923
"TRIM38",0.206631432
"TRIM4",0.271246298
"TRIM42",-0.112081164
"TRIM47",0.693482528
"TRIM5",-0.289931952
"TRIM59",-0.54338833
"TRIM62",0.139464875
"TRIM69",-0.410879655
"TRIM73",-0.024650698
"TRIM8",-0.418377411
"TRIO",0.228403836
"TRIP10",-0.291428594
"TRIP13",-0.249075505
"TRIP4",0.179096921
"TRIP6",0.093615857
"TRMU",-1.649429376
"TROVE2",-2.544732746
"TRPC1",-0.226777194
"TRPC4AP",-0.517731829
"TRPC6",-0.00165538
"TRPM3",-0.371083286
"TRPM5",0.469877944
"TRPS1",-0.344027715
"TRPV3",-0.818355285
"TRRAP",-0.542933937
"TSC22D1",-0.578891154
"TSC22D2",-0.87994489
"TSC22D3",0.208496219
"TSC22D4",0.197538496
"TSCOT",0.138465263
"TSG101",0.031781866
"TSGA13",-0.143747321
"TSHZ1",0.064433575
"TSHZ2",0.168897321
"TSHZ3",0.184561694
"TSN",0.556405918
"TSPAN13",-1.902429778
"TSPAN3",0.399428906
"TSPAN31",0.274782092
"TSPAN32",0.288763545
"TSPAN5",-0.239703468
"TSPYL1",0.324593049
"TSPYL2",-1.859483987
"TSPYL4",0.509696239
"TSSK4",-0.450376718
"TST",-0.173562542
"TTBK2",-0.073805691
"TTC12",0.091838984
"TTC15",0.652001902
"TTC17",-0.339707447
"TTC19",-0.547597524
"TTC22",-0.184173662
"TTC23",0.256724374
"TTC26",-0.145544345
"TTC27",0.401540635
"TTC28",-0.179889355
"TTC3",0.044109477
"TTC31",-0.169118789
"TTC35",0.544005573
"TTC4",-0.465371365
"TTC7B",-0.349601138
"TTC8",-0.306282818
"TTC9",-2.402890488
"TTF1",0.144765913
"TTF2",0.077381987
"TTK",-0.212212965
"TTLL1",-0.142743954
"TTLL5",-0.290309272
"TTLL7",-0.376378876
"TTMB",0.380123944
"TTTY2",0.125941418
"TTTY5",0.198935542
"TTYH1",0.481746673
"TUBB4",-0.92472671
"TUBD1",-0.15076694
"TUBE1",-0.275606014
"TUBG1",-1.569276174
"TUBG2",0.592465422
"TUFM",-0.084397137
"TUFT1",-0.008706383
"TULP3",-0.013526655
"TULP4",-1.620090313
"TUSC3",-0.111841926
"TUSC4",-4.005301058
"TWIST1",-0.030756921
"TXLNA",0.180555225
"TXN",0.090636621
"TXNDC1",-0.098768398
"TXNDC11",-0.461600925
"TXNDC13",0.135216095
"TXNDC9",0.707177346
"TXNIP",0.048168323
"TXNL4A",-0.064540991
"TXNRD1",-0.415961616
"TXNRD2",-0.011600206
"TYK2",-0.105063961
"TYROBP",-0.484663133
"TYSND1",0.708262944
"TYW1",-0.066194752
"U1SNRNPBP",-1.024403946
"UAP1L1",0.136397097
"UBAP2",-0.467171913
"UBAP2L",-0.589100305
"UBB",-0.020315124
"UBE1C",-2.085183065
"UBE1DC1",-1.180624133
"UBE2B",-0.282437778
"UBE2C",-0.189491285
"UBE2D1",1.750787605
"UBE2G2",-0.147058006
"UBE2I",0.06255856
"UBE2L3",0.012601368
"UBE2L6",0.486565424
"UBE2N",-0.317501579
"UBE2Q1",-0.284193083
"UBE2S",-0.305663202
"UBE2V1",1.080773297
"UBE3A",-0.209816992
"UBE3C",-0.217028995
"UBE4A",0.265142958
"UBE4B",-0.265294994
"UBL3",0.349938348
"UBN1",-1.203689256
"UBP1",0.542581987
"UBPH",0.527437643
"UBR1",-4.570579689
"UBTD1",0.122452309
"UBTF",-0.095801211
"UBXD6",0.699111371
"UCA1",0.050447495
"UCHL5",0.601144356
"UCK2",-0.097386706
"UCKL1",-0.23088136
"UCN2",-1.062557693
"UCN3",0.345035576
"UCP2",0.122312213
"UGCG",0.002720462
"UGCGL1",-1.274378833
"UGDH",-0.526043275
"UGT1A6",-0.814512253
"UHRF1",-0.412022054
"UHRF2",0.656782196
"UIMC1",0.07257742
"ULBP2",-0.335009077
"UMPS",-0.053871444
"UNC13B",0.120907763
"UNC45A",-0.177340256
"UNG",-0.504018156
"UNQ467",-0.386594894
"UPF3A",-0.476357011
"UPK1A",0.150198333
"UPK1B",-0.592326698
"UPP1",-0.045416381
"UQCR",0.058982949
"UQCRB",-0.00739044
"URM1",0.123617907
"URP2",-0.335299852
"USF1",-0.238275459
"USF2",0.097208021
"USHBP1",-0.466504258
"USP1",-0.161018862
"USP16",-0.867712513
"USP21",0.053530048
"USP22",0.422059036
"USP28",-0.138895142
"USP3",-0.532750753
"USP32",0.280980297
"USP36",0.069254465
"USP37",0.032876929
"USP38",-0.032482827
"USP39",-0.200717426
"USP4",-0.780363707
"USP47",0.072539139
"USP48",-1.239329476
"USP5",0.262929186
"USP52",0.317321987
"USP54",0.179229901
"USP6NL",-0.068286299
"USP7",-0.00462835
"USP9X",-0.170803679
"UST",-0.259185094
"UTF1",2.501305305
"UTP11L",-0.255451039
"UTP14A",0.424512815
"UTP14C",-0.224746023
"UTP15",-0.012840505
"UTX",-2.397721446
"UTY",-0.16962071
"UVRAG",-0.123131512
"VAMP2",-0.144610978
"VAMP4",-0.329749905
"VANGL1",-0.143480508
"VARSL",-0.69652447
"VASH1",0.595562031
"VAV2",-0.168829326
"VAV3",-0.041276124
"VAX2",-0.373392551
"VCL",-0.692598071
"VCP",0.006844698
"VCY",-0.08964153
"VDAC3",0.187179874
"VDP",0.364035352
"VDR",-0.082432636
"VEGFA",-5.233162857
"VEGFB",-0.612219311
"VENTX",-0.044323784
"VEZF1",0.350045571
"VGLL1",2.620751786
"VGLL2",-0.619761369
"VGLL3",0.165111366
"VGLL4",-0.411947704
"VHL",-0.071981305
"VIM",-0.004857554
"VKORC1",-0.41087665
"VKORC1L1",-1.074131914
"VLDLR",0.156410276
"VPS13A",0.233086948
"VPS13C",-1.052968238
"VPS13D",0.036205991
"VPS16",-0.813028763
"VPS25",-0.035518735
"VPS33B",0.019215653
"VPS36",-0.243561772
"VPS39",0.160102887
"VPS41",-0.28778666
"VPS4B",0.13991412
"VPS72",-0.108443388
"VPS8",0.057685971
"VRK2",0.116485097
"VSNL1",3.2636453
"VSX1",0.140299251
"WAPAL",0.078417362
"WARS",0.037507321
"WASF2",-2.789877329
"WASL",-0.006182781
"WBP1",-0.136384384
"WBP5",0.270585923
"WBSCR27",0.372738949
"WBSCR28",-0.342165335
"WDFY1",0.245207192
"WDFY2",-1.029599468
"WDHD1",-0.295666989
"WDR1",1.1296003
"WDR13",-0.242738399
"WDR19",-0.215176181
"WDR23",1.081344301
"WDR26",0.678184521
"WDR27",-0.053653196
"WDR3",1.398769987
"WDR35",-0.261644399
"WDR37",-2.02275104
"WDR4",-0.494195187
"WDR41",0.993777397
"WDR42A",-0.019713287
"WDR44",-1.178183204
"WDR47",-0.582002281
"WDR5",-0.458307455
"WDR51A",1.114034715
"WDR51B",-0.289213973
"WDR54",-1.135865881
"WDR6",-0.197015222
"WDR60",-0.056481422
"WDR63",-0.148062428
"WDR66",-0.231866667
"WDR76",0.070798104
"WDR77",0.954237746
"WDR78",-0.28429675
"WDTC1",-0.389801438
"WEE1",-0.379956548
"WFDC12",0.293164951
"WFDC2",0.422164548
"WFIKKN1",-0.241531405
"WHSC1",0.838453541
"WHSC1L1",-0.081108757
"WHSC2",-0.009418814
"WIPI1",-1.244671877
"WNK1",-0.289129833
"WNT1",-0.798047032
"WNT10B",0.472604633
"WNT2B",-0.009358781
"WNT3A",0.700959757
"WNT5A",-0.587208466
"WNT5B",-0.47442656
"WRN",-0.218086628
"WSB1",0.214060957
"WSB2",-1.335776584
"WT1",-0.273278142
"WWC1",-0.29243589
"WWC3",-0.866651689
"WWP1",-0.970406022
"WWP2",-0.185652544
"WWTR1",-0.185316399
"XAB2",-0.08501156
"XBP1",-0.104212779
"XDH",-0.043728249
"XKR4",-0.078360983
"XPC",-0.101961185
"XPNPEP2",-0.208953594
"XPNPEP3",-0.532748147
"XPO1",0.186591015
"XPO6",-2.260560784
"XPOT",1.517050727
"XRCC2",0.034763392
"XRCC6",-0.08460289
"XRN2",-2.509292975
"XRRA1",-0.044790196
"XYLB",-0.239759566
"XYLT1",0.386070574
"YAF2",-0.117322829
"YAP1",-0.207262907
"YARS",-0.779147775
"YARS2",0.143871131
"YBX1",0.257595657
"YBX2",0.922274686
"YEATS2",1.159036756
"YEATS4",0.319055847
"YES1",1.492135488
"YIPF6",-0.190077542
"YLPM1",3.559891983
"YME1L1",0.161971924
"YPEL2",0.077406059
"YPEL3",0.000828241
"YPEL5",4.247129932
"YRDC",0.079758338
"YWHAB",0.029758104
"YWHAE",0.635905799
"YWHAH",1.206009902
"YWHAQ",0.003518656
"YY1",-0.279311429
"ZADH2",2.363121816
"ZAN",-0.46961937
"ZAP70",-0.016894918
"ZBTB1",-0.059440776
"ZBTB10",-0.009004381
"ZBTB11",-8.079195547
"ZBTB12",-0.147151067
"ZBTB16",0.023315538
"ZBTB17",3.584771127
"ZBTB2",-0.393851656
"ZBTB20",-0.054378963
"ZBTB22",-0.212063183
"ZBTB24",-0.011784981
"ZBTB25",-0.100338071
"ZBTB26",0.033606862
"ZBTB3",0.228383135
"ZBTB32",0.192461997
"ZBTB33",-0.460722805
"ZBTB34",-0.056087212
"ZBTB37",0.158935487
"ZBTB38",1.696242002
"ZBTB39",-0.242804661
"ZBTB4",0.354969724
"ZBTB40",0.005881164
"ZBTB41",0.035402343
"ZBTB43",0.048754965
"ZBTB44",-0.009896966
"ZBTB45",-0.577055757
"ZBTB46",-0.246363849
"ZBTB47",-0.081223966
"ZBTB48",0.077196404
"ZBTB5",0.534230504
"ZBTB6",-0.404707644
"ZBTB7A",0.237167815
"ZBTB7B",0.033508225
"ZBTB7C",-0.0516013
"ZBTB8",0.093141815
"ZBTB9",-0.08202382
"ZC3H12A",-3.150421112
"ZC3H12C",-0.300297352
"ZC3H5",0.706341547
"ZC3H6",0.15759143
"ZC3H7B",-0.146088803
"ZC3H8",-3.623163702
"ZC3HAV1",0.645325406
"ZC3HAV1L",0.070625851
"ZC3HC1",-3.632741703
"ZCCHC11",-0.039534816
"ZCCHC12",0.111454433
"ZCCHC14",0.095935033
"ZCCHC7",-0.507436121
"ZCD2",0.881447769
"ZDHHC1",-0.148162855
"ZDHHC13",-0.628819478
"ZDHHC21",-0.059187233
"ZDHHC6",-0.400268907
"ZFAND3",-0.049078514
"ZFAT1",0.672160491
"ZFHX2",0.044430723
"ZFHX4",0.289755729
"ZFP1",-0.217878678
"ZFP14",-0.028528608
"ZFP161",0.097822696
"ZFP2",-0.142656493
"ZFP28",0.699912849
"ZFP3",-0.187365563
"ZFP30",-0.0341475
"ZFP36",0.143171311
"ZFP36L1",-0.315739309
"ZFP36L2",-0.267099451
"ZFP37",-0.193569282
"ZFP41",-0.076354592
