"Gene","STAT1"
"PMFBP1",-0.041993729
"PML",0.038439926
"PMM2",0.936226719
"PMP2",0.771772036
"PMP22",-0.017952708
"PMS2",0.062669614
"PMS2L2",-0.075049883
"PMS2L5",-0.024205054
"PNKP",0.139904394
"PNMA2",-0.152772792
"PNN",0.137572852
"PNPLA3",0.708338661
"PNPLA4",0.033117354
"PNPO",0.430987603
"PNPT1",0.110897179
"PNRC1",-0.396529866
"PNRC2",6.850298573
"POF1B",-1.139722836
"POFUT1",0.101490611
"POGK",-0.1078557
"POGZ",-0.505330056
"POLA1",-1.130408042
"POLA2",-3.899373448
"POLD1",-0.688320573
"POLD3",1.291441583
"POLDIP3",-0.15758817
"POLE",0.254659982
"POLH",0.250716316
"POLI",0.336009161
"POLQ",0.120793789
"POLR1D",-0.335617331
"POLR2A",0.170521374
"POLR2C",1.032674515
"POLR2I",0.109694961
"POLR2J2",1.649532329
"POLR2K",-0.117373999
"POLR2L",-0.216246055
"POLR3C",-0.325610208
"POLR3E",0.505412862
"POLR3F",-0.560353211
"POLR3G",0.090712427
"POLR3K",0.005348539
"POM121",0.064956784
"POMC",0.250065054
"POMGNT1",-0.159910299
"POMZP3",0.260204723
"POP5",3.841665966
"POPDC3",-0.043304671
"PORCN",-0.250800043
"POSTN",0.536002559
"POU1F1",0.804326583
"POU2AF1",0.005215621
"POU2F1",-0.127868827
"POU2F2",0.669665037
"POU2F3",0.163555478
"POU3F1",0.20077255
"POU3F2",0.449193116
"POU3F3",-4.500174471
"POU3F4",0.32766047
"POU4F1",-0.101981442
"POU4F2",-0.042587678
"POU4F3",1.144747972
"POU5F1",-0.072142428
"POU6F1",0.216501427
"POU6F2",0.483540731
"PPA2",0.075565588
"PPAN",-0.181841782
"PPAPDC1A",-0.277513449
"PPAPDC1B",0.170431252
"PPARA",0.465522667
"PPARBP",-0.673735978
"PPARD",0.408705063
"PPARG",0.358894623
"PPARGC1A",0.240075944
"PPARGC1B",0.412870531
"PPCDC",-0.428072221
"PPCS",-0.105120572
"PPFIA2",0.499083625
"PPFIBP1",0.327520671
"PPFIBP2",-0.90664411
"PPIB",0.039036423
"PPID",-2.373075378
"PPIE",0.741668397
"PPIF",0.001496192
"PPIL1",-0.188535182
"PPL",0.084493756
"PPM1A",-0.068464353
"PPM1F",0.270913691
"PPME1",-0.036423932
"PPP1CB",-0.993254609
"PPP1CC",0.028031846
"PPP1R12B",0.67932381
"PPP1R13L",-0.281889084
"PPP1R14A",0.248991168
"PPP1R14C",0.353720627
"PPP1R15A",0.306067213
"PPP1R15B",-0.200348315
"PPP1R1B",0.317032993
"PPP1R3B",0.271089469
"PPP1R7",-0.038996974
"PPP1R8",-0.219345245
"PPP1R9A",0.356667826
"PPP2CA",0.694746815
"PPP2R1A",0.760797402
"PPP2R1B",0.034387027
"PPP2R2B",-0.066887057
"PPP2R2C",-0.117232657
"PPP2R3A",-1.468207758
"PPP2R5B",-2.401421055
"PPP2R5D",0.492933841
"PPP3CA",0.179127352
"PPP3CC",-2.143953113
"PPP4R1",-0.290009428
"PPP6C",-0.068837572
"PPRC1",0.033754745
"PPTC7",1.352233838
"PPY2",0.621440713
"PQBP1",-0.001012299
"PQLC3",-0.311125431
"PRAM1",-0.038099147
"PRAME",0.689934014
"PRC1",0.005414194
"PRCP",-0.007569118
"PRDM1",0.325135977
"PRDM10",-0.246796749
"PRDM12",0.177146365
"PRDM13",0.476281568
"PRDM14",0.971634418
"PRDM16",0.848586151
"PRDM2",0.128585771
"PRDM4",-0.761552663
"PRDM5",0.295318782
"PRDM6",-0.036818227
"PRDM7",0.631886189
"PRDM8",-0.083995582
"PRDM9",0.665216569
"PRDX2",-0.236554009
"PRDX3",0.307597152
"PRDX6",-0.086684118
"PREB",-0.316173599
"PREI3",-0.714690927
"PRELP",0.042845742
"PREPL",-0.392446392
"PRH1",-0.063464411
"PRIC285",-0.080150033
"PRICKLE1",-0.710177823
"PRICKLE2",-0.214940995
"PRIM1",0.311336525
"PRIM2A",-0.031734268
"PRKAB1",0.16005486
"PRKAB2",0.565468791
"PRKACB",0.133097614
"PRKAG2",1.59530545
"PRKAR1A",-0.064348312
"PRKCA",0.195334176
"PRKCB1",-0.113474914
"PRKCD",0.278084859
"PRKCDBP",-0.574773751
"PRKCH",1.927069969
"PRKCI",0.345499777
"PRKCZ",-0.16788762
"PRKD3",-0.259316262
"PRKRA",-0.301595129
"PRKX",-0.135912652
"PRMT1",0.193341535
"PRMT2",-0.154649311
"PRMT3",-0.354754714
"PRMT5",0.315659837
"PRMT6",1.029852776
"PRMT7",-0.41175898
"PRND",0.017952462
"PRO1073",0.278487622
"PROK2",0.119405318
"PROP1",0.048409143
"ProSAPiP1",0.179531755
"PROX1",0.550307807
"PRPF19",0.499495139
"PRPF4B",0.003107023
"PRPF6",-0.0076344
"PRPS1L1",-0.249500651
"PRPSAP1",-0.05899719
"PRR4",1.319284596
"PRRG4",0.09596899
"PRRX1",0.850316644
"PRRX2",0.329834392
"PRSS1",0.253144557
"PRSS16",-0.023754672
"PRSS2",0.017438302
"PRSS22",1.567284263
"PRSS23",-1.905933283
"PRSS3",-0.459089955
"PRSS33",-0.53750114
"PRX",0.44240895
"PSAT1",-0.041974367
"PSCD2",-0.284085523
"PSD3",-0.18514047
"PSD4",0.735952161
"PSG6",0.738957117
"PSG7",0.187704098
"PSG9",0.587842002
"PSIP1",-0.130293925
"PSMA3",-0.014258128
"PSMA8",0.609099485
"PSMB4",-0.148027565
"PSMB9",0.861372165
"PSMC2",-0.000732997
"PSMC3IP",-0.349842941
"PSMC5",-0.085062344
"PSMD11",-0.139261293
"PSMD2",-0.244289235
"PSMD9",0.020454465
"PSME1",-0.08519606
"PSME2",-0.184136687
"PSME3",-1.394198664
"PSMF1",-0.06572894
"PSPC1",0.350915876
"PSRC1",0.209157906
"PTAFR",0.807383719
"PTBP1",-0.516077314
"PTCD1",-0.296892532
"PTDSR",0.307735007
"PTEN",-0.729137984
"PTF1A",0.614240699
"PTGER1",0.204530008
"PTGER4",-0.492888116
"PTGES",0.281311432
"PTGES2",0.182432604
"PTGS1",-0.151519622
"PTGS2",0.396225207
"PTH",0.871463345
"PTHB1",0.108496303
"PTHLH",0.874942608
"PTK2B",0.566545501
"PTOV1",-0.132545773
"PTP4A1",-0.090154456
"PTP4A2",-0.7659271
"PTPN1",1.17924367
"PTPN11",0.335592757
"PTPN13",0.421179927
"PTPN18",0.218281445
"PTPN23",0.314578463
"PTPN6",0.128798133
"PTPRA",-0.06783886
"PTPRB",-0.101396765
"PTPRCAP",-0.268251758
"PTPRE",0.654686786
"PTPRN",0.223725868
"PTPRS",-0.147460156
"PTPRU",0.183180093
"PTPRZ1",0.075167965
"PTRF",-0.163158861
"PTS",0.151915022
"PUM1",0.450398907
"PUM2",-0.62040418
"PURA",-1.370905531
"PURB",0.459890156
"PUS1",0.243693324
"PUS7",-0.554304718
"PVR",-0.003822499
"PVRL2",-0.931038601
"PVRL3",0.792408746
"PVRL4",-0.285846988
"PWP2",0.415345861
"PXMP2",-0.998998242
"PYCARD",-0.230254526
"PYCR1",-0.166032458
"PYCR2",0.51475411
"PYDC1",0.68509212
"PYGB",0.07330304
"PYGM",1.132648602
"PYHIN1",0.796900182
"QKI",-0.017028996
"QPRT",-0.220618946
"QRICH2",0.158756392
"QSER1",-0.080185986
"QTRTD1",-0.309329854
"RAB11FIP1",-0.526194761
"RAB11FIP2",0.116543011
"RAB14",0.353435416
"RAB18",0.794897983
"RAB24",0.150978275
"RAB25",0.266584933
"RAB27B",0.205128492
"RAB31",-0.509623743
"RAB34",-0.134638963
"RAB3D",0.025596318
"RAB3GAP1",-1.804271497
"RAB3IP",-4.412518815
"RAB40B",-0.817473162
"RAB5A",0.468183886
"RAB6A",1.024522243
"RAB6C",-1.455110863
"RAB7L1",-0.240631383
"RAB9",0.230881899
"RABAC1",-0.07441421
"RABEP2",-0.008059191
"RABGAP1",0.360543674
"RABGAP1L",0.407979653
"RABIF",-0.143662028
"RAD1",-0.501651381
"RAD21",0.094171194
"RAD23B",1.19447466
"RAD51",-0.532791348
"RAD51AP1",-0.117724965
"RAD54B",0.10595677
"RAD54L",-1.197063557
"RAE1",0.684927866
"RAET1E",-0.085763011
"RAGE",-0.498156708
"RAI14",-0.750677747
"RAI16",1.144525124
"RALA",-0.676439257
"RALGPS1",0.205688466
"RAMP3",0.377209308
"RAN",-0.6091546
"RANBP17",-0.010009711
"RANBP9",-0.122550985
"RAP2A",-0.383396455
"RAP2B",-0.049700625
"RAP2C",-0.653940763
"RAPGEF1",-0.033383128
"RAPGEF2",-0.571916719
"RAPGEF3",0.542186218
"RAPGEF4",0.150769488
"RAPGEFL1",-0.099885756
"RAPH1",-0.078859167
"RARA",0.815232334
"RARB",1.012365875
"RARG",0.179124567
"RASA1",-1.6322512
"RASA2",0.001027351
"RASA4",-0.071819371
"RASAL2",-1.514941119
"RASD1",0.604081655
"RASGEF1A",0.260692045
"RASGEF1B",0.334554662
"RASGRF1",0.643448461
"RASL11A",-0.042064635
"RASSF1",-0.233517552
"RASSF7",-0.191936698
"RASSF8",0.372135084
"RAX",0.905678317
"RAXL1",-0.197237967
"RB1",-0.063486113
"RB1CC1",-0.235239786
"RBAK",0.044161754
"RBBP4",0.615280463
"RBBP5",0.218142655
"RBBP6",0.067846668
"RBBP7",-0.032953104
"RBBP8",-0.105650523
"RBL1",0.153951186
"RBL2",-0.059943179
"RBM10",-0.194653034
"RBM14",0.196568752
"RBM15",0.081791242
"RBM15B",0.01976928
"RBM16",-0.972486999
"RBM19",0.582580417
"RBM24",-0.435389177
"RBM25",-0.42961795
"RBM26",-0.275508102
"RBM28",0.181253402
"RBM3",0.238793952
"RBM39",0.110678934
"RBM5",0.300751737
"RBM9",-0.232958558
"RBMX",-0.097573096
"RBP1",-2.480663893
"RBPMS",0.078105169
"RBPSUH",-0.451180811
"RBPSUHL",0.989666837
"RCBTB1",-0.00835609
"RCE1",0.150395318
"RCN3",0.941963778
"RCOR1",-2.088225755
"RCOR2",0.83160375
"RCOR3",-0.026372663
"RDBP",-0.047645466
"RDH12",-0.811691627
"RDH13",-0.404018289
"REC8L1",0.477926748
"RECQL",5.542487835
"REEP1",0.13883581
"REEP5",0.072681433
"REG1A",0.078595647
"REL",-0.039428256
"RELA",-0.506646402
"RELB",-1.034635143
"REM1",0.660014691
"REPS2",-0.160253076
"RERE",0.424890316
"REST",0.626302855
"RET",0.269498716
"REV1",0.106638108
"REV3L",0.304833529
"REXO2",-0.005056232
"REXO4",0.558494241
"RFC1",0.818443118
"RFC3",-0.044595507
"RFC4",-0.153175559
"RFC5",-0.202349792
"RFPL2",0.15937658
"RFX1",0.08876475
"RFX2",0.052573387
"RFX3",0.381145191
"RFX4",0.591987416
"RFX5",0.133943274
"RFXANK",-0.050971231
"RFXAP",-0.045900338
"RFXDC1",0.508812806
"RFXDC2",0.42761252
"RGL2",-0.130742178
"RGMB",0.288213861
"RGNEF",0.711296656
"RGS12",2.668944288
"RGS2",-0.771227331
"RGS20",-0.863683152
"RGSL1",0.463856473
"RHBDL2",-0.355536599
"RHEB",-0.221648165
"RHEBL1",0.629659365
"RHOA",2.357934768
"RHOB",-0.104380063
"RHOBTB3",0.124616184
"RHOD",-0.126144834
"RHOF",-0.003977182
"RHOG",-1.817142115
"RHOH",-0.013355411
"RHOJ",0.839086394
"RHOQ",0.546430934
"RHOT1",-0.125947625
"RIC8A",-0.134410743
"RICTOR",-3.140516367
"RIMS2",0.990394092
"RIN1",3.044575028
"RIN2",-0.29698564
"RIN3",0.266506658
"RING1",-1.385840191
"RIOK1",-3.485158776
"RIPK1",0.435211992
"RIPK2",-0.083126398
"RIPK4",0.130879004
"RIPK5",0.40917054
"RKHD2",-0.047693802
"RKHD3",0.008418771
"RLF",-1.121152398
"RLN1",0.122890815
"RMI1",0.425211375
"RNASE1",0.037070924
"RNASE7",0.47612065
"RNASE8",-0.038841861
"RNASEH2A",-0.332146537
"RNASEH2B",0.302049751
"RNASET2",-0.097659372
"RND3",0.191065108
"RNF10",-0.152462141
"RNF11",0.173421992
"RNF12",-0.121796448
"RNF121",0.103633239
"RNF126",-0.24259845
"RNF128",-0.563306833
"RNF13",-0.224159022
"RNF139",0.085742445
"RNF14",-3.355379571
"RNF141",-0.158624845
"RNF144",0.369864852
"RNF146",-0.62225325
"RNF152",0.261451946
"RNF169",-0.025668013
"RNF170",0.725979291
"RNF182",0.335725937
"RNF187",1.149845859
"RNF2",0.073292886
"RNF20",-0.140003348
"RNF24",0.210440759
"RNF34",0.534582836
"RNF39",0.122912538
"RNF4",0.826209646
"RNF44",-0.509598352
"RNF5",1.573752631
"RNF6",-0.667775755
"RNGTT",0.062258698
"RNPEP",0.020542663
"RNPS1",0.576757081
"ROBO1",-0.866321194
"ROCK2",0.153822609
"ROR1",0.25838154
"ROR2",-0.300782191
"RORA",0.522410837
"RORB",0.209210559
"RORC",0.652854002
"ROS1",0.923267354
"RP11-125A7.3",-0.150775236
"RP11-130N24.1",0.380309757
"RP11-217H1.1",0.280267639
"RP11-298P3.3",-0.786052354
"RP11-321G1.2",0.475393028
"RP11-35N6.1",0.5756849
"RP11-529I10.4",0.640045943
"RP11-54H7.1",-0.014085328
"RP11-82K18.3",-0.722983467
"RP11-93B10.1",0.294791155
"RP2",0.259286772
"RP5-1022P6.2",-0.478175557
"RP5-860F19.3",0.383994727
"RP5-875H10.1",-0.007286533
"RPA2",-0.150863944
"RPA3",-0.659458467
"RPAIN",-0.443487408
"RPE",0.731753737
"RPGR",0.073222212
"RPH3AL",0.283710745
"RPIA",-0.009232672
"RPL14",0.006505725
"RPL17",0.013704621
"RPL22",0.045431276
"RPL27A",-0.046103356
"RPL29",0.066079449
"RPL31",-0.041131607
"RPL32P3",0.533039995
"RPL35",0.010805033
"RPL37",-0.132869972
"RPL3L",-0.93249256
"RPL5",0.083642168
"RPL6",-0.038149816
"RPL8",0.017711901
"RPLP1",-0.079863165
"RPN1",0.148521893
"RPP40",0.649495859
"RPRC1",0.04231332
"RPS13",0.055992958
"RPS14",-0.009760574
"RPS18",0.005665928
"RPS2",0.002373885
"RPS21",-0.045746056
"RPS27A",-0.033982938
"RPS29",-0.023408537
"RPS3A",0.013441497
"RPS4Y1",0.195146035
"RPS4Y2",0.21199818
"RPS5",0.198120846
"RPS6",-0.007151828
"RPS6KA1",-0.434883391
"RPS6KA2",0.189133451
"RPS6KA4",-0.726634461
"RPS6KA5",-0.225653393
"RPS6KL1",0.609778285
"RPTN",-0.044370677
"RQCD1",1.119370221
"RRAGA",-0.242190461
"RRAGC",0.315843373
"RRM2",0.129670301
"RRM2B",0.038318115
"RRN3",-0.151416009
"RRS1",-0.023264352
"RS1",0.921566084
"RSAD1",-0.408848329
"RSC1A1",-0.021764303
"RSF1",0.542572336
"RSHL2",0.201177216
"RSNL2",-0.588667359
"RTCD1",0.218104431
"RTEL1",0.493585843
"RTN2",0.171307774
"RTN4",0.266595865
"RTP4",0.055101742
"RTTN",-1.141226877
"RUNDC2A",0.345388995
"RUNDC2B",0.433797209
"RUNDC2C",0.561087553
"RUNX1",-3.525257089
"RUNX1T1",1.154695411
"RUNX2",0.161804791
"RUNX3",0.449739532
"RUTBC1",-0.177826144
"RUTBC3",-0.190317658
"RUVBL1",0.138534049
"RUVBL2",0.287237619
"RWDD4A",-0.675055007
"RXFP3",-0.378344842
"RXRA",1.021136163
"RXRB",0.162237604
"RXRG",0.844817958
"RYBP",-0.278197405
"S100A1",0.684267379
"S100A10",-0.290896496
"S100A11",-0.118230684
"S100A12",-2.245161668
"S100A13",-0.143896312
"S100A14",-0.062968932
"S100A16",-0.04445497
"S100A2",-0.013947044
"S100A3",0.775774439
"S100A4",0.975206502
"S100A5",1.772366318
"S100A6",0.001540489
"S100A7",-1.114975978
"S100A7A",0.195041208
"S100A8",0.347874626
"S100A9",0.39591553
"S100P",0.229302135
"S100PBP",-0.075143427
"SAA3P",-0.294127624
"SAA4",-0.165199972
"SAFB",0.040714121
"SAFB2",-0.272567784
"SALL1",0.650485826
"SALL2",0.148787094
"SALL3",-0.087232762
"SALL4",0.743182803
"SAMD1",0.409674776
"SAMD10",-0.310559864
"SAMD9",0.162836434
"SAMD9L",0.591996291
"SAP130",0.493871993
"SAP18",0.081226764
"SAP30",-0.606947717
"SAP30BP",-0.497684396
"SAP30L",-0.406830547
"SARM1",0.643942342
"SARS",0.116359824
"SART2",-0.664076141
"SASH1",-0.890931397
"SAT2",-0.157993098
"SATB1",0.201467986
"SATB2",0.109907286
"SAV1",-0.054151915
"SBDS",0.156288213
"SBF2",0.039391035
"SBNO2",0.042831195
"SC4MOL",0.290588673
"SCAMP1",-0.305469551
"SCAMP3",-0.557879999
"SCAND1",0.243200178
"SCAND2",-0.19415956
"SCAP",-0.060133027
"SCARF1",-0.539063472
"SCCPDH",0.210119925
"SCD5",0.192490039
"SCEL",0.182668227
"SCFD1",0.189688282
"SCFD2",-0.746308594
"SCG5",-0.138998416
"SCGB1A1",0.467743678
"SCGB2A2",0.634039567
"SCLT1",0.22845717
"SCMH1",0.188446421
"SCML1",0.190998701
"SCML2",0.110958716
"SCML4",0.690524057
"SCN1B",0.545187967
"SCN4B",0.699667788
"SCNN1A",0.175344455
"SCNN1D",0.303326925
"SCPEP1",-1.254943417
"SCRT1",-0.00154074
"SCRT2",-1.21345368
"SCTR",0.571092143
"SCUBE1",0.344944112
"SCUBE3",0.471994959
"SCYL1",-0.073745005
"SDC1",-0.052017185
"SDC2",0.485594338
"SDCBP2",-1.36394789
"SDF2",-0.570620629
"SDF2L1",-0.247664672
"SDHA",-0.298947953
"SDHALP2",0.385004188
"SDHB",0.027282019
"SDHC",0.062538846
"SDHD",0.607943514
"SDK1",0.418023569
"SEC11C",-0.140291101
"SEC14L1",-0.094984675
"SEC14L2",0.16695335
"SEC22C",-0.803818072
"SEC23B",1.541997882
"SEC24B",-0.397854708
"SEC24C",-0.36785717
"SEC24D",-0.116456452
"SEC31B",0.193625474
"SEC61A1",0.175345513
"SEC63",0.51008277
"SECISBP2",0.341426082
"SEL1L",-0.057113307
"SELPLG",0.7381328
"SELS",0.059646728
"SEMA3A",0.548834154
"SEMA3C",2.751408223
"SEMA3D",0.826987001
"SEMA3F",0.490755271
"SEMA4C",0.036550344
"SEMA5A",0.998144819
"SEMA6B",0.472339868
"SEMA7A",0.489552822
"SEMG1",0.66152705
"SENP6",0.115678957
"SENP7",0.100375367
"SEPHS2",-0.072776556
"SEPP1",-0.115474911
"SERBP1",-2.685239551
"SERGEF",-3.882126478
"SERINC3",-0.204330012
"SERPINA1",-0.041563321
"SERPINB1",0.0297419
"SERPINB13",-4.296058252
"SERPINB2",-0.110934105
"SERPINB3",1.412668595
"SERPINB4",1.313234773
"SERPINB6",0.993945804
"SERPINB7",0.082555876
"SERPINB8",-0.141395504
"SERPINB9",-0.542487143
"SERPIND1",0.600031948
"SERPINE2",0.68318597
"SERPINF1",-0.107842418
"SERTAD1",-0.453909697
"SERTAD2",0.010881448
"SERTAD3",0.041783385
"SERTAD4",0.507064346
"SESN1",-0.546821338
"SESN3",-0.119579392
"SETBP1",0.463168858
"SETD1A",0.099793108
"SETD1B",-0.245443187
"SETD2",0.16719564
"SETD3",0.016788772
"SETD7",-0.662735633
"SETD8",-0.612136458
"SETDB1",0.011876172
"SETX",0.395691229
"SF1",-0.170892277
"SFMBT1",0.438828008
"SFMBT2",-0.030029586
"SFPQ",-0.564378968
"SFRS12",-0.759098442
"SFRS15",0.02967045
"SFRS6",-2.417191507
"SFRS9",0.433103836
"SFXN2",0.303989685
"SFXN3",0.753256909
"SGCB",0.60068087
"SGIP1",-0.110055553
"SGK",0.665260543
"SGK2",0.86344437
"SGK3",0.213337252
"SGOL1",0.113530911
"SGPL1",0.125975853
"SGPP2",-0.358965567
"SGSH",-0.216429881
"SH2B1",-0.082430211
"SH2B3",0.08294596
"SH2D3A",0.315013309
"SH2D3C",0.457427969
"SH2D4A",-0.323773103
"SH2D5",-0.356318216
"SH3BP1",0.151787944
"SH3BP4",-0.681534363
"SH3D19",-0.805271963
"SH3KBP1",2.300626444
"SH3PXD2B",0.343442195
"SH3RF1",0.282704533
"SH3TC2",0.563582337
"SH3YL1",0.76381175
"SHB",0.024049286
"SHC1",0.110618907
"SHC4",0.268511096
"SHCBP1",-0.149175617
"SHF",-0.275594678
"SHH",-0.085426168
"SHMT2",-0.087711016
"SHOX",0.84769409
"SHOX2",0.306976424
"SHROOM1",0.37020867
"SIAH1",-0.57533357
"SIAH2",0.332491568
"SIAHBP1",-0.066758553
"SIDT2",0.254465261
"SIGIRR",3.091668113
"SIGLEC1",0.810159177
"SIGLEC7",0.984297794
"SIGLEC8",0.560974573
"SIM1",0.238251058
"SIM2",0.466450126
"SIN3A",-0.626617878
"SIRPB1",0.628122027
"SIRT1",-0.20313219
"SIRT2",-1.452413772
"SIRT3",0.304828894
"SIRT4",0.143683828
"SIRT5",-0.155399198
"SIRT6",0.283092471
"SIRT7",0.602742561
"SIVA1",-0.088758978
"SIX1",0.647050319
"SIX2",0.679775034
"SIX3",0.302464744
"SIX4",-0.04393937
"SIX5",0.997260968
"SIX6",0.578135894
"SKAP1",0.560122318
"SKAP2",-0.297922434
"SKI",0.230601747
"SKIL",0.656968269
"SKP2",0.198625159
"SLA/LP",0.103654508
"SLA2",1.096551373
"SLBP",0.145145363
"SLC10A4",0.198778359
"SLC10A7",0.042181247
"SLC11A1",-0.098364307
"SLC12A6",-0.171287077
"SLC13A4",0.20017027
"SLC15A2",0.105811423
"SLC16A10",0.365832137
"SLC16A3",0.019276857
"SLC16A4",-0.595341264
"SLC16A5",0.137813665
"SLC16A9",-0.683200401
"SLC17A7",-0.753184874
"SLC1A1",0.190188548
"SLC1A3",-0.628048188
"SLC1A4",-0.021159879
"SLC20A1",0.108942969
"SLC20A2",-0.48645059
"SLC22A11",-0.159528125
"SLC22A15",-0.266305116
"SLC22A17",0.033953701
"SLC22A4",0.650169985
"SLC23A2",0.033704204
"SLC24A3",-0.080642958
"SLC24A6",-0.218449095
"SLC25A1",-0.151927269
"SLC25A13",-2.096398749
"SLC25A16",-0.294498077
"SLC25A20",-0.82976255
"SLC25A23",-1.827511638
"SLC25A25",-0.429731586
"SLC25A37",0.032109509
"SLC25A38",-0.377306528
"SLC25A4",-0.361326447
"SLC25A40",0.057847298
"SLC25A41",0.232247803
"SLC25A6",-0.073208669
"SLC26A10",0.20611649
"SLC26A2",-0.018046758
"SLC27A3",0.973236236
"SLC2A1",-0.190838855
"SLC2A12",0.603380507
"SLC2A3",0.117478505
"SLC2A4",-0.096060371
"SLC2A4RG",0.444783263
"SLC30A1",0.33110366
"SLC30A4",0.393148729
"SLC30A9",-0.435502233
"SLC33A1",-0.148140471
"SLC35A1",1.315153133
"SLC35A2",-0.098311924
"SLC35B1",-0.433751947
"SLC35B2",-0.317427849
"SLC35B4",-0.018044506
"SLC35D2",-0.337245028
"SLC35E3",-0.212206262
"SLC35E4",-0.029020313
"SLC36A1",-0.280716066
"SLC37A3",-0.248447066
"SLC38A2",1.390177013
"SLC38A5",-0.066684794
"SLC39A11",0.221057079
"SLC39A3",0.463015442
"SLC39A6",5.27457459
"SLC39A8",0.466881294
"SLC39A9",-0.189729087
"SLC43A1",0.476368659
"SLC43A2",-0.526922733
"SLC43A3",-1.123222329
"SLC44A3",-0.81324873
"SLC4A4",0.176523377
"SLC4A8",0.650091576
"SLC5A1",0.323471346
"SLC5A2",-0.287518903
"SLC5A3",1.221316331
"SLC5A6",2.882223771
"SLC6A14",-0.84845943
"SLC6A15",-0.345568252
"SLC6A18",0.104636915
"SLC6A8",0.625545664
"SLC7A10",0.01906578
"SLC7A11",0.067136699
"SLC7A2",0.376240186
"SLC7A5",0.12329492
"SLC7A6",-0.170572334
"SLC7A8",-1.138514231
"SLC8A1",0.317125559
"SLC8A2",1.351042057
"SLC9A3",0.49621525
"SLC9A3R1",0.163917151
"SLC9A5",0.307361726
"SLC9A9",0.106094752
"SLCO1A2",0.503235716
"SLCO2B1",0.315774543
"SLCO3A1",-0.095950116
"SLCO4A1",-0.313045833
"SLCO4C1",0.108638424
"SLCO5A1",0.403486833
"SLFN11",0.292605169
"SLFN5",0.206381576
"SLITRK6",0.751084124
"SLPI",0.005228053
"SLTM",0.869768744
"SLURP1",1.187961263
"SMAD1",-0.601090657
"SMAD2",0.465261755
"SMAD3",1.313759582
"SMAD4",-0.11105014
"SMAD5",0.119681054
"SMAD6",-0.075831945
"SMAD7",-0.026974588
"SMAD9",0.242798292
"SMARCA1",-2.525838857
"SMARCA2",0.890442984
"SMARCA4",-0.163506095
"SMARCA5",-0.486967789
"SMARCAD1",-0.692603912
"SMARCAL1",0.543638539
"SMARCB1",-0.303467339
"SMARCC1",-3.167547815
"SMARCC2",0.218167147
"SMARCD1",0.343934174
"SMARCD2",0.029835585
"SMARCD3",0.425569819
"SMC1A",-3.243382823
"SMC6",-0.171795397
"SMCP",0.326178965
"SMCR7L",0.381683295
"SMG5",-5.50534794
"SMO",0.556679035
"SMPDL3A",-0.156376238
"SMPDL3B",0.101313282
"SMURF1",-0.067960075
"SMURF2",0.108353599
"SMYD1",1.088485673
"SMYD3",0.027377669
"SMYD4",0.18689623
"SMYD5",0.015305248
"SNAG1",0.280535166
"SNAI2",0.417082168
"SNAP23",-1.094097825
"SNAPC1",-1.142967725
"SNAPC2",0.298384772
"SNAPC3",-0.239788054
"SNAPC4",-0.301848143
"SNAPC5",0.959580587
"SNCB",0.357602495
"SND1",0.00066218
"SNF1LK",-0.494030959
"SNF8",-0.100414821
"SNFT",0.245090652
"SNHG8",-0.296549135
"SNIP1",-0.090951731
"SNORD22",-0.514089624
"SNPH",0.624156081
"SNRK",0.360218626
"SNRPA",-0.269589669
"SNRPD2",0.046288515
"SNRPN",-0.085817935
"SNTB2",0.327126749
"SNURF",-0.068354168
"SNW1",-0.038868379
"SNX1",-0.37918312
"SNX11",-0.078894771
"SNX17",0.435427575
"SNX4",-0.346745518
"SNX6",0.025927467
"SNX9",0.179447134
"SOAT1",-0.522126063
"SOCS1",-0.077528597
"SOCS2",1.176685158
"SOCS3",-0.353834241
"SOCS5",-0.239897118
"SOD2",1.901856331
"SOHLH1",1.390420929
"SOHLH2",0.257829155
"SORBS1",0.566577903
"SORBS3",-4.314332022
"SORT1",-0.953307883
"SOS1",-0.003054395
"SOX1",0.214023998
"SOX10",0.417021193
"SOX11",0.077569545
"SOX12",0.477916918
"SOX13",0.123979999
"SOX14",0.607086331
"SOX15",0.24872406
"SOX17",0.561936545
"SOX18",1.04720701
"SOX2",0.243708951
"SOX21",0.493415347
"SOX3",-0.511536561
"SOX30",-0.070932174
"SOX4",-0.859215872
"SOX5",0.12378474
"SOX6",0.613269338
"SOX7",-0.040582754
"SOX8",0.118345054
"SOX9",-1.99089355
"SP1",0.243156662
"SP100",-0.036527011
"SP110",2.918206524
"SP2",0.317540823
"SP3",0.371545869
"SP5",0.332799974
"SP7",0.433100003
"SPA17",-2.207363228
"SPAG1",-0.256559691
"SPAG16",-0.150793861
"SPAG6",0.357461332
"SPAM1",0.582998088
"SPATA17",0.145519712
"SPATA18",0.524364573
"SPATA20",0.183358444
"SPATA5L1",0.282644308
"SPATA6",0.190497052
"SPATA7",0.186278453
"SPATS2",0.168959209
"SPBC25",0.114744916
"SPCS2",0.075660508
"SPCS3",-0.328174332
"SPDEF",0.66698667
"SPEN",0.414184407
"SPG21",0.288786602
"SPG7",-0.14929548
"SPHAR",0.513807691
"SPHK1",-0.270020489
"SPI1",1.016923056
"SPIB",-0.281664608
"SPIC",0.282913133
"SPINK5",0.579901592
"SPINK6",-0.016839688
"SPINLW1",0.240776608
"SPN",0.297932934
