"Gene","MPZL3"
"SMPDL3A",3.1659
"SMPDL3B",3.2664
"SMPX",0.3198
"SMR3A",0
"SMR3B",0
"SMS",3e-04
"SMS3",0
"SMTN",11.8595
"SMTNL1",0.1621
"SMTNL2",1e-04
"SMU1",2.7652
"SMUG1",7e-04
"SMURF1",5.1586
"SMURF1",5.1586
"SMURF2",2.8155
"SMURF2",2.8155
"SMYD1",0
"SMYD2",1.7618
"SMYD3",1.3905
"SMYD3",1.3905
"SMYD4",4.4233
"SMYD4",4.4233
"SMYD5",16.9931
"SN",0
"S0.0G1",0
"S0.0I1",2.8073
"S0.0I2",10.8227
"S0.0I3",0.7762
"S0.0P23",5.0959
"S0.0P25",0
"S0.0P29",12.5927
"S0.0P47",1.0324
"S0.0P50",0
"S0.0P91",0.0777
"S0.0PC1",6.6892
"S0.0PC2",2.2929
"S0.0PC3",1.3721
"S0.0PC4",8.6447
"S0.0PC4",8.6447
"S0.0PC5",10.7925
"S0.0PC5",10.7925
"S0.0PIN",0
"SNCA",5.4009
"SNCAIP",1.6307
"SNCB",0.1562
"SNCG",85.0359
"SND1",25.1212
"SND1-IT1",0
"SNED1",1.1361
"SNF1LK",0
"SNF1LK",0
"SNF1LK",0
"SNF8",0.6106
"SNFT",0
"SNHG5",0
"SNHG8",0
"SNIP1",6.1769
"SNIP1",6.1769
"SNN",3.8075
"SNORA10",0
"SNORA14A",0
"SNORA15",0
"SNORA16B",0
"SNORA17",0
"SNORA20",0
"SNORA22",0
"SNORA24",0
"SNORA25",0
"SNORA27",0
"SNORA29",0
"SNORA33",0
"SNORA35",0
"SNORA36A",0
"SNORA52",0
"SNORA5A",0
"SNORA5B",0
"SNORA5C",0
"SNORA60",0
"SNORA63",0
"SNORA65",0
"SNORA67",0
"SNORA69",0
"SNORA70",0
"SNORA70C",0
"SNORA9",0
"SNORD103A",0
"SNORD103B",0
"SNORD116-10",0
"SNORD116-20",0
"SNORD116-4",0
"SNORD116-6",0
"SNORD123",0
"SNORD124",0
"SNORD125",0
"SNORD13",0
"SNORD13P2",0
"SNORD141A",0
"SNORD14A",0
"SNORD18C",0
"SNORD2",0
"SNORD22",0
"SNORD23",0
"SNORD24",0
"SNORD33",0
"SNORD36B",0
"SNORD46",0
"SNORD54",0
"SNORD61",0
"SNORD62A",0
"SNORD8",0
"SNORD83A",0
"SNORD96B",0
"SNPH",1.321
"SNRK",3.9464
"SNRK",3.9464
"SNRNP200",7.1982
"SNRNP25",29.2019
"SNRNP27",8e-04
"SNRNP35",0.0016
"SNRNP40",2.3093
"SNRNP48",2.3032
"SNRNP70",0
"SNRPA",54.2465
"SNRPA",54.2465
"SNRPA",54.2465
"SNRPA1",0.5475
"SNRPB",83.7007
"SNRPB2",7.93
"SNRPC",39.8796
"SNRPD1",10.4033
"SNRPD2",327.919
"SNRPD3",21.8165
"SNRPE",3.3138
"SNRPEP2",0
"SNRPF",29.7983
"SNRPG",16.2096
"SNRPN",4.0368
"SNT-1",0
"SNT-2",0
"SNTA1",2.1794
"SNTB1",1.4296
"SNTB2",0.0011
"SNTG1",0
"SNTG2",0.2784
"SNTN",0.1697
"SNU13",79.1534
"SNUPN",20.2597
"SNURF",2.6722
"SNURFL",0
"SNW1",30.6779
"SNX 3A",0
"SNX1",9.5454
"SNX10",0
"SNX11",10.1174
"SNX12",0.0089
"SNX13",0
"SNX14",7.9936
"SNX15",1.3802
"SNX16",0.5038
"SNX17",7.9133
"SNX18",0
"SNX19",0
"SNX2",4.6192
"SNX20",0.3975
"SNX21",29.7353
"SNX22",0.2031
"SNX24",1e-04
"SNX25",0
"SNX27",22.2595
"SNX29",2.9445
"SNX3",52.4208
"SNX30",1.298
"SNX31",0.1477
"SNX32",0.4561
"SNX33",2.9241
"SNX4",3.9334
"SNX5",26.4196
"SNX6",1.121
"SNX7",9.5475
"SNX8",6.8395
"SNX9",44.3366
"SNX9",44.3366
"SOAT1",0.2003
"SOAT1",0.2003
"SOAT1",0.2003
"SOAT2",0.0048
"SOBP",6.6096
"SOCS-1",0
"SOCS1",2.0827
"SOCS1",2.0827
"SOCS2",0
"SOCS2",0
"SOCS3",6.9008
"SOCS3",6.9008
"SOCS4",0.627
"SOCS5",1.5694
"SOCS5",1.5694
"SOCS6",1.7911
"SOCS7",0.004
"SOD1",284.556
"SOD2",0.1797
"SOD3",722.147
"SODD",0
"sOdftrance",0
"SOGA3",0.3174
"SOHLH1",0
"SOHLH1",0
"SOHLH2",0.5889
"SOHLH2",0.5889
"SOLH",0
"SON",8.6986
"SORBS1",0
"SORBS1",0
"SORBS1",0
"SORBS2",0
"SORBS3",7.4735
"SORCS1",0.1942
"SORCS2",0
"SORCS3",0.2954
"SORD",0.6286
"SORL1",0
"SORT1",3.9331
"SORT1",3.9331
"SOS1",1.3332
"SOS2",0.0027
"SOST",0.4471
"SOSTDC1",4.0609
"SOWAHB",1.0349
"SOWAHC",5.6878
"SOWAHD",0.676
"SOX1",0.4202
"SOX1",0.4202
"SOX10",29.326
"SOX10",29.326
"SOX11",0.2477
"SOX11",0.2477
"SOX12",18.8369
"SOX12",18.8369
"SOX13",5.8409
"SOX14",0.2553
"SOX15",62.899
"SOX17",0.7643
"SOX17",0.7643
"SOX18",10.7685
"SOX2",2.1319
"SOX2",2.1319
"SOX21",7.0079
"SOX21",7.0079
"SOX3",0.877
"SOX3",0.877
"SOX30",0.1148
"SOX4",48.4863
"SOX4",48.4863
"SOX5",0
"SOX5",0
"SOX5",0
"SOX6",0
"SOX7",7.9931
"SOX7",7.9931
"SOX8",3.2122
"SOX8",3.2122
"SOX9",27.0786
"SP1",0
"SP1",0
"SP100",3.4461
"SP100",3.4461
"SP100",3.4461
"SP100-B",0
"SP110",0
"SP140",0.002
"SP140L",0.9797
"SP192",0
"SP2",13.0675
"SP2",13.0675
"SP3",0.4801
"SP3",0.4801
"sp32",0
"SP329",0
"SP38",0
"SP4",0.2094
"SP5",8.6022
"SP5",8.6022
"SP5",8.6022
"SP6",16.8551
"SP7",0.345
"SP8",0.5317
"SP9",0.1872
"SPA17",9.9206
"SPACA1",0.5426
"SPACA3",0.3793
"SPACA4",0.9145
"SPACA5",0
"SPACA5B",0
"SPACA7",0
"SPACA9",10.2855
"SPACRCAN",0
"SPAG1",3.3713
"SPAG1",3.3713
"SPAG11A",0
"SPAG11B",0
"SPAG16",0
"SPAG16",0
"SPAG17",1.0256
"SPAG4",0.2031
"SPAG5",2.731
"SPAG6",6e-04
"SPAG6",6e-04
"SPAG7",59.9434
"SPAG8",0
"SPAG9",0
"SPAM1",0.1213
"SPANX",0
"SPANXA1",0
"SPANXA2-OT1",0
"SPANXB1",0
"SPANXC",0
"SPANXN1",0
"SPANXN2",0
"SPANXN3",0.5995
"SPANXN4",0
"SPANXN5",0
"SPAP1",0
"SPAR",0
"SPARC",75.8879
"SPARCL1",174.912
"SPAST",0.3275
"SPATA1",0
"SPATA12",0.2121
"SPATA13",0
"SPATA16",0.2462
"SPATA17",2.4974
"SPATA18",1.9643
"SPATA18",1.9643
"SPATA18",1.9643
"SPATA19",0
"SPATA2",3.2945
"SPATA20",1.8677
"SPATA21",0.2587
"SPATA22",0
"SPATA24",1e-04
"SPATA25",0.9086
"SPATA2L",3.3045
"SPATA31A1",0
"SPATA31A3",0
"SPATA31A5",0
"SPATA31A6",0
"SPATA31A7",0
"SPATA31C1",0
"SPATA31C2",0
"SPATA31D1",0
"SPATA31D3",0.1489
"SPATA31D4",0
"SPATA31D5P",0
"SPATA31E1",0.2141
"SPATA32",0.5445
"SPATA33",0
"SPATA4",0.4552
"SPATA45",0.7788
"SPATA5",0.8747
"SPATA5L1",2.8466
"SPATA6",0.3743
"SPATA6",0.3743
"SPATA6L",0
"SPATA7",2.2238
"SPATA8",0.2859
"SPATA9",0
"SPATC1",0.2558
"SPATC1L",0.4202
"SPATS1",0
"SPATS2",12.4057
"SPATS2L",1.5994
"SPBC25",0
"SPBPBP",0
"SPC25",3.0763
"SPCS1",33.5254
"SPCS2",0.0936
"SPCS3",23.585
"SPDEF",0.0042
"SPDL1",7.0653
"SPDYA",0.5154
"SPDYC",0.3452
"SPDYE1",0
"SPDYE2",0
"SPDYE2B",0
"SPDYE3",0.1001
"SPDYE4",0
"SPDYE5",0
"SPDYE7P",0
"SPEC1",0
"SPECC1",0.0014
"SPEF1",1.1856
"SPEF2",0.1251
"SPEG",1.6649
"SPEM1",0.9027
"SPEN",16.7325
"SPEN",16.7325
"SPEN",16.7325
"spermidinespermine N1-acetyltransferase",0
"SPERT",0.449
"SPESP1",0.5727
"SPF45",0
"SPG11",1.6371
"SPG20",17.6805
"SPG21",14.0324
"SPG4",0
"SPG7",6.3285
"SPG7",6.3285
"SPG7",6.3285
"SPHAR",0
"SPHK1",24.4951
"SPHK2",0
"SPHKAP",0.0048
"SPI1",41.3827
"SPIB",1e-04
"SPIB",1e-04
"SPIC",0
"SPICE1",0.6864
"SPIDR",0.5165
"SPIN",0
"SPIN1",4.3299
"SPIN2",0
"SPIN2A",0.21
"SPIN2B",0.7016
"SPIN3",2.2882
"SPIN4",0.2998
"SPINK1",22.6541
"SPINK13",0
"SPINK14",0
"SPINK2",0
"SPINK4",1.4175
"SPINK5",457.691
"SPINK5L3",0
"SPINK6",0
"SPINK7",12.1951
"SPINK8",0
"SPINK9",0
"SPINLW1",0
"SPINT1",109.076
"SPINT2",12.2529
"SPINT3",0
"SPINT4",0
"Spir-1",0
"SPIRE1",0
"SPIRE2",0
"SPN",2.262
"SPNS1",0.0268
"SPNS2",2.8846
"SPNS3",4e-04
"SPO11",0
"SPOCD1",0.0186
"SPOCK1",7.4012
"SPOCK2",1.4674
"SPOCK3",0
"SPON1",5.7011
"SPON2",0
"SPOP",61.1755
"SPOPL",0.89
"SPOUT1",20.9417
"SPP1",1.6228
"SPP2",0
"SPPL2A",0.9116
"SPPL2B",29.5422
"SPPL2C",0.2368
"SPPL3",13.0814
"SPR",7.2787
"SPR1",0
"SPRED1",0.4654
"SPRED1",0.4654
"SPRED2",5.7456
"SPRED3",1.025
"SPRN",2.6835
"SPRR1A",741.774
"SPRR1A",741.774
"SPRR1B",652.532
"SPRR2A",0
"SPRR2B",0
"SPRR2C",0
"SPRR2D",6.362
"SPRR2E",782.698
"SPRR2F",0.5175
"SPRR2G",768.273
"SPRR3",0
"SPRR4",1324.46
"SPRTN",3.6095
"SPRY1",43.2231
"SPRY2",8.162
"SPRY3",0
"SPRY4",3.4136
"SPRYD3",42.5896
"SPRYD7",14.3458
"SPSB1",11.3807
"SPSB1",11.3807
"SPSB2",9.6011
"SPSB3",125.364
"SPSB4",1.0624
"SPTA1",0.15
"SPTAN1",0.009
"SPTB",0
"SPTBN1",26.9192
"SPTBN2",0
"SPTBN3",0
"SPTBN4",0.1962
"SPTBN5",0
"SPTLC1",1.5377
"SPTLC2",4.6817
"SPTLC2",4.6817
"SPTLC3",16.7636
"SPTSSA",1.0056
"SPTSSB",14.8042
"SPTY2D1",7.2088
"SPUF",0
"SPX",0
"SPZ1",0
"SQLE",19.0153
"SQRDL",19.2485
"SQSTM1",63.3035
"SR-A",0
"SR140",0
"SRA1",1.3697
"SRA1",1.3697
"SRA1",1.3697
"SRB7",0
"SRBD1",1.8801
"SRC",1.744
"SRCAP",1.1912
"SRCL",0
"SRD5A1",4e-04
"SRD5A2",0
"SRD5A2L",0
"SRD5A3",3.3245
"SREB3",0
"SREBF1",0.7434
"SREBF1",0.7434
"SREBF2",16.54
"SREBF2",16.54
"SREC",0
"SREK1",0
"SREK1IP1",3.9292
"SRF",25.8709
"SRF",25.8709
"SRF",25.8709
"SRFBP1",8.1905
"SRGAP1",0.017
"SRGAP2",3.7028
"SRGAP3",2.0339
"SRGN",1.2979
"SRI",0.0086
"SRI",0.0086
"SRM",93.5454
"SRM300",0
"SRMS",0.3571
"SRP14",41.2066
"SRP19",0
"SRP1gamma",0
"SRp40",0
"SRP54",8.6944
"SRP68",0.1416
"SRP72",12.8256
"SRP9",0
"SRP9",0
"SRPK1",16.3825
"SRPK2",30.902
"SRPK2",30.902
"SRPK3",0
"SRPRA",0.0021
"SRPRB",14.6506
"SRPSOX",0
"SRPX",0
"SRPX2",4.8368
"SRR",2.232
"SRRD",0.023
"SRRM1",2.0578
"SRRM2",88.691
"SRRM3",0
"SRRM4",0.17
"SRRM5",0.5498
"SRRT",0
"SRSF1",6.5305
"SRSF10",0.44
"SRSF11",20.6364
"SRSF12",0.3451
"SRSF2",3.6564
"SRSF3",3.934
"SRSF4",60.9546
"SRSF5",261.093
"SRSF6",7.2152
"SRSF7",0.0093
"SRSF8",6.1866
"SRSF9",9.3461
"SRXN1",16.501
"SRY",0
"SS18",0.9596
"SS18L1",1.3789
"SS18L1",1.3789
"SS18L2",13.789
"SSB",15.614
"SSBP1",114.4511
"SSBP2",0
"SSBP2",0
"SSBP3",0
"SSBP3",0
"SSBP4",4e-04
"SSC4D",0.3097
"SSC5D",35.4079
"SSFA2",0.885
"SSH1",0.8538
"SSH2",0.7584
"SSH3",0.0014
"SSI-3",0
"SSMEM1",0
"SS0.01",114.03
"SSPN",7e-04
"SSPO",0.3254
"SSR1",4.5158
"SSR2",206.638
"SSR2",206.638
"SSR3",4.6464
"SSR4",657.535
"SSRP1",122.94
"SSSCA1",82.1232
"SST",7.6499
"SSTR1",0.3441
"SSTR2",0.5943
"SSTR3",0.8896
"SSTR4",0.6666
"SSTR5",0.3795
"SSTRIP",0
"SSU72",179.142
"SSUH2",0
"SSX1",0
"SSX2",0
"SSX2",0
"SSX2IP",1.9372
"SSX3",0
"SSX4",0
"SSX4B",0
"SSX5",0.2212
"SSX6",0
"SSX7",0
"SSX8",0
"SSX9",0
"SSXTSSX4 fusion",0
"SSXTSSX4v fusion",0
"ST13",0.7916
"ST14",23.2366
"ST16",0
"ST18",0
"ST1B2",0
"st2",0
"ST20",0.7348
"ST3Gal VI",0
"ST3GAL1",4.7834
"ST3GAL1",4.7834
"ST3GAL2",8.4992
"ST3GAL2",8.4992
"ST3GAL3",0
"ST3GAL3",0
"ST3GAL4",17.2458
"ST3GAL5",0.4038
"ST3GAL6",2.7121
"ST5",11.0045
"ST6GAL1",2.9135
"ST6GAL1",2.9135
"ST6GAL2",0.137
"ST6GAL0.0C1",0.0011
"ST6GAL0.0C2",44.984
"ST6GAL0.0C2",44.984
"ST6GAL0.0C3",1e-04
"ST6Gal0.0c4",0
"ST6GAL0.0C4",0.001
"ST6GAL0.0C5",0.0825
"ST6GAL0.0C6",24.3605
"ST6GAL0.0CIV",0
"ST7",0.003
"ST7",0.003
"ST7L",1.4376
"ST8SIA1",0.468
"ST8SIA2",0.0078
"ST8SIA3",0.0942
"ST8SIA4",0.3066
"ST8SIA5",0.2369
"ST8SIA6",4e-04
"STAB1",1.5517
"STAB1",1.5517
"STAB2",0.2551
"STAC",0.2729
"STAC",0.2729
"STAC2",114.764
"STAC3",1.8685
"STAG1",0.2077
"STAG2",3.6325
"STAG3",0
"STAG3L1",0
"STAG3L4",0
"STAM",3.6783
"STAM2",2.1318
"STAMBP",2.6627
"STAMBPL1",1.4449
"STAP1",0.4972
"STAP2",84.0393
"STAR",0.2822
"STARD10",130.484
"STARD13",0
"STARD13",0
"STARD3",0.0029
"STARD3NL",1.0648
"STARD4",0
"STARD5",0
"STARD6",0
"STARD7",1.8694
"STARD8",2.563
"STARD9",1.8788
"STAT1",2.5219
"STAT1",2.5219
"STAT2",0.1701
"STAT3",34.7602
"STAT3",34.7602
"STAT3",34.7602
"STAT4",0.2074
"STAT4",0.2074
"STAT5A",5.7053
"STAT5A",5.7053
"STAT5B",9.2019
"STAT6",49.1219
"STATH",0
"STATIP1",0
"STAU",0
"STAU1",1.9357
"STAU2",0.1949
"staufen",0
"STBD1",1.238
"STC1",3.8919
"STC2",11.9281
"STC2",11.9281
"STE",0
"STEAP1",3.1677
"STEAP1",3.1677
"STEAP1B",1.2844
"STEAP2",1.0469
"STEAP3",1.3056
"STEAP4",6.2229
"stem cell factor, SCF",0
"STEP",0
"STG",0
"STH",0
"STIL",0.1347
"STIM1",23.2596
"STIM2",2.1509
"STIP1",3.4123
"STIP1",3.4123
"STK10",10.1969
"STK11",35.5466
"STK11",35.5466
"STK11IP",10.5438
"STK16",1.9907
"STK17A",5.1532
"STK17A",5.1532
"STK17B",2.4341
"STK19",0.6369
"STK24",7.7707
"STK25",3.5049
"STK25",3.5049
"STK26",0
"STK3",2e-04
"STK31",0
"STK32A",0.7557
"STK32B",3.7244
"STK32C",1.0317
"STK33",0
"STK35",1.8057
"STK36",0.0065
"STK38",34.4796
"STK38L",2.0121
"STK38L",2.0121
"STK39",13.7394
"STK4",0.0012
"STK40",28.2906
"STK6",0
"STK9",0
"STKLD1",0.2889
"STM",0
"STM7",0
"STMN1",25.7099
"STMN2",41.8905
"STMN3",0.96
"STMN4",0
"STMND1",1.4664
"STOM",0.9542
"STOML1",4.7355
"STOML2",1.8738
"STOML3",0.1356
"STON1",1.4006
"STON1-GTF2A1L",0
"STON2",3.9075
"STON2",3.9075
"STOX1",3e-04
"STOX2",0.697
"STPG1",2e-04
"STPG2",0.1616
"STPG3",5e-04
"STRA13",0
"STRA6",0
"STRA8",0.2967
"STRADA",2.1986
"STRADB",0.3124
"STRAIT11499",0
"STRAP",30.2368
"STRBP",4.1575
"STRC",0
"STRIN",0
"STRIP1",1.5309
"STRIP2",0
"STRL33",0
"STRN",1.635
"STRN3",0.6083
"STRN3",0.6083
"STRN3",0.6083
"STRN4",3.8013
"STS",6.6822
"STS-1",0
"STT3A",10.4911
"STT3B",12.5375
"STUB1",3.8038
"STUM",2.2202
"STX10",0.3323
"STX10",0.3323
"STX11",0.3625
"STX12",10.3512
"STX16",4.0996
"STX17",3.6569
"STX18",5.4915
"STX19",8.609
"STX1A",0.0048
"STX1B",2.6795
"STX2",6.382
"STX3",1.7529
"STX4",98.5806
"STX5",74.9418
"STX6",3.162
"STX6",3.162
"STX6",3.162
"STX7",4.2075
"STX8",116.104
"STXBP1",6.0155
"STXBP2",0.0012
"STXBP3",7.1342
"STXBP4",0.0072
"STXBP5",0
"STXBP5L",0.0128
"STXBP6",2.1634
"STXBP6",2.1634
"STXBP6",2.1634
"STYK1",0.9235
"STYX",2.4648
"STYXL1",0
"SUB1",21.8517
"SUB1",21.8517
"SUB1",21.8517
"SUB1P1",0
"SUCLA2",1.2792
"SUCLA2",1.2792
"SUCLG1",271.371
"SUCLG2",2.1792
"SUCNR1",0
"SUCO",2.0881
"SUDS3",3.16
"SUFU",2.8554
"SUFU",2.8554
"SUGCT",3e-04
"SUGP1",3.9627
"SUGP2",11.0694
"SUGT1",8e-04
"SUGT1P1",0
"SUHW1",0
"SUHW2",0
"SUHW3",0
"SUHW4",0
"SULF1",1.2414
"SULF2",5.9677
"SULT1A1",2.9697
"SULT1A2",0
"SULT1A3",0
"SULT1A3",0
"SULT1B1",0
"SULT1C1",0
"SULT1C2",0
"SULT1C3",0
"SULT1C4",0
"SULT1E1",1.1892
"SULT2A1",0.1314
"SULT2B1",323.521
"SULT4A1",0
"SULTX3",0
"SUMF1",0
"SUMF2",0
"SUMO1",0.0015
"SUMO1P1",0
"SUMO1P3",0
"SUMO2",0
"SUMO2",0
"SUMO3",35.5116
"SUN1",1.8168
"SUN2",5e-04
"SUN3",0
"SUN5",0.2235
"SUOX",12.5828
"SUPAR",0
"SUPT16H",13.4889
"SUPT16H",13.4889
"SUPT20H",1.6735
"SUPT20HL1",0
"SUPT20HL2",0.2083
"SUPT3H",0.7712
"SUPT4H1",59.3652
"SUPT4H1",59.3652
"SUPT5H",8.3899
"SUPT6H",30.3543
"SUPT6H",30.3543
"SUPT7L",4.2359
"SUPT7L",4.2359
"SUPV3L1",18.9895
"SUR1",0
"SURB7",0
"SURF1",75.3266
"SURF2",66.9229
"SURF4",5.5759
"SURF5",0
"SURF5",0
"SURF5",0
"SURF6",46.5715
"SUSD1",0.4257
"SUSD2",31.6217
"SUSD3",0.4746
"SUSD4",2.1068
"SUSD5",0.7322
"SUSD6",21.0019
"SUT1",0
"SUV39H1",0.8922
"SUV39H2",0
"SUV39H2",0
"SUV420H1",0
"SUV420H1",0
"SUV420H2",0
"SUZ12",0.8919
"SUZ12",0.8919
"SUZ12",0.8919
"SV2A",1.3574
"SV2B",1e-04
"SV2C",0.3257
"SVBP",44.6532
"SVCT1",0
"SVCT2",0
"SVEP1",0.811
"SVIL",2.3084
"SVIP",22.1366
"SVOP",0.3017
"SVOPL",0
"SWAP70",7.4246
"SWI5",48.4
"SWSAP1",2.41
"SWT1",1.9304
"SYAP1",24.5353
"SYBU",0.5755
"SYCE1",0.3795
"SYCE1L",0.5071
"SYCE2",5.4589
"SYCE3",5.1436
"SYCN",0.8402
"SYCP1",0.0728
"SYCP2",0.5331
"SYCP2L",0.599
"SYCP3",0.5899
"SYDE1",1.6864
"SYDE2",0.0917
"SYF2",80.2266
"SYK",0
"SYMPK",11.3899
"SYN1",0.7795
"SYN2",1.4324
"SYN3",0
"SYNC",0
"SYNCOILIN",0
"SYNCRIP",0.0282
"SYNCRIP",0.0282
"SYNCRIP",0.0282
"SYNDIG1",0.3148
"SYNDIG1L",0.9751
"SYNE1",0.001
"SYNE2",2.2747
"SYNE3",0.0773
"SYNE4",0
"SYNGAP1",0
"SYNGR1",17.0827
"SYNGR2",75.1497
"SYNGR3",0.1269
"SYNGR4",0.2887
"SYNJ1",0
"SYNJ1",0
"SYNJ2",3.4407
"SYNJ2",3.4407
"SYNJ2BP",8.1703
"SYNM",0
"SYNPO",0.4733
"SYNPO2",3.6992
"SYNPO2L",0.3977
"SYNPR",0
"SYNRG",0.2757
"SYP",3.4521
"SYPL1",0.0093
"SYPL1",0.0093
"SYPL2",0.1747
"SYS1",9.0896
"SYT1",0.1793
"SYT10",0.152
"SYT11",1.4092
"SYT12",3.3304
"SYT13",0.7565
"SYT14",0
"SYT15",0.2953
"SYT16",0
"SYT17",4.6992
"SYT2",0.5655
"SYT3",0
"SYT4",0
"SYT5",0.0723
"SYT7",5.8086
"SYT8",0
"SYT9",0
"SYT9",0
"SYTL1",0.0078
"SYTL2",0.6101
"SYTL3",3e-04
"SYTL4",3.6997
"SYTL5",0.0202
"SYVN1",1.5079
"SYVN1",1.5079
"SZF1",0
"SZRD1",0
"T",2e-04
"T-Star",0
"T1A-2",0
"T3 receptor-associating cofactor-1, TRAC-1",0
"TA-NFKBH",0
"TAAR1",0
"TAAR2",0
"TAAR3",0
"TAAR5",0.2483
"TAAR6",0.2807
"TAAR8",0
"TAAR9",0.2771
"TAB1",9.3081
"TAB2",4.2608
"TAB3",0.0048
"TAC1",0
"TAC1R",0
"TAC3",0
"TAC3RL",0
"TAC4",0
"TACC1",0
"TACC1",0
"TACC2",19.6001
"TACC2",19.6001
"TACC3",0.0077
"TACI",0
"TACO1",26.4777
"TACR1",2.152
"TACR2",0
"TACR3",0.1512
"TACSTD2",54.056
"TACTILE",0
"TADA1",1.3931
"TADA1L",0
"TADA2A",4.9182
"TADA2B",2.8304
"TADA2L",0
"TADA2L",0
"TADA3",50.3342
"TADA3L",0
"TADA3L",0
"TAF1",0.2512
"TAF1",0.2512
"TAF10",179.881
"TAF11",2.4763
"TAF12",19.8359
"TAF13",86.4959
"TAF15",0.1368
"TAF1A",0.157
"TAF1B",2.8161
"TAF1C",15.5192
"TAF1C",15.5192
"TAF1D",27.5031
"TAF1L",0.8576
"TAF2",0
"TAF2",0
"TAF2",0
"TAF2C1",0
"TAF2Q",0
"TAF3",33.9306
"TAF3",33.9306
"TAF3",33.9306
"TAF4",4.3968
"TAF4B",1.9064
"TAF5",6e-04
"TAF5L",2.5709
"TAF5L",2.5709
"TAF6",4.4815
"TAF6L",9.682
"TAF7",95.8032
"TAF7L",4e-04
"TAF8",7.7269
"TAF9",3.9578
"TAF9",3.9578
"TAF9",3.9578
"TAF9B",3.6774
"TAF9B",3.6774
"TAF9B",3.6774
"TAFII105",0
"TAFII170",0
"TAGAP",1.2685
"TAGLN",33.3778
"TAGLN",33.3778
"TAGLN2",51.6089
"TAGLN3",0.7053
"TAIP-2",0
"TAK1",0
"tAKR",0
"tAKR",0
"TAL1",0.4396
"TAL1",0.4396
"TAL2",0.5268
"TALDO1",0.3753
"TAMM41",6.4108
"TANC1",0.1549
"TANC2",5e-04
"TANGO2",4.5841
"TANGO6",3.5257
"TANK",3.4453
"TAOK1",1.6135
"TAOK2",0
"TAOK2",0
"TAOK3",22.9182
"TAP1",12.737
"TAP2",1.4129
"tapasin",0
"TAPBP",0
"TAPBPL",8.9421
"TAPT1",1.1531
"TARBP-b",0
"TARBP1",1.4273
"TARBP2",3.5505
"TARDBP",1.4676
"TARDBP",1.4676
"TARM1",0
"TARS",1.0681
"TARS2",0
"TARSL2",3.2602
"TAS1R1",0
"TAS1R2",0.3034
"TAS2R1",0
"TAS2R10",0
"TAS2R13",0
"TAS2R14",0
"TAS2R16",0.2956
"TAS2R19",0
"TAS2R20",0.274
"TAS2R3",0.261
"TAS2R31",0
"TAS2R38",0
"TAS2R39",0.288
"TAS2R4",0.3363
"TAS2R40",0
"TAS2R41",0
"TAS2R43",0
"TAS2R46",0
"TAS2R5",0.4951
"TAS2R50",0
"TAS2R60",0
"TAS2R7",0
"TAS2R8",0
"TAS2R9",0
"TASP1",2.2772
"TAT",0.0918
"TAT",0.0918
"TATDN1",0.5624
"TATDN2",8.3212
"TATDN3",0.0253
"TAX1BP1",1.8639
"TAX1BP3",5.5409
"TAZ",10.4353
"TB1",0
"TBATA",4e-04
"TBC1D1",2.1277
"TBC1D10A",21.5368
"TBC1D10B",4.1258
"TBC1D10C",3.981
"TBC1D12",0.9299
"TBC1D12",0.9299
"TBC1D13",1.8284
"TBC1D14",0.74
"TBC1D15",0.7475
"TBC1D16",4.7372
"TBC1D17",0
"TBC1D19",0.2455
"TBC1D2",0.1245
"TBC1D20",3.4034
"TBC1D21",5e-04
"TBC1D22A",5.8375
"TBC1D22B",3.7945
"TBC1D23",2.5375
"TBC1D24",0
"TBC1D25",9.3208
"TBC1D28",0
"TBC1D29",0
"TBC1D2B",0.0115
"TBC1D2B",0.0115
"TBC1D30",0.1043
"TBC1D31",1.194
"TBC1D32",0.3294
"TBC1D3B",0
"TBC1D3C",0
"TBC1D3F",0
"TBC1D3G",0
"TBC1D3H",0
"TBC1D3L",0
"TBC1D3P2",0
"TBC1D4",3e-04
"TBC1D5",3.1562
"TBC1D5",3.1562
"TBC1D7",2.0397
"TBC1D8",7.3815
"TBC1D8B",0.2155
"TBC1D8B",0.2155
"TBC1D9",0.8874
"TBC1D9B",0.0042
"TBCA",119.177
"TBCB",35.9932
"TBCCD1",0.467
"TBCD",3.3859
"TBCE",2.6903
"TBCEL",0.8758
"TBCK",0.8926
"TBK1",3.0886
"TBKBP1",5.2475
"TBL1",0
"TBL1X",3.2414
"TBL1XR1",6e-04
"TBL1XR1",6e-04
"TBL1XR1",6e-04
"TBL1XR1",6e-04
"TBL1Y",0
"TBL2",3.7438
"TBL3",1.592
"TBLR1",0
"TBN",0
"TBP",5.8096
"TBPL1",1.5752
"TBPL2",0
"TBR1",0.393
"TBRG1",0.5657
"TBRG4",1.921
"TBX1",3.8911
"TBX1",3.8911
"TBX10",0.1743
"TBX15",0
"TBX18",0.7792
"TBX19",0.8658
"TBX19",0.8658
"TBX2",11.6871
"TBX20",0.1446
"TBX21",0.1979
"TBX22",0.5725
"TBX3",0.0067
"TBX3",0.0067
"TBX3-iso",0
"TBX4",0.124
"TBX5",1.3351
"TBX5",1.3351
"TBX6",5.5465
"TBXA2R",1.0754
"TBXAS1",0.9231
"TC1",0
"TC10",0
"TC21",0
"TC3",0
"TCAF1",0.3393
"TCAF2",0
"tcag7.907",0
"TCAIM",2.1483
