"Gene","SP3"
"PLA2G4C",0.524989298
"PLA2G4F",-0.206918597
"PLA2G7",2.156562719
"PLAC2",-0.062424144
"PLAC8",-0.602569749
"PLAC9",-0.292744785
"PLAG1",0.208260881
"PLAGL1",-0.098394169
"PLAGL2",0.043355464
"PLAT",1.55240731
"PLAU",0.146865566
"PLAUR",-0.15358961
"PLB1",-0.203691095
"PLCD1",0.303826319
"PLCG1",0.168026571
"PLCL1",-0.020045198
"PLD1",-0.372489303
"PLEK",0.021852613
"PLEK2",-0.363492116
"PLEKHA3",-0.349140799
"PLEKHA5",-0.288186401
"PLEKHA6",-0.269906687
"PLEKHA7",-0.327992175
"PLEKHB2",0.804831672
"PLEKHC1",-0.331943893
"PLEKHF1",-0.569568961
"PLEKHF2",0.581553666
"PLEKHG3",0.223389902
"PLEKHG5",-0.233064811
"PLEKHH3",-0.615884194
"PLEKHK1",0.045246441
"PLEKHM1",-0.239963915
"PLK1",2.022920407
"PLK2",0.252245342
"PLK3",-0.980004468
"PLK4",0.0291606
"PLLP",0.098020988
"PLOD2",0.061821416
"PLP1",-0.034559151
"PLUNC",0.634691135
"PLXDC1",-0.54041144
"PLXDC2",-0.564755063
"PLXNC1",0.252583978
"PMAIP1",-4.128626332
"PMF1",-0.719070402
"PMFBP1",-0.047047181
"PML",-0.275388048
"PMM2",-0.139642696
"PMP2",-0.128395192
"PMP22",0.082023438
"PMS2",0.042554706
"PMS2L2",0.070026368
"PMS2L5",0.115359756
"PNKP",-0.114225956
"PNMA2",-0.410980613
"PNN",-0.152379394
"PNPLA3",1.905995993
"PNPLA4",-0.1274153
"PNPO",0.238479483
"PNPT1",0.179352462
"PNRC1",1.75604346
"PNRC2",1.446414041
"POF1B",-1.841656779
"POFUT1",0.024942708
"POGK",-0.270704705
"POGZ",0.4322046
"POLA1",0.445147586
"POLA2",-7.952515182
"POLD1",-1.598720739
"POLD3",0.911547991
"POLDIP3",-0.314115319
"POLE",0.18325524
"POLH",0.465076602
"POLI",0.198294182
"POLQ",0.492162131
"POLR1D",-0.420707678
"POLR2A",0.152870465
"POLR2C",-0.548244395
"POLR2I",-0.213760881
"POLR2J2",2.306951445
"POLR2K",0.068961995
"POLR2L",-0.297752581
"POLR3C",-0.417440105
"POLR3E",0.980655184
"POLR3F",-0.958363003
"POLR3G",0.046724931
"POLR3K",-0.230882557
"POM121",0.398109688
"POMC",-0.448348201
"POMGNT1",-8.387745009
"POMZP3",0.55202329
"POP5",5.435638707
"POPDC3",-0.238557657
"PORCN",-0.092832544
"POSTN",-0.066060027
"POU1F1",-0.249129043
"POU2AF1",0.129501056
"POU2F1",0.205227744
"POU2F2",0.392407652
"POU2F3",-0.174029192
"POU3F1",0.405087867
"POU3F2",-0.265842896
"POU3F3",-4.287777749
"POU3F4",0.372125168
"POU4F1",-0.799846129
"POU4F2",0.653347698
"POU4F3",0.424024502
"POU5F1",-0.248769332
"POU6F1",0.003874477
"POU6F2",0.252144344
"PPA2",0.132565388
"PPAN",1.139510129
"PPAPDC1A",0.185017863
"PPAPDC1B",-0.223131082
"PPARA",0.16796177
"PPARBP",-0.766752449
"PPARD",-0.19144283
"PPARG",-0.339996042
"PPARGC1A",0.189272553
"PPARGC1B",0.526730773
"PPCDC",3.02590651
"PPCS",-3.512421262
"PPFIA2",0.332632275
"PPFIBP1",0.087436717
"PPFIBP2",-0.622679557
"PPIB",0.205709082
"PPID",-2.471351567
"PPIE",-0.086552088
"PPIF",-0.087562259
"PPIL1",-0.258031275
"PPL",0.714581362
"PPM1A",-0.211233097
"PPM1F",0.21985253
"PPME1",-0.19551334
"PPP1CB",0.224318512
"PPP1CC",0.003439778
"PPP1R12B",0.169910223
"PPP1R13L",-0.219326883
"PPP1R14A",0.173034968
"PPP1R14C",1.250481056
"PPP1R15A",0.037415553
"PPP1R15B",-0.319074482
"PPP1R1B",0.370136692
"PPP1R3B",-0.325908081
"PPP1R7",0.076963035
"PPP1R8",-0.388899877
"PPP1R9A",0.151152502
"PPP2CA",0.780558711
"PPP2R1A",0.768444636
"PPP2R1B",2.20915602
"PPP2R2B",-0.600893011
"PPP2R2C",-0.20723202
"PPP2R3A",-0.678646989
"PPP2R5B",-2.256294609
"PPP2R5D",-0.150072195
"PPP3CA",0.191298596
"PPP3CC",0.942220205
"PPP4R1",-0.327374624
"PPP6C",-0.055089327
"PPRC1",-0.717340611
"PPTC7",-0.972865796
"PPY2",0.161494232
"PQBP1",-0.064952104
"PQLC3",-0.731567206
"PRAM1",-0.53616848
"PRAME",-0.091240166
"PRC1",-0.180261222
"PRCP",0.11403918
"PRDM1",-0.335719492
"PRDM10",-0.044201295
"PRDM12",-0.025844664
"PRDM13",0.029595789
"PRDM14",-0.07162441
"PRDM16",-0.069637848
"PRDM2",-0.011497556
"PRDM4",-0.91697035
"PRDM5",0.254144324
"PRDM6",-0.403736231
"PRDM7",0.251598781
"PRDM8",-0.261637389
"PRDM9",0.143724929
"PRDX2",0.154143945
"PRDX3",0.399718558
"PRDX6",-0.116853529
"PREB",-0.596658694
"PREI3",-0.302989484
"PRELP",0.357120392
"PREPL",-0.459882019
"PRH1",0.12198723
"PRIC285",-0.262363723
"PRICKLE1",-0.581468495
"PRICKLE2",0.081840283
"PRIM1",1.531365762
"PRIM2A",1.041218071
"PRKAB1",0.180960563
"PRKAB2",0.565117674
"PRKACB",-0.307870002
"PRKAG2",1.423099888
"PRKAR1A",0.229976074
"PRKCA",0.012106009
"PRKCB1",-0.185957164
"PRKCD",-1.167895611
"PRKCDBP",-0.085431671
"PRKCH",-1.330581823
"PRKCI",0.023630849
"PRKCZ",-0.017369771
"PRKD3",-0.145810562
"PRKRA",-0.059852023
"PRKX",0.052391238
"PRMT1",-0.125295051
"PRMT2",-0.049797284
"PRMT3",-0.345643751
"PRMT5",1.546604187
"PRMT6",2.616553737
"PRMT7",-0.693311324
"PRND",-0.045938768
"PRO1073",0.185843318
"PROK2",-0.125444167
"PROP1",1.923228403
"ProSAPiP1",-0.387708392
"PROX1",-0.054373672
"PRPF19",2.400886765
"PRPF4B",-0.19090568
"PRPF6",-0.195213449
"PRPS1L1",0.074157056
"PRPSAP1",0.243993254
"PRR4",0.760749297
"PRRG4",0.502702843
"PRRX1",0.388726796
"PRRX2",0.215086094
"PRSS1",-0.02951726
"PRSS16",-0.578513474
"PRSS2",0.280489314
"PRSS22",-0.523526686
"PRSS23",0.247265108
"PRSS3",-0.190456389
"PRSS33",-0.556799473
"PRX",0.258151698
"PSAT1",-0.228538034
"PSCD2",0.905874107
"PSD3",-0.342510442
"PSD4",0.248188682
"PSG6",-0.018868252
"PSG7",0.128422091
"PSG9",0.087243124
"PSIP1",-0.08353763
"PSMA3",-0.028041557
"PSMA8",-0.059770242
"PSMB4",-0.204011185
"PSMB9",-0.397296566
"PSMC2",0.011532615
"PSMC3IP",-0.27683865
"PSMC5",-0.227972587
"PSMD11",-0.202669289
"PSMD2",-0.208158014
"PSMD9",-0.030574007
"PSME1",0.005735239
"PSME2",-0.1406903
"PSME3",-0.178477136
"PSMF1",1.146185055
"PSPC1",0.3423815
"PSRC1",-1.940910252
"PTAFR",0.627967299
"PTBP1",-0.060619325
"PTCD1",-0.599100413
"PTDSR",0.235452045
"PTEN",-0.759546339
"PTF1A",-0.208143572
"PTGER1",0.113240349
"PTGER4",-0.411711064
"PTGES",0.248839294
"PTGES2",0.382463748
"PTGS1",1.915168674
"PTGS2",-0.276006489
"PTH",-0.065418457
"PTHB1",0.183864034
"PTHLH",1.26524406
"PTK2B",-0.099773653
"PTOV1",-0.191511866
"PTP4A1",-0.164303494
"PTP4A2",-0.948971469
"PTPN1",0.382063845
"PTPN11",0.425555627
"PTPN13",0.282961563
"PTPN18",0.157603974
"PTPN23",0.115459016
"PTPN6",-0.03940404
"PTPRA",0.667868029
"PTPRB",-0.533725973
"PTPRCAP",-0.351960419
"PTPRE",0.463981113
"PTPRN",0.114328963
"PTPRS",-0.333514249
"PTPRU",-0.015704041
"PTPRZ1",-0.042164443
"PTRF",-0.137932167
"PTS",0.068017523
"PUM1",0.107277722
"PUM2",-0.1224871
"PURA",-1.544428601
"PURB",0.377824751
"PUS1",-0.873591152
"PUS7",-0.491803461
"PVR",-0.055375729
"PVRL2",-0.176881876
"PVRL3",0.554812304
"PVRL4",-0.850618664
"PWP2",-0.171874589
"PXMP2",-1.311007239
"PYCARD",0.030250975
"PYCR1",0.222765968
"PYCR2",0.834727707
"PYDC1",0.140663058
"PYGB",0.253290547
"PYGM",0.257047983
"PYHIN1",0.07230375
"QKI",-0.007738752
"QPRT",0.381377638
"QRICH2",-0.456444438
"QSER1",-0.008890084
"QTRTD1",0.486039921
"RAB11FIP1",0.799764011
"RAB11FIP2",-0.041012073
"RAB14",0.564799777
"RAB18",-0.98162778
"RAB24",0.494570179
"RAB25",0.78252193
"RAB27B",-0.185136674
"RAB31",-0.65234222
"RAB34",-0.17257377
"RAB3D",-0.141157088
"RAB3GAP1",-1.615236317
"RAB3IP",2.844135796
"RAB40B",-0.57435768
"RAB5A",1.171940509
"RAB6A",1.398159521
"RAB6C",-1.753664657
"RAB7L1",0.346364154
"RAB9",0.561264751
"RABAC1",-0.060530216
"RABEP2",0.396028148
"RABGAP1",-0.157446701
"RABGAP1L",-0.019971973
"RABIF",0.348942566
"RAD1",0.067849982
"RAD21",-0.081253753
"RAD23B",1.914336459
"RAD51",-0.739342807
"RAD51AP1",0.253816317
"RAD54B",0.191528891
"RAD54L",-2.147225132
"RAE1",-0.831265706
"RAET1E",0.197957608
"RAGE",1.300262057
"RAI14",-0.770437039
"RAI16",0.436757204
"RALA",2.379921864
"RALGPS1",-0.011702149
"RAMP3",0.555171572
"RAN",-0.488068709
"RANBP17",-0.12760672
"RANBP9",0.382071392
"RAP2A",-0.502362455
"RAP2B",0.073711803
"RAP2C",-0.55372298
"RAPGEF1",-0.126023855
"RAPGEF2",-0.324667398
"RAPGEF3",0.755124294
"RAPGEF4",0.115001265
"RAPGEFL1",-0.019432623
"RAPH1",0.524083676
"RARA",0.399336639
"RARB",-0.069115144
"RARG",0.595899791
"RASA1",-2.48912912
"RASA2",0.052133109
"RASA4",-0.30892678
"RASAL2",3.157832118
"RASD1",0.385260812
"RASGEF1A",-0.164618366
"RASGEF1B",0.04663561
"RASGRF1",0.31587495
"RASL11A",0.289956951
"RASSF1",0.108971693
"RASSF7",-0.057696368
"RASSF8",0.333169353
"RAX",0.412715726
"RAXL1",-0.416490353
"RB1",-0.154327794
"RB1CC1",-1.499998459
"RBAK",-0.047275954
"RBBP4",0.276176689
"RBBP5",-0.060407161
"RBBP6",-0.146619748
"RBBP7",-0.077604435
"RBBP8",-0.226893219
"RBL1",0.241108272
"RBL2",-0.237233266
"RBM10",-0.369963524
"RBM14",0.066241439
"RBM15",0.131245103
"RBM15B",0.171939421
"RBM16",-0.816761022
"RBM19",1.306476528
"RBM24",-0.443273123
"RBM25",-0.767688114
"RBM26",-0.301997092
"RBM28",-0.00392467
"RBM3",0.48187622
"RBM39",0.176396938
"RBM5",-0.121359253
"RBM9",-0.663829564
"RBMX",0.102685392
"RBP1",-0.475707277
"RBPMS",-0.307625796
"RBPSUH",1.102061613
"RBPSUHL",0.427740726
"RCBTB1",0.074437359
"RCE1",0.111718944
"RCN3",0.136125608
"RCOR1",-1.221890764
"RCOR2",0.1891373
"RCOR3",-0.230105807
"RDBP",-0.070649897
"RDH12",0.493151529
"RDH13",0.131614702
"REC8L1",0.202248089
"RECQL",0.954643667
"REEP1",0.726446514
"REEP5",0.04511339
"REG1A",-0.582461344
"REL",0.19815521
"RELA",2.080702328
"RELB",-0.285572323
"REM1",0.376405968
"REPS2",-0.0635064
"RERE",0.095108191
"REST",-0.051906862
"RET",0.106020616
"REV1",0.154703604
"REV3L",0.307715649
"REXO2",-0.056921931
"REXO4",0.435964867
"RFC1",-0.701782005
"RFC3",0.123633745
"RFC4",-0.331943684
"RFC5",-0.891240681
"RFPL2",0.009799365
"RFX1",-0.268506303
"RFX2",0.700058804
"RFX3",-0.088841253
"RFX4",-0.570191982
"RFX5",-0.058037025
"RFXANK",-0.087682758
"RFXAP",-0.058361025
"RFXDC1",-0.080960847
"RFXDC2",0.745800419
"RGL2",-0.211915516
"RGMB",-0.085222564
"RGNEF",-0.09193388
"RGS12",2.561925642
"RGS2",0.274662812
"RGS20",2.305495815
"RGSL1",-0.07136541
"RHBDL2",-0.377055801
"RHEB",-0.367839311
"RHEBL1",0.537842561
"RHOA",-6.627302342
"RHOB",-0.074579008
"RHOBTB3",0.05124184
"RHOD",-0.063628849
"RHOF",-0.166042126
"RHOG",-1.608919405
"RHOH",-0.386163816
"RHOJ",-0.031928522
"RHOQ",0.174315607
"RHOT1",-0.382576275
"RIC8A",-0.222183392
"RICTOR",-3.256383207
"RIMS2",0.518901384
"RIN1",-3.148039191
"RIN2",-0.459263422
"RIN3",0.258500451
"RING1",0.237288965
"RIOK1",-0.404270791
"RIPK1",-0.318750689
"RIPK2",-0.087549316
"RIPK4",0.267218997
"RIPK5",0.276539244
"RKHD2",-0.206539252
"RKHD3",-0.190745811
"RLF",0.945064054
"RLN1",-0.066971717
"RMI1",-1.037344443
"RNASE1",0.817159511
"RNASE7",0.157883544
"RNASE8",-0.473690633
"RNASEH2A",-0.542688219
"RNASEH2B",0.028127492
"RNASET2",-1.065999518
"RND3",1.314588542
"RNF10",-0.049736252
"RNF11",0.79326384
"RNF12",0.333722967
"RNF121",0.009653236
"RNF126",-0.250034303
"RNF128",-0.566481979
"RNF13",-0.294688607
"RNF139",0.285250612
"RNF14",-4.957117507
"RNF141",0.035269625
"RNF144",-0.071590994
"RNF146",-0.971002042
"RNF152",-0.134277799
"RNF169",-0.087852596
"RNF170",0.09768481
"RNF182",0.331944212
"RNF187",-0.739695126
"RNF2",0.050165015
"RNF20",-0.534108647
"RNF24",-0.346733258
"RNF34",-0.374831718
"RNF39",-0.091808172
"RNF4",3.388831715
"RNF44",-0.503653909
"RNF5",0.882536791
"RNF6",-15.77932781
"RNGTT",-0.255387788
"RNPEP",-0.466895638
"RNPS1",0.347606045
"ROBO1",-1.128579357
"ROCK2",0.453947979
"ROR1",0.435482639
"ROR2",-1.012098687
"RORA",0.43771178
"RORB",0.097674079
"RORC",0.591888802
"ROS1",-0.095495622
"RP11-125A7.3",-0.319397032
"RP11-130N24.1",-0.050432555
"RP11-217H1.1",-0.363015116
"RP11-298P3.3",-0.930425045
"RP11-321G1.2",-0.05584535
"RP11-35N6.1",-0.14939226
"RP11-529I10.4",0.086712643
"RP11-54H7.1",-0.088311297
"RP11-82K18.3",-0.46384732
"RP11-93B10.1",-0.281932681
"RP2",1.410169612
"RP5-1022P6.2",-0.174059359
"RP5-860F19.3",-0.064134716
"RP5-875H10.1",0.326900018
"RPA2",-0.424212754
"RPA3",-0.785740385
"RPAIN",0.116206562
"RPE",1.510655095
"RPGR",-0.185497513
"RPH3AL",0.299409095
"RPIA",0.020782882
"RPL14",-0.04846122
"RPL17",-0.041060205
"RPL22",-0.01884258
"RPL27A",-0.104855798
"RPL29",-0.051180129
"RPL31",-0.050170778
"RPL32P3",-0.139391979
"RPL35",-0.023230505
"RPL37",-0.173604928
"RPL3L",-0.826709744
"RPL5",-0.04862633
"RPL6",-0.086524375
"RPL8",-0.027641896
"RPLP1",-0.082064444
"RPN1",0.195214286
"RPP40",0.593588463
"RPRC1",-0.046277349
"RPS13",-0.035367643
"RPS14",-0.019001358
"RPS18",-0.032125483
"RPS2",-0.022021059
"RPS21",-0.099679247
"RPS27A",-0.06059152
"RPS29",-0.080903774
"RPS3A",-0.010913001
"RPS4Y1",0.077567988
"RPS4Y2",0.095664856
"RPS5",-0.089212818
"RPS6",-0.00586399
"RPS6KA1",-0.542949335
"RPS6KA2",0.77673526
"RPS6KA4",-0.041308141
"RPS6KA5",-0.227720532
"RPS6KL1",0.386757515
"RPTN",-0.239839626
"RQCD1",0.615303236
"RRAGA",-0.150102025
"RRAGC",0.371742575
"RRM2",-0.337664967
"RRM2B",-0.300949763
"RRN3",-0.217461253
"RRS1",-0.111131862
"RS1",-0.041075145
"RSAD1",-1.632868635
"RSC1A1",-0.086007444
"RSF1",-0.022225048
"RSHL2",-0.129513152
"RSNL2",1.527973423
"RTCD1",-0.035776761
"RTEL1",1.402599178
"RTN2",-0.133008473
"RTN4",0.426624273
"RTP4",-0.244874098
"RTTN",-2.907724226
"RUNDC2A",0.312474269
"RUNDC2B",0.143972332
"RUNDC2C",0.132847606
"RUNX1",-0.684447185
"RUNX1T1",-0.064414171
"RUNX2",-0.172828263
"RUNX3",-0.237655705
"RUTBC1",-0.501709371
"RUTBC3",-0.124906427
"RUVBL1",-0.006420065
"RUVBL2",-0.200803258
"RWDD4A",-0.705875735
"RXFP3",-0.641222294
"RXRA",0.954203979
"RXRB",0.729504044
"RXRG",-0.135865382
"RYBP",-0.290093475
"S100A1",0.201465237
"S100A10",-0.112661601
"S100A11",0.018319893
"S100A12",-1.923626909
"S100A13",-0.132236956
"S100A14",0.00315931
"S100A16",0.129526247
"S100A2",-0.046063772
"S100A3",0.476680158
"S100A4",1.81652662
"S100A5",1.521710815
"S100A6",0.058234798
"S100A7",-1.24544095
"S100A7A",-0.227520582
"S100A8",0.265917732
"S100A9",0.443195523
"S100P",0.254963891
"S100PBP",0.028669088
"SAA3P",-0.682638183
"SAA4",-0.614155666
"SAFB",1.41967881
"SAFB2",1.128558896
"SALL1",-0.081427392
"SALL2",0.433926183
"SALL3",-0.161370882
"SALL4",0.162848115
"SAMD1",0.546980755
"SAMD10",0.840759913
"SAMD9",-0.196738606
"SAMD9L",-0.089143849
"SAP130",-0.574665193
"SAP18",0.133099719
"SAP30",-1.08939741
"SAP30BP",-0.910645568
"SAP30L",-0.1000899
"SARM1",0.011636113
"SARS",0.027132378
"SART2",-0.530046382
"SASH1",-0.94500204
"SAT2",-0.119932247
"SATB1",0.089581879
"SATB2",-0.262472751
"SAV1",-0.195523754
"SBDS",0.283935539
"SBF2",-0.149369837
"SBNO2",-0.130173951
"SC4MOL",1.55190518
"SCAMP1",-0.588597884
"SCAMP3",-0.456296349
"SCAND1",-0.184756811
"SCAND2",-0.308780678
"SCAP",-0.255177201
"SCARF1",-0.520263306
"SCCPDH",0.932718323
"SCD5",0.106235495
"SCEL",1.040726898
"SCFD1",0.446274766
"SCFD2",-0.417434672
"SCG5",-0.74864462
"SCGB1A1",-0.170111528
"SCGB2A2",-0.067378249
"SCLT1",0.036705034
"SCMH1",0.601397999
"SCML1",0.094966146
"SCML2",-0.338159197
"SCML4",-0.057117163
"SCN1B",-0.102154323
"SCN4B",0.988635138
"SCNN1A",-0.537016836
"SCNN1D",0.06746538
"SCPEP1",-1.64600496
"SCRT1",-0.393081844
"SCRT2",-1.136116319
"SCTR",-0.137718151
"SCUBE1",-0.185677449
"SCUBE3",0.171347797
"SCYL1",0.068075748
"SDC1",-0.036092616
"SDC2",0.058965432
"SDCBP2",-5.307269552
"SDF2",-0.359558823
"SDF2L1",-0.199239557
"SDHA",-0.478576011
"SDHALP2",-0.128025105
"SDHB",-0.129925696
"SDHC",-0.650738991
"SDHD",-0.037730231
"SDK1",0.170473871
"SEC11C",0.124965117
"SEC14L1",-0.215141694
"SEC14L2",-0.311785248
"SEC22C",-0.797624904
"SEC23B",2.518861761
"SEC24B",-0.587078511
"SEC24C",-0.118046429
"SEC24D",-0.717699115
"SEC31B",0.498724401
"SEC61A1",-0.109562535
"SEC63",1.097189858
"SECISBP2",-0.152744719
"SEL1L",0.019265037
"SELPLG",-0.353443661
"SELS",0.253910073
"SEMA3A",-0.310109769
"SEMA3C",2.910037741
"SEMA3D",-0.001281114
"SEMA3F",0.395686393
"SEMA4C",0.052244628
"SEMA5A",0.222545965
"SEMA6B",0.28941549
"SEMA7A",-0.194410042
"SEMG1",-0.001388825
"SENP6",0.097133056
"SENP7",-0.066323153
"SEPHS2",0.238484174
"SEPP1",-0.038208219
"SERBP1",-1.940388761
"SERGEF",-2.579530174
"SERINC3",-0.46099437
"SERPINA1",-0.115293832
"SERPINB1",-3.539696741
"SERPINB13",-4.424648191
"SERPINB2",0.213630096
"SERPINB3",0.477106759
"SERPINB4",0.461550907
"SERPINB6",0.082902422
"SERPINB7",1.3455355
"SERPINB8",-0.011423594
"SERPINB9",-0.577964664
"SERPIND1",-0.030054529
"SERPINE2",0.516812554
"SERPINF1",0.461292597
"SERTAD1",-0.497477612
"SERTAD2",0.09346067
"SERTAD3",-0.024980877
"SERTAD4",0.324953211
"SESN1",-0.231088369
"SESN3",-0.144678655
"SETBP1",0.583323395
"SETD1A",0.182585353
"SETD1B",-0.218216404
"SETD2",0.034061199
"SETD3",-0.684036904
"SETD7",-1.180316411
"SETD8",-0.771656179
"SETDB1",0.391620718
"SETX",0.085038225
"SF1",-0.396234341
"SFMBT1",0.727370621
"SFMBT2",0.071490529
"SFPQ",-0.69007986
"SFRS12",-0.859534939
"SFRS15",0.060091524
"SFRS6",-2.245441976
"SFRS9",0.501614951
"SFXN2",0.641643611
"SFXN3",-0.974403909
"SGCB",-0.292773806
"SGIP1",-0.546575863
"SGK",0.698283102
"SGK2",0.094484998
"SGK3",-0.17777309
"SGOL1",0.566066662
"SGPL1",-0.075082849
"SGPP2",-0.241773835
"SGSH",-0.431544193
"SH2B1",0.192348672
"SH2B3",0.093195417
"SH2D3A",0.024599175
"SH2D3C",-0.28423852
"SH2D4A",-0.806592376
"SH2D5",-0.689529269
"SH3BP1",0.220331492
"SH3BP4",-0.501151119
"SH3D19",-0.246899549
"SH3KBP1",-0.081777527
"SH3PXD2B",0.115104497
"SH3RF1",0.232681085
"SH3TC2",-0.045878557
"SH3YL1",1.942293276
"SHB",0.005062983
"SHC1",-0.053222057
"SHC4",-0.273222185
"SHCBP1",0.44193016
"SHF",-0.194093007
"SHH",0.111641128
"SHMT2",-0.312967155
"SHOX",0.216150343
"SHOX2",0.160016202
"SHROOM1",0.264118567
"SIAH1",-0.354543621
"SIAH2",-0.09498525
"SIAHBP1",-0.175679629
"SIDT2",-0.16421141
"SIGIRR",-0.190887696
"SIGLEC1",-0.064273494
"SIGLEC7",0.092036847
"SIGLEC8",0.40929234
"SIM1",-0.760637498
"SIM2",0.063201491
"SIN3A",-0.194499291
"SIRPB1",0.506691956
"SIRT1",-0.191193571
"SIRT2",-1.149437239
"SIRT3",0.31220335
"SIRT4",-0.0108
"SIRT5",-0.159262614
"SIRT6",0.182053883
"SIRT7",2.82369491
"SIVA1",-0.266478713
"SIX1",0.289845089
"SIX2",0.484362452
"SIX3",-0.141829402
"SIX4",0.157221201
"SIX5",0.180709999
"SIX6",-0.145660793
"SKAP1",-0.567898011
"SKAP2",-0.453615944
"SKI",0.385819614
"SKIL",-0.367088409
"SKP2",0.524668017
"SLA/LP",-0.025382495
"SLA2",-0.14545384
"SLBP",0.101075699
"SLC10A4",-0.171678609
"SLC10A7",-0.122039742
"SLC11A1",-0.307348024
"SLC12A6",-0.334511007
"SLC13A4",-0.451233616
"SLC15A2",-0.076254783
"SLC16A10",0.635330426
"SLC16A3",-0.218383902
"SLC16A4",-0.827336171
"SLC16A5",0.267619255
"SLC16A9",-0.671424022
"SLC17A7",0.63591847
"SLC1A1",0.098184755
"SLC1A3",-0.066055736
"SLC1A4",-0.136661482
"SLC20A1",-0.061735767
"SLC20A2",0.059801354
"SLC22A11",-0.583346666
"SLC22A15",-0.600313579
"SLC22A17",0.506177739
"SLC22A4",0.086602484
"SLC23A2",0.117735766
"SLC24A3",-0.20742517
"SLC24A6",-0.470146663
"SLC25A1",-0.27814269
"SLC25A13",-2.244927784
"SLC25A16",-0.293012792
"SLC25A20",-0.818875386
"SLC25A23",0.380112848
"SLC25A25",1.56235456
"SLC25A37",0.101359143
"SLC25A38",-0.189745175
"SLC25A4",0.206255329
"SLC25A40",-0.193430789
"SLC25A41",-0.079291648
"SLC25A6",-0.15137377
"SLC26A10",-0.043144667
"SLC26A2",0.033483558
"SLC27A3",-0.032992359
"SLC2A1",-0.269624745
"SLC2A12",-0.125664002
"SLC2A3",-0.096766771
"SLC2A4",-0.312511022
"SLC2A4RG",0.208008907
"SLC30A1",-1.891248814
"SLC30A4",0.141054141
"SLC30A9",-0.40778045
"SLC33A1",-0.329261484
"SLC35A1",1.391880188
"SLC35A2",0.741017108
"SLC35B1",-0.399164138
"SLC35B2",-0.611281318
"SLC35B4",0.124203161
"SLC35D2",-0.851749148
"SLC35E3",-0.058235341
"SLC35E4",-0.140333803
"SLC36A1",-0.350691428
"SLC37A3",-0.019877345
"SLC38A2",0.068961094
"SLC38A5",-0.584096712
"SLC39A11",-0.488648834
"SLC39A3",0.322482506
"SLC39A6",6.660516338
"SLC39A8",1.19647482
"SLC39A9",-0.426643347
"SLC43A1",0.581817927
"SLC43A2",-0.128544907
"SLC43A3",-0.350870763
"SLC44A3",-1.604941072
"SLC4A4",0.411711948
"SLC4A8",-0.113651237
"SLC5A1",0.430580207
"SLC5A2",-0.138149128
"SLC5A3",0.186205593
"SLC5A6",1.342373936
"SLC6A14",-1.173176821
"SLC6A15",-0.358587509
"SLC6A18",0.754086128
"SLC6A8",1.526856676
"SLC7A10",-0.075362716
"SLC7A11",0.125558473
"SLC7A2",0.107767368
"SLC7A5",0.225141159
"SLC7A6",0.134870591
"SLC7A8",-1.661344741
"SLC8A1",0.173750036
"SLC8A2",-0.025957487
"SLC9A3",0.026696336
"SLC9A3R1",-0.184431488
"SLC9A5",0.802851719
"SLC9A9",-0.031180941
"SLCO1A2",0.294077567
"SLCO2B1",-0.063034718
"SLCO3A1",-0.37424816
"SLCO4A1",-0.456783711
"SLCO4C1",-0.093161788
"SLCO5A1",0.854699226
"SLFN11",0.052485699
"SLFN5",0.013119946
"SLITRK6",-0.274726887
"SLPI",-0.088014315
"SLTM",0.258204222
"SLURP1",1.110257533
"SMAD1",-0.870531752
"SMAD2",0.230148171
"SMAD3",-1.343967029
"SMAD4",-0.213484231
"SMAD5",0.493190049
"SMAD6",-0.425206652
"SMAD7",-0.148890246
"SMAD9",0.450560146
"SMARCA1",-3.215000795
"SMARCA2",0.164677274
"SMARCA4",0.19689996
"SMARCA5",-0.669322888
"SMARCAD1",-0.372095571
"SMARCAL1",1.973855771
"SMARCB1",0.398223242
"SMARCC1",3.977350924
"SMARCC2",0.114961383
"SMARCD1",0.185643226
"SMARCD2",0.13645855
"SMARCD3",0.327553919
"SMC1A",-1.421056381
"SMC6",0.223676239
"SMCP",-0.274117226
"SMCR7L",-1.439929302
"SMG5",-5.83999456
"SMO",-1.880094767
"SMPDL3A",-0.573318313
"SMPDL3B",-0.632289072
"SMURF1",-0.340310868
"SMURF2",0.007338093
"SMYD1",-0.05724215
"SMYD3",-0.221933268
"SMYD4",0.547527628
"SMYD5",0.175594642
"SNAG1",0.211501163
"SNAI2",0.370929834
"SNAP23",-0.985459579
"SNAPC1",-0.720540693
"SNAPC2",2.025990396
"SNAPC3",-0.475008065
"SNAPC4",0.46046577
"SNAPC5",0.899661949
"SNCB",0.209668221
"SND1",-0.041011524
"SNF1LK",-0.470716691
"SNF8",-0.081918736
"SNFT",-0.162107229
"SNHG8",-0.296553105
"SNIP1",-0.00112261
"SNORD22",-0.130989326
"SNPH",0.512037056
"SNRK",0.313973905
"SNRPA",-0.924632876
"SNRPD2",-0.052172093
"SNRPN",-0.225470432
"SNTB2",-0.082278085
"SNURF",-0.140374885
"SNW1",0.075541147
"SNX1",0.063408779
"SNX11",-0.600603245
"SNX17",0.680453692
"SNX4",2.627455545
"SNX6",0.048100461
"SNX9",-0.141774177
"SOAT1",-1.278230588
"SOCS1",0.021354018
"SOCS2",3.319036581
"SOCS3",-0.361583383
"SOCS5",-0.183134133
"SOD2",1.189544279
