"","x"
"45564","NA"
"45565","NA"
"45566","NA"
"45567","0.16113714"
"45568","-0.010455264"
"45569","NA"
"45570","NA"
"45571","NA"
"45572","NA"
"45573","NA"
"45574","NA"
"45575","NA"
"45576","NA"
"45577","-0.101914101"
"45578","NA"
"45579","NA"
"45580","NA"
"45581","NA"
"45582","NA"
"45583","-0.014170996"
"45584","NA"
"45585","NA"
"45586","NA"
"45587","NA"
"45588","-0.00065308"
"45589","0.000898319"
"45590","-0.003557613"
"45591","-0.014542416"
"45592","NA"
"45593","NA"
"45594","NA"
"45595","NA"
"45596","-0.022492415"
"45597","NA"
"45598","NA"
"45599","0.222923827"
"45600","NA"
"45601","NA"
"45602","NA"
"45603","NA"
"45604","NA"
"45605","NA"
"45606","-0.029192495"
"45607","-0.077569191"
"45608","-0.041581681"
"45609","NA"
"45610","NA"
"45611","-0.037358623"
"45612","-0.024458646"
"45613","NA"
"45614","NA"
"45615","NA"
"45616","NA"
"45617","-0.503203951"
"45618","-0.116466664"
"45619","-0.003078301"
"45620","NA"
"45621","0.148309835"
"45622","-0.009669027"
"45623","NA"
"45624","NA"
"45625","NA"
"45626","-0.013301264"
"45627","NA"
"45628","NA"
"45629","0.074674591"
"45630","NA"
"45631","0.636992078"
"45632","NA"
"45633","NA"
"45634","NA"
"45635","NA"
"45636","NA"
"45637","-0.010221554"
"45638","NA"
"45639","NA"
"45640","NA"
"45641","NA"
"45642","NA"
"45643","NA"
"45644","NA"
"45645","NA"
"45646","NA"
"45647","NA"
"45648","NA"
"45649","NA"
"45650","NA"
"45651","NA"
"45652","-0.007392392"
"45653","NA"
"45654","NA"
"45655","0.012069433"
"45656","NA"
"45657","NA"
"45658","NA"
"45659","NA"
"45660","0.027286823"
"45661","NA"
"45662","NA"
"45663","NA"
"45664","NA"
"45665","NA"
"45666","NA"
"45667","NA"
"45668","NA"
"45669","NA"
"45670","-0.055762607"
"45671","-0.024445841"
"45672","-0.026624325"
"45673","0.273632289"
"45674","NA"
"45675","NA"
"45676","NA"
"45677","NA"
"45678","NA"
"45679","NA"
"45680","NA"
"45681","NA"
"45682","NA"
"45683","NA"
"45684","NA"
"45685","NA"
"45686","NA"
"45687","NA"
"45688","NA"
"45689","-0.038617254"
"45690","-0.128972028"
"45691","NA"
"45692","-0.000336973"
"45693","NA"
"45694","NA"
"45695","-0.017921676"
"45696","NA"
"45697","NA"
"45698","NA"
"45699","NA"
"45700","NA"
"45701","0.044817035"
"45702","NA"
"45703","NA"
"45704","NA"
"45705","NA"
"45706","-0.02029599"
"45707","NA"
"45708","NA"
"45709","NA"
"45710","NA"
"45711","NA"
"45712","NA"
"45713","NA"
"45714","NA"
"45715","NA"
"45716","NA"
"45717","NA"
"45718","NA"
"45719","NA"
"45720","NA"
"45721","NA"
"45722","NA"
"45723","NA"
"45724","NA"
"45725","NA"
"45726","NA"
"45727","-0.028975274"
"45728","NA"
"45729","-0.166695617"
"45730","NA"
"45731","NA"
"45732","-0.003495081"
"45733","NA"
"45734","NA"
"45735","NA"
"45736","NA"
"45737","NA"
"45738","NA"
"45739","-0.027519156"
"45740","-0.001832621"
"45741","NA"
"45742","-0.013311903"
"45743","-0.036768381"
"45744","0.021359632"
"45745","-0.121801029"
"45746","-0.076109183"
"45747","-0.059056054"
"45748","NA"
"45749","NA"
"45750","NA"
"45751","NA"
"45752","NA"
"45753","-0.005702949"
"45754","NA"
"45755","NA"
"45756","NA"
"45757","NA"
"45758","NA"
"45759","NA"
"45760","NA"
"45761","NA"
"45762","NA"
"45763","NA"
"45764","NA"
"45765","NA"
"45766","NA"
"45767","NA"
"45768","NA"
"45769","-0.469157291"
"45770","NA"
"45771","0.044113077"
"45772","NA"
"45773","NA"
"45774","-0.011014885"
"45775","0.028834892"
"45776","-0.013065406"
"45777","-0.056077272"
"45778","-0.02602932"
"45779","0.349040408"
"45780","0.113599275"
"45781","-0.006165407"
"45782","NA"
"45783","NA"
"45784","-0.018272544"
"45785","-0.010671879"
"45786","0.0012341"
"45787","NA"
"45788","NA"
"45789","-0.008782448"
"45790","0.050094012"
"45791","-0.006306959"
"45792","-0.001797407"
"45793","0.086888486"
"45794","-0.023966275"
"45795","NA"
"45796","0.000896179"
"45797","NA"
"45798","-0.023810219"
"45799","-0.08236553"
"45800","-0.060191864"
"45801","0.215808389"
"45802","-0.585944183"
"45803","0.587075563"
"45804","NA"
"45805","NA"
"45806","NA"
"45807","NA"
"45808","NA"
"45809","NA"
"45810","NA"
"45811","-0.007657414"
"45812","NA"
"45813","0.04094439"
"45814","0.001908052"
"45815","0.145009364"
"45816","NA"
"45817","NA"
"45818","NA"
"45819","NA"
"45820","NA"
"45821","NA"
"45822","NA"
"45823","0.003062709"
"45824","-0.001709051"
"45825","NA"
"45826","0.073100278"
"45827","NA"
"45828","NA"
"45829","NA"
"45830","NA"
"45831","NA"
"45832","NA"
"45833","NA"
"45834","NA"
"45835","NA"
"45836","NA"
"45837","NA"
"45838","-0.021966201"
"45839","NA"
"45840","NA"
"45841","NA"
"45842","NA"
"45843","NA"
"45844","NA"
"45845","NA"
"45846","NA"
"45847","NA"
"45848","NA"
"45849","NA"
"45850","NA"
"45851","NA"
"45852","NA"
"45853","-0.012848306"
"45854","NA"
"45855","NA"
"45856","NA"
"45857","NA"
"45858","NA"
"45859","NA"
"45860","NA"
"45861","NA"
"45862","NA"
"45863","NA"
"45864","-0.122170357"
"45865","NA"
"45866","NA"
"45867","NA"
"45868","NA"
"45869","NA"
"45870","NA"
"45871","NA"
"45872","NA"
"45873","NA"
"45874","NA"
"45875","NA"
"45876","NA"
"45877","NA"
"45878","NA"
"45879","NA"
"45880","NA"
"45881","NA"
"45882","NA"
"45883","NA"
"45884","NA"
"45885","NA"
"45886","NA"
"45887","NA"
"45888","NA"
"45889","NA"
"45890","NA"
"45891","NA"
"45892","NA"
"45893","NA"
"45894","-0.04165635"
"45895","NA"
"45896","NA"
"45897","NA"
"45898","NA"
"45899","NA"
"45900","NA"
"45901","NA"
"45902","NA"
"45903","NA"
"45904","NA"
"45905","NA"
"45906","NA"
"45907","NA"
"45908","-0.015246193"
"45909","NA"
"45910","NA"
"45911","NA"
"45912","NA"
"45913","NA"
"45914","NA"
"45915","NA"
"45916","NA"
"45917","NA"
"45918","NA"
"45919","-0.020939449"
"45920","NA"
"45921","NA"
"45922","NA"
"45923","-0.014966663"
"45924","NA"
"45925","NA"
"45926","NA"
"45927","NA"
"45928","NA"
"45929","NA"
"45930","NA"
"45931","-0.026961127"
"45932","NA"
"45933","NA"
"45934","NA"
"45935","NA"
"45936","0.081482674"
"45937","NA"
"45938","NA"
"45939","NA"
"45940","NA"
"45941","NA"
"45942","NA"
"45943","NA"
"45944","NA"
"45945","NA"
"45946","NA"
"45947","NA"
"45948","NA"
"45949","0.026183391"
"45950","NA"
"45951","NA"
"45952","-0.011427773"
"45953","0.1329884"
"45954","0.16556683"
"45955","NA"
"45956","NA"
"45957","NA"
"45958","NA"
"45959","0.37871254"
"45960","-0.017742067"
"45961","NA"
"45962","NA"
"45963","NA"
"45964","NA"
"45965","NA"
"45966","NA"
"45967","NA"
"45968","NA"
"45969","NA"
"45970","NA"
"45971","NA"
"45972","NA"
"45973","NA"
"45974","NA"
"45975","NA"
"45976","NA"
"45977","NA"
"45978","NA"
"45979","NA"
"45980","NA"
"45981","NA"
"45982","NA"
"45983","-0.055908289"
"45984","NA"
"45985","0.020636969"
"45986","NA"
"45987","-0.020776841"
"45988","NA"
"45989","NA"
"45990","NA"
"45991","NA"
"45992","0.04468394"
"45993","-0.007257033"
"45994","0.010965927"
"45995","-0.015619216"
"45996","-0.007296511"
"45997","NA"
"45998","-0.004733024"
"45999","NA"
"46000","-0.010115445"
"46001","-0.062940015"
"46002","-0.001294427"
"46003","-0.004449396"
"46004","-0.050234223"
"46005","0.29457208"
"46006","NA"
"46007","NA"
"46008","NA"
"46009","NA"
"46010","NA"
"46011","-0.009862254"
"46012","0.151039084"
"46013","NA"
"46014","NA"
"46015","NA"
"46016","NA"
"46017","NA"
"46018","NA"
"46019","NA"
"46020","NA"
"46021","NA"
"46022","NA"
"46023","NA"
"46024","NA"
"46025","0.199150878"
"46026","NA"
"46027","NA"
"46028","NA"
"46029","NA"
"46030","NA"
"46031","NA"
"46032","NA"
"46033","NA"
"46034","NA"
"46035","NA"
"46036","NA"
"46037","NA"
"46038","NA"
"46039","NA"
"46040","NA"
"46041","NA"
"46042","-0.015432405"
"46043","NA"
"46044","0.004444562"
"46045","NA"
"46046","NA"
"46047","0.064554987"
"46048","NA"
"46049","0.011777191"
"46050","-0.084306679"
"46051","NA"
"46052","NA"
"46053","NA"
"46054","NA"
"46055","0.003770108"
"46056","NA"
"46057","-0.008895964"
"46058","NA"
"46059","NA"
"46060","NA"
"46061","NA"
"46062","NA"
"46063","0.038852536"
"46064","-0.004353615"
"46065","NA"
"46066","NA"
"46067","-0.008073251"
"46068","NA"
"46069","NA"
"46070","NA"
"46071","NA"
"46072","-0.029210566"
"46073","-0.078597674"
"46074","-0.052910428"
"46075","NA"
"46076","0.036118383"
"46077","NA"
"46078","NA"
"46079","NA"
"46080","NA"
"46081","NA"
"46082","NA"
"46083","NA"
"46084","-0.103283055"
"46085","-0.003011082"
"46086","NA"
"46087","-0.016097995"
"46088","NA"
"46089","NA"
"46090","NA"
"46091","NA"
"46092","NA"
"46093","NA"
"46094","NA"
"46095","NA"
"46096","0.383690611"
"46097","NA"
"46098","0.001733203"
"46099","-0.000409851"
"46100","-0.012439378"
"46101","-0.043339371"
"46102","0.046800851"
"46103","0.068180865"
"46104","-0.029488843"
"46105","0.051315687"
"46106","0.009852296"
"46107","-0.239021073"
"46108","-0.014267972"
"46109","-0.019981907"
"46110","0.088764846"
"46111","-0.041506944"
"46112","0.394406159"
"46113","-0.006576375"
"46114","0.02430878"
"46115","0.004886348"
"46116","-0.001501087"
"46117","0.117219901"
"46118","0.058827916"
"46119","-0.011651617"
"46120","-0.121511413"
"46121","0.14437633"
"46122","-0.050765133"
"46123","0.044298702"
"46124","-0.002925812"
"46125","0.129591746"
"46126","-0.007963786"
"46127","-0.249070057"
"46128","-0.007731621"
"46129","0.003975406"
"46130","0.044217497"
"46131","-0.00923534"
"46132","-0.003451757"
"46133","0.01621921"
"46134","0.175309948"
"46135","0.036093706"
"46136","-0.280526004"
"46137","0.064343418"
"46138","0.105062218"
"46139","-0.028752586"
"46140","-0.001506283"
"46141","-0.034495409"
"46142","-0.035761204"
"46143","0.040140325"
"46144","-0.230963149"
"46145","-0.030135514"
"46146","-0.008464329"
"46147","-0.034508585"
"46148","0.017367611"
"46149","-0.058974874"
"46150","0.004913159"
"46151","-0.010189858"
"46152","-0.113894774"
"46153","-0.048880367"
"46154","-0.085292064"
"46155","-0.045923591"
"46156","-0.003820075"
"46157","0.108736542"
"46158","0.021748339"
"46159","-0.018037689"
"46160","-0.336472237"
"46161","-0.14013786"
"46162","0.35588893"
"46163","-0.005422223"
"46164","-0.027924303"
"46165","-0.06044456"
"46166","-0.042787275"
"46167","-0.370722827"
"46168","-0.113963578"
"46169","0.001853444"
"46170","-0.217602829"
"46171","-0.013495481"
"46172","-0.106531613"
"46173","0.042892744"
"46174","0.039176445"
"46175","-0.098967765"
"46176","-0.434739115"
"46177","-0.014627048"
"46178","0.49054239"
"46179","0.01576548"
"46180","-0.020227199"
"46181","-0.349838559"
"46182","0.040453506"
"46183","-0.087692595"
"46184","-0.008499155"
"46185","-0.002214173"
"46186","-0.033128549"
"46187","0.015044435"
"46188","-0.002949381"
"46189","-0.053544458"
"46190","0.100529169"
"46191","-0.087973797"
"46192","0.236935734"
"46193","0.002927799"
"46194","0.013026051"
"46195","-0.040639481"
"46196","0.005569759"
"46197","0.207677687"
"46198","0.004160539"
"46199","0.23116581"
"46200","-0.118448993"
"46201","-0.089072514"
"46202","0.006249269"
"46203","0.001784122"
"46204","0.038746954"
"46205","-0.003553144"
"46206","NA"
"46207","0.017430116"
"46208","0.033980786"
"46209","-0.005801532"
"46210","-0.028101863"
"46211","0.035952211"
"46212","0.008433636"
"46213","0.321435484"
"46214","NA"
"46215","NA"
"46216","NA"
"46217","NA"
"46218","NA"
"46219","NA"
"46220","NA"
"46221","NA"
"46222","NA"
"46223","NA"
"46224","NA"
"46225","0.002079424"
"46226","NA"
"46227","-0.00932443"
"46228","-0.010270754"
"46229","NA"
"46230","-0.04268961"
"46231","NA"
"46232","NA"
"46233","NA"
"46234","0.035008765"
"46235","-0.169737145"
"46236","NA"
"46237","0"
"46238","0.003880694"
"46239","NA"
"46240","NA"
"46241","NA"
"46242","NA"
"46243","NA"
"46244","NA"
"46245","NA"
"46246","NA"
"46247","NA"
"46248","NA"
"46249","NA"
"46250","NA"
"46251","NA"
"46252","0.026392592"
"46253","-0.027062873"
"46254","NA"
"46255","NA"
"46256","NA"
"46257","NA"
"46258","NA"
"46259","NA"
"46260","NA"
"46261","NA"
"46262","NA"
"46263","NA"
"46264","NA"
"46265","NA"
"46266","NA"
"46267","NA"
"46268","NA"
"46269","NA"
"46270","NA"
"46271","NA"
"46272","NA"
"46273","NA"
"46274","NA"
"46275","NA"
"46276","NA"
"46277","NA"
"46278","NA"
"46279","NA"
"46280","NA"
"46281","NA"
"46282","NA"
"46283","NA"
"46284","NA"
"46285","NA"
"46286","NA"
"46287","NA"
"46288","NA"
"46289","0.013392479"
"46290","NA"
"46291","NA"
"46292","NA"
"46293","NA"
"46294","NA"
"46295","NA"
"46296","NA"
"46297","NA"
"46298","NA"
"46299","NA"
"46300","-0.038820614"
"46301","-0.077755177"
"46302","NA"
"46303","NA"
"46304","-0.063402605"
"46305","NA"
"46306","-0.077579489"
"46307","NA"
"46308","NA"
"46309","NA"
"46310","0.018817872"
"46311","NA"
"46312","NA"
"46313","NA"
"46314","NA"
"46315","NA"
"46316","NA"
"46317","NA"
"46318","NA"
"46319","NA"
"46320","NA"
"46321","NA"
"46322","NA"
"46323","NA"
"46324","NA"
"46325","NA"
"46326","NA"
"46327","NA"
"46328","-0.021832719"
"46329","NA"
"46330","NA"
"46331","NA"
"46332","0.032208152"
"46333","NA"
"46334","NA"
"46335","0.043042757"
"46336","NA"
"46337","0.033223882"
"46338","0.050680903"
"46339","0.217284098"
"46340","-0.173325015"
"46341","NA"
"46342","NA"
"46343","NA"
"46344","NA"
"46345","NA"
"46346","0.106729562"
"46347","-0.001339029"
"46348","-0.007331978"
"46349","NA"
"46350","NA"
"46351","NA"
"46352","0.015665542"
"46353","NA"
"46354","NA"
"46355","0.041219801"
"46356","0.05385175"
"46357","0.163722088"
"46358","NA"
"46359","-0.019919525"
"46360","NA"
"46361","0.12250757"
"46362","NA"
"46363","NA"
"46364","0.043437908"
"46365","-0.001539251"
"46366","NA"
"46367","-0.016544957"
"46368","0.005234281"
"46369","NA"
"46370","NA"
"46371","NA"
"46372","NA"
"46373","NA"
"46374","NA"
"46375","NA"
"46376","NA"
"46377","NA"
"46378","-0.00798884"
"46379","NA"
"46380","NA"
"46381","NA"
"46382","NA"
"46383","NA"
"46384","NA"
"46385","NA"
"46386","NA"
"46387","NA"
"46388","NA"
"46389","NA"
"46390","NA"
"46391","NA"
"46392","NA"
"46393","NA"
"46394","NA"
"46395","NA"
"46396","NA"
"46397","-0.004104632"
"46398","NA"
"46399","NA"
"46400","NA"
"46401","NA"
"46402","NA"
"46403","NA"
"46404","NA"
"46405","NA"
"46406","NA"
"46407","NA"
"46408","NA"
"46409","-0.0058454"
"46410","NA"
"46411","NA"
"46412","NA"
"46413","NA"
"46414","NA"
"46415","NA"
"46416","NA"
"46417","NA"
"46418","NA"
"46419","NA"
"46420","NA"
"46421","NA"
"46422","-0.014510237"
"46423","NA"
"46424","NA"
"46425","-0.000887173"
"46426","NA"
"46427","NA"
"46428","NA"
"46429","-0.040337363"
"46430","0.003263662"
"46431","-0.028166663"
"46432","NA"
"46433","-0.032670782"
"46434","-0.004567967"
"46435","NA"
"46436","NA"
"46437","NA"
"46438","NA"
"46439","NA"
"46440","NA"
"46441","0.000414914"
"46442","NA"
"46443","0.021596794"
"46444","NA"
"46445","NA"
"46446","NA"
"46447","NA"
"46448","-0.011046921"
"46449","-0.011177859"
"46450","-0.113550795"
"46451","-0.205556885"
"46452","3.474531888"
"46453","-0.016456488"
"46454","-0.079812324"
"46455","NA"
"46456","NA"
"46457","0.000455206"
"46458","NA"
"46459","NA"
"46460","0.021451293"
"46461","NA"
"46462","0.102850178"
"46463","NA"
"46464","-0.002827949"
"46465","0.003627799"
"46466","0.15565331"
"46467","0.003581549"
"46468","NA"
"46469","NA"
"46470","-0.025759899"
"46471","NA"
"46472","NA"
"46473","NA"
"46474","NA"
"46475","-0.18761601"
"46476","NA"
"46477","NA"
"46478","-0.003325657"
"46479","NA"
"46480","NA"
"46481","NA"
"46482","NA"
"46483","-0.1613372"
"46484","NA"
"46485","NA"
"46486","NA"
"46487","NA"
"46488","0.027693454"
"46489","0.012348885"
"46490","-0.007429528"
"46491","NA"
"46492","-0.00252383"
"46493","-0.041178738"
"46494","NA"
"46495","-0.015049287"
"46496","0.158603227"
"46497","NA"
"46498","NA"
"46499","NA"
"46500","-0.018848876"
"46501","NA"
"46502","NA"
"46503","0.118790768"
"46504","-0.037299908"
"46505","NA"
"46506","NA"
"46507","NA"
"46508","NA"
"46509","NA"
"46510","NA"
"46511","NA"
"46512","NA"
"46513","NA"
"46514","NA"
"46515","NA"
"46516","-0.048341523"
"46517","NA"
"46518","NA"
"46519","NA"
"46520","NA"
"46521","-0.038519096"
"46522","NA"
"46523","NA"
"46524","NA"
"46525","NA"
"46526","-0.001141066"
"46527","NA"
"46528","NA"
"46529","NA"
"46530","NA"
"46531","NA"
"46532","-0.001033503"
"46533","NA"
"46534","NA"
"46535","NA"
"46536","NA"
"46537","NA"
"46538","0.003499384"
"46539","NA"
"46540","NA"
"46541","NA"
"46542","NA"
"46543","NA"
"46544","-0.009934978"
"46545","NA"
"46546","NA"
"46547","NA"
"46548","NA"
"46549","-0.048396541"
"46550","NA"
"46551","NA"
"46552","0.067703017"
"46553","-0.098999466"
"46554","NA"
"46555","NA"
"46556","NA"
"46557","NA"
"46558","NA"
"46559","NA"
"46560","NA"
"46561","NA"
"46562","NA"
"46563","0.027677278"
"46564","-0.046072877"
"46565","NA"
"46566","NA"
"46567","NA"
"46568","NA"
"46569","NA"
"46570","NA"
"46571","0.05589495"
"46572","NA"
"46573","-0.040251332"
"46574","NA"
"46575","NA"
"46576","NA"
"46577","NA"
"46578","-0.034150632"
"46579","NA"
"46580","NA"
"46581","NA"
"46582","NA"
"46583","NA"
"46584","NA"
"46585","NA"
"46586","NA"
"46587","NA"
"46588","-0.006691637"
"46589","NA"
"46590","NA"
"46591","NA"
"46592","NA"
"46593","NA"
"46594","-0.021207608"
"46595","NA"
"46596","NA"
"46597","NA"
"46598","NA"
"46599","NA"
"46600","NA"
"46601","NA"
"46602","NA"
"46603","NA"
"46604","NA"
"46605","NA"
"46606","0.04183577"
"46607","NA"
"46608","-0.017839721"
"46609","0.02887153"
"46610","0.001904437"
"46611","-0.54690506"
"46612","NA"
"46613","NA"
"46614","NA"
"46615","NA"
"46616","NA"
"46617","NA"
"46618","NA"
"46619","NA"
"46620","NA"
"46621","NA"
"46622","NA"
"46623","NA"
"46624","NA"
"46625","NA"
"46626","NA"
"46627","NA"
"46628","0.006899582"
"46629","NA"
"46630","NA"
"46631","NA"
"46632","-0.049589829"
"46633","NA"
"46634","NA"
"46635","NA"
"46636","NA"
"46637","0.060897391"
"46638","-0.037967931"
"46639","0.00625888"
"46640","NA"
"46641","NA"
"46642","NA"
"46643","NA"
"46644","NA"
"46645","NA"
"46646","NA"
"46647","NA"
"46648","NA"
"46649","NA"
"46650","NA"
"46651","NA"
"46652","NA"
"46653","NA"
"46654","NA"
"46655","NA"
"46656","-0.142278195"
"46657","NA"
"46658","0.005607248"
"46659","NA"
"46660","NA"
"46661","-2.738701097"
"46662","-0.008243536"
"46663","NA"
"46664","NA"
"46665","-0.009538225"
"46666","NA"
"46667","-0.070648972"
"46668","-0.009375107"
"46669","NA"
"46670","NA"
"46671","NA"
"46672","-0.067333393"
"46673","0.012340886"
"46674","NA"
"46675","NA"
"46676","NA"
"46677","NA"
"46678","NA"
"46679","-0.006474912"
"46680","NA"
"46681","-0.073466017"
"46682","0.642534267"
"46683","NA"
"46684","NA"
"46685","NA"
"46686","NA"
"46687","NA"
"46688","-0.060211851"
"46689","NA"
"46690","NA"
"46691","-0.030139579"
"46692","NA"
"46693","NA"
"46694","NA"
"46695","NA"
"46696","NA"
"46697","NA"
"46698","NA"
"46699","NA"
"46700","-0.004203408"
"46701","NA"
"46702","NA"
"46703","NA"
"46704","NA"
"46705","NA"
"46706","NA"
"46707","-0.440249564"
"46708","NA"
"46709","NA"
"46710","NA"
"46711","NA"
"46712","NA"
"46713","0.099983022"
"46714","NA"
"46715","NA"
"46716","0.230675114"
"46717","NA"
"46718","NA"
"46719","NA"
"46720","NA"
"46721","-3.390024081"
"46722","NA"
"46723","NA"
"46724","NA"
"46725","NA"
"46726","NA"
"46727","NA"
"46728","-0.048899826"
"46729","-0.058365979"
"46730","NA"
"46731","NA"
"46732","NA"
"46733","NA"
"46734","0.015533107"
"46735","0.001937374"
"46736","NA"
"46737","NA"
"46738","NA"
"46739","NA"
"46740","-0.008891472"
"46741","-0.132784693"
"46742","NA"
"46743","NA"
"46744","NA"
"46745","NA"
"46746","-0.011255231"
"46747","-0.034502885"
"46748","NA"
"46749","NA"
"46750","NA"
"46751","NA"
"46752","-0.053226231"
"46753","NA"
"46754","NA"
"46755","-0.012831384"
"46756","-0.359077942"
"46757","0.007021054"
"46758","NA"
"46759","NA"
"46760","NA"
"46761","NA"
"46762","NA"
"46763","NA"
"46764","NA"
"46765","NA"
"46766","NA"
"46767","-0.131697498"
"46768","NA"
"46769","0.134944786"
"46770","0"
"46771","0.000326758"
"46772","0.001164678"
"46773","NA"
"46774","NA"
"46775","0.6783458"
"46776","-0.084521076"
"46777","0.006277644"
"46778","NA"
"46779","NA"
"46780","-0.000157745"
"46781","NA"
"46782","NA"
"46783","NA"
"46784","-0.001652438"
"46785","NA"
"46786","NA"
"46787","NA"
"46788","NA"
"46789","NA"
"46790","NA"
"46791","NA"
"46792","NA"
"46793","NA"
"46794","NA"
"46795","0.017160814"
"46796","-0.003487886"
"46797","NA"
"46798","-0.002610866"
"46799","-0.021693681"
"46800","NA"
"46801","NA"
"46802","NA"
"46803","0.039939202"
"46804","NA"
"46805","NA"
"46806","NA"
"46807","NA"
"46808","NA"
"46809","NA"
"46810","NA"
"46811","-0.063016107"
"46812","NA"
"46813","0.010379473"
"46814","-0.051265621"
"46815","NA"
"46816","NA"
"46817","NA"
"46818","NA"
"46819","NA"
"46820","NA"
"46821","NA"
"46822","NA"
"46823","NA"
"46824","NA"
"46825","-0.003597012"
"46826","NA"
"46827","-0.045560888"
"46828","NA"
"46829","NA"
"46830","NA"
"46831","NA"
"46832","NA"
"46833","0.180266359"
"46834","NA"
"46835","NA"
"46836","NA"
"46837","NA"
"46838","0.074200639"
"46839","NA"
"46840","NA"
"46841","NA"
"46842","NA"
"46843","NA"
"46844","NA"
"46845","NA"
"46846","NA"
"46847","NA"
"46848","NA"
"46849","NA"
"46850","0.006864286"
"46851","NA"
"46852","NA"
"46853","NA"
"46854","NA"
"46855","NA"
"46856","NA"
"46857","NA"
"46858","NA"
"46859","NA"
"46860","NA"
"46861","NA"
"46862","NA"
"46863","NA"
"46864","NA"
"46865","NA"
"46866","NA"
"46867","NA"
"46868","NA"
"46869","NA"
"46870","NA"
"46871","NA"
"46872","NA"
"46873","NA"
"46874","-0.015111394"
"46875","-0.009427524"
"46876","NA"
"46877","-0.005157468"
"46878","-0.02857369"
"46879","NA"
