"Gene","RELB"
"SORBS3",-4.653612328
"SORT1",-1.052993359
"SOS1",-0.336614574
"SOX1",-0.004451496
"SOX10",0.420381574
"SOX11",-0.037012961
"SOX12",0.122741713
"SOX13",0.033997552
"SOX14",-0.04518078
"SOX15",-0.003026146
"SOX17",0.364877501
"SOX18",1.671098147
"SOX2",-0.156764663
"SOX21",0.03661728
"SOX3",-0.559513003
"SOX30",-0.438504075
"SOX4",-1.360558556
"SOX5",0.04123643
"SOX6",-0.041946434
"SOX7",0.144750169
"SOX8",-0.205263279
"SOX9",-2.380547778
"SP1",0.172977757
"SP100",0.358014197
"SP110",3.006790187
"SP2",0.006082715
"SP3",-0.321854333
"SP5",-0.014528078
"SP7",-0.046414807
"SPA17",0.345548316
"SPAG1",-0.469460608
"SPAG16",-0.631564783
"SPAG6",-0.053561051
"SPAM1",0.143656997
"SPATA17",-0.250399438
"SPATA18",0.231422637
"SPATA20",0.364458007
"SPATA5L1",1.282040881
"SPATA6",-0.033518451
"SPATA7",0.052026214
"SPATS2",0.345226303
"SPBC25",0.199082783
"SPCS2",0.03949043
"SPCS3",-0.084870207
"SPDEF",0.277290539
"SPEN",0.161859971
"SPG21",0.199319259
"SPG7",-0.279072445
"SPHAR",0.319775861
"SPHK1",-0.575679466
"SPI1",-0.19281109
"SPIB",-0.590548052
"SPIC",-0.340335004
"SPINK5",0.995701858
"SPINK6",-0.087583351
"SPINLW1",-0.178314134
"SPN",-0.236617983
"SPOCD1",-0.389221691
"SPP1",-0.459313315
"SPPL2A",-6.48772625
"SPRED1",-0.106358744
"SPRR1A",0.096351791
"SPRR1B",-0.008702451
"SPRR2C",-0.023163885
"SPRR2D",-0.029257539
"SPRR2E",0.019634228
"SPRR2G",1.806511243
"SPRR3",0.288436645
"SPRR4",-0.129135173
"SPRY1",-0.181727508
"SPRY2",-0.084584344
"SPRYD3",1.442288379
"SPSB1",1.468637689
"SPTAN1",0.204288395
"SPTBN2",-0.94346566
"SPTBN5",0.061257089
"SPTLC2",0.4758917
"SPTLC3",-0.369749181
"SPZ1",0.171664595
"SQRDL",0.042376458
"SQSTM1",-0.589297591
"SRA1",0.554374124
"SRCAP",-0.143237722
"SRD5A1",-0.251630992
"SRD5A2L",0.603900329
"SREBF1",0.413115929
"SREBF2",0.724645915
"SRF",-0.129870171
"SRFBP1",-0.665787212
"SRGAP3",0.066809436
"SRI",-0.458544837
"SRP9",0.140070838
"SRPK2",-0.259850019
"SRPX",0.84568852
"SRPX2",0.076646456
"SRXN1",-0.008535472
"SRY",-0.043459024
"SS18",-1.691205089
"SS18L1",-0.142965234
"SSBP2",-0.430811665
"SSBP3",-0.278865367
"SSR1",-0.799847495
"SSR2",-0.098562925
"SSR4",-0.235119089
"SSRP1",-0.000641046
"SSX1",-0.068605943
"SSX2",0.447032143
"SSX3",0.293678513
"SSX5",-0.214284679
"SSX7",0.029040551
"SSX8",-0.047765633
"SSX9",-0.02669015
"ST18",-0.461586236
"ST3GAL1",1.150197692
"ST3GAL2",0.395422953
"ST3GAL3",0.278829193
"ST3GAL5",-0.144163478
"ST5",0.719463704
"ST6GAL1",-0.106928613
"ST6GAL2",-0.063423208
"ST6GALNAC2",2.537284598
"ST6GALNAC5",0.352526518
"ST7",-0.13281367
"STAB1",-0.286960651
"STAC",-0.22310549
"STAG1",-0.290009501
"STAMBPL1",0.080794967
"STAP2",-0.269343283
"STARD13",-0.08819827
"STARD4",-0.060315226
"STAT1",0.262668576
"STAT2",0.444052648
"STAT3",-0.347009008
"STAT4",-0.072067964
"STAT5A",0.013100312
"STAT5B",-0.028736565
"STAT6",-0.3017344
"STATIP1",-0.482807726
"STAU1",0.396159753
"STC2",0.508069615
"STEAP1",-0.289683318
"STEAP4",-0.95245076
"STIL",-0.083228848
"STIM1",-0.181915394
"STIP1",0.204227385
"STK10",-4.343711212
"STK11",-0.162426283
"STK17A",0.35838763
"STK25",0.123190839
"STK3",-0.706044385
"STK32B",0.021815357
"STK35",-0.108959948
"STK36",-0.023154914
"STK38L",-1.431062394
"STON2",0.047847879
"STRN3",-0.966661718
"STRN4",-1.452410302
"STS",0.124191623
"STS-1",-0.130689045
"STT3A",-0.206991626
"STT3B",-0.60713423
"STX10",-1.174382151
"STX11",-0.40815976
"STX12",-0.16061441
"STX17",-0.533629962
"STX2",0.254913426
"STX3",-0.230557289
"STX6",1.962641587
"STXBP6",-0.077194922
"STYXL1",0.28206803
"SUB1",0.089589698
"SUCLA2",-0.114752848
"SUCLG2",-0.896015015
"SUDS3",-0.881232018
"SUFU",0.074526414
"SUHW1",0.084471469
"SUHW2",0.183236039
"SUHW3",0.0624604
"SUHW4",-0.219445751
"SULF1",-0.083985954
"SULF2",-0.091434279
"SULT1A3",-0.065481087
"SULT1E1",-0.415090025
"SULT2B1",0.373132575
"SUMO1",-4.127361213
"SUMO1P1",-0.226298342
"SUMO1P3",-0.728524711
"SUMO2",0.115100958
"SUPT16H",-1.998334932
"SUPT3H",0.011179432
"SUPT4H1",-0.132931962
"SUPT5H",-0.485574151
"SUPT6H",-0.656315157
"SUPT7L",0.008646553
"SURB7",-0.380042889
"SURF1",-0.423805362
"SURF5",-0.229917462
"SUV39H1",0.27610171
"SUV39H2",-0.079153543
"SUV420H1",-0.292697913
"SUV420H2",0.028961817
"SUZ12",0.520532664
"SVIL",-0.538778441
"SWAP70",1.115230553
"SYMPK",-1.311054887
"SYNCRIP",0.162998904
"SYNGR4",2.693236339
"SYNJ1",-0.37891441
"SYNJ2",0.107604239
"SYP",0.127870484
"SYPL1",0.100351547
"SYS1",-0.051305706
"SYT2",0.022400879
"SYT7",0.27873245
"SYT9",0.038381789
"SYTL4",0.312512669
"SYVN1",0.572900141
"T",0.408907887
"TA-NFKBH",0.035607944
"TAC4",0.159391486
"TACC1",0.454266276
"TACC2",0.216611158
"TACSTD2",-0.062537867
"TADA1L",-0.28564844
"TADA2L",-0.120365768
"TADA3L",0.01020025
"TAF1",0.010680178
"TAF10",-0.071357012
"TAF11",-3.212648337
"TAF12",0.238213796
"TAF13",0.140725049
"TAF1A",-0.531388277
"TAF1B",-0.204997077
"TAF1C",-1.291191867
"TAF1L",-0.052622965
"TAF2",-1.20687301
"TAF3",0.669194696
"TAF4",-0.274352825
"TAF4B",0.032237154
"TAF5",-0.111342571
"TAF5L",0.589738496
"TAF6",-0.572976048
"TAF6L",-0.084617493
"TAF7",-0.149717038
"TAF7L",0.282430561
"TAF9",3.498637621
"TAF9B",-0.284348921
"TAGLN",-1.670481378
"TAGLN3",0.408995744
"TAIP-2",-0.12782105
"tAKR",-0.102571953
"TAL1",-0.530425304
"TAL2",-0.192685539
"TAOK2",-1.030286416
"TAP1",-0.384025787
"TARBP1",-0.122993413
"TARBP2",-2.440650579
"TARDBP",0.100881947
"TAS2R10",-0.487969813
"TASP1",-0.703306643
"TAT",0.272246354
"TAX1BP1",-0.063498822
"TBC1D12",-0.249209082
"TBC1D17",0.095671172
"TBC1D19",-0.069992497
"TBC1D22A",-1.150760889
"TBC1D2B",-0.448865561
"TBC1D4",-0.448224784
"TBC1D5",0.49192039
"TBC1D8",-1.247336659
"TBC1D8B",0.283905968
"TBC1D9",-0.518665884
"TBL1X",-0.31132058
"TBL1XR1",-1.839274772
"TBL1Y",0.284552477
"TBN",0.131645996
"TBP",-0.029070957
"TBPL1",1.90329712
"TBR1",-0.052511554
"TBX1",0.243577126
"TBX10",-0.066885463
"TBX15",-0.203058708
"TBX19",0.15961393
"TBX2",0.128651106
"TBX20",-0.057348693
"TBX21",-0.274148046
"TBX22",-0.045679194
"TBX3",0.108005526
"TBX4",0.273357347
"TBX5",0.240698769
"TBX6",0.127988934
"TCEA1",0.229462562
"TCEA2",0.398383207
"TCEA3",-0.238455492
"TCEAL1",2.272352819
"TCEAL2",-0.199246719
"TCEAL3",-0.363697362
"TCEAL4",0.088326224
"TCEAL5",-0.693075895
"TCEAL6",-0.310456548
"TCEAL7",0.227546756
"TCEAL8",-0.026513945
"TCEB1",-0.068645471
"TCEB2",0.03250084
"TCEB3",1.028995321
"TCEB3B",-0.043308224
"TCEB3C",-0.166907137
"TCERG1",-0.829195781
"TCERG1L",0.289445729
"TCF1",-0.909663554
"TCF12",-0.050038199
"TCF15",0.736129553
"TCF19",0.206104676
"TCF2",-0.204225238
"TCF20",-0.174044439
"TCF21",0.188123819
"TCF23",-0.134334325
"TCF25",-0.011092379
"TCF3",0.137246123
"TCF4",0.709715786
"TCF7",0.170579245
"TCF7L1",1.430986489
"TCF7L2",0.048475645
"TCF8",0.23109773
"TCFL5",0.162431148
"TCN1",-2.165997447
"TCOF1",-0.222496137
"TCP11L2",0.158791902
"TCTEX1D1",-0.042983878
"TDGF1",-0.168562304
"TDGF3",-0.039278487
"TDRKH",0.072874759
"TEAD1",-0.186355389
"TEAD2",0.204066205
"TEAD3",-0.361655583
"TEAD4",0.755103382
"TEC",-0.261214762
"TEF",0.054919115
"TEP1",0.157904012
"TERF1",-0.108859806
"TERF2",-0.034817549
"TERF2IP",0.507703946
"TESC",0.117925915
"TFAM",-0.152344
"TFAP2A",0.087847685
"TFAP2B",0.237361587
"TFAP2C",-0.70858101
"TFAP2D",0.142075546
"TFAP2E",-0.297688501
"TFAP4",-0.164404631
"TFB1M",-0.188298725
"TFB2M",0.293327733
"TFCP2",-0.582140773
"TFCP2L1",-0.640855545
"TFDP1",-0.45052784
"TFDP3",-0.147480332
"TFE3",0.106528226
"TFEB",0.367787301
"TFEC",-0.121611036
"TFIP11",1.016405866
"TFPI2",0.677568191
"TFRC",0.398063618
"TGDS",-3.20359671
"TGFA",-0.416666375
"TGFB1",0.432397577
"TGFB1I1",0.284393131
"TGFB2",3.401604374
"TGFB3",-0.347176766
"TGFBI",0.029421284
"TGFBR1",0.063166201
"TGFBR3",0.025866294
"TGFBRAP1",1.051734743
"TGIF",-2.825782734
"TGIF2",0.013139869
"TGIF2LY",0.028963969
"TGM1",0.214360414
"TGM2",-3.063212333
"TGOLN2",2.824624857
"TGS1",-0.343518219
"TH1L",0.162934729
"THAP1",-1.560804939
"THAP11",-0.059267849
"THAP2",-0.07082164
"THAP7",0.184180105
"THBD",1.732732224
"THBS1",0.506498517
"THBS3",-1.268247571
"THEM2",0.051308451
"THNSL1",-0.156099653
"THOC1",-0.513599851
"THOC2",1.577966752
"THOC6",-0.059396852
"THRA",0.130709689
"THRAP1",0.247713038
"THRAP2",0.072912214
"THRAP3",-0.309829084
"THRAP4",0.660741934
"THRAP5",0.121281944
"THRAP6",-0.522123077
"THRB",-0.222501713
"THSD1",-1.112835654
"THYN1",0.196147011
"TIA1",-0.251287403
"TIAL1",2.508320819
"TIAM1",-1.040911637
"TIAM2",0.088552347
"TICAM1",0.567938245
"TIGD1",-0.008382806
"TIGD2",0.584099497
"TIGD3",-0.312635539
"TIGD4",-0.062638342
"TIGD5",-1.64727415
"TIGD6",0.144763455
"TIGD7",-0.174064333
"TIMELESS",-0.294963298
"TIMM13",-0.039387932
"TIMM8B",-0.032733526
"TIMP1",-1.594241536
"TIMP2",1.012008539
"TIP39",-0.828972285
"TIPARP",0.00798597
"TITF1",0.114196562
"TJAP1",0.743312568
"TJP3",-0.244672973
"TK2",1.002583282
"TLE1",-0.438032628
"TLE2",0.355521693
"TLE3",-0.096997609
"TLE4",0.030698119
"TLE6",-0.459684064
"TLL1",-0.166178727
"TLN1",-0.033838412
"TLN2",0.173011454
"TLOC1",-0.06786042
"TLR2",0.355675835
"TLR3",0.084289379
"TLR4",0.108794717
"TLR6",-0.248548371
"TLR9",0.196553951
"TLX1",0.111666693
"TLX2",0.039906291
"TLX3",0.014572578
"TM4SF1",0.113075046
"TM4SF5",0.032519348
"TM7SF2",-0.008107205
"TM7SF3",0.193139528
"TMCC1",-0.301529912
"TMCC3",0.650746404
"TMCO1",-2.449394115
"TMED10",0.082009592
"TMED5",0.377965426
"TMED7",-0.204288649
"TMEFF1",-0.291302318
"TMEM10",-0.094065798
"TMEM101",1.46199279
"TMEM106A",0.23136388
"TMEM106C",-0.061715981
"TMEM107",-0.617316033
"TMEM112",-0.759312434
"TMEM117",-1.820793377
"TMEM133",-0.093295297
"TMEM139",0.714898196
"TMEM142B",0.188160751
"TMEM147",-0.09853584
"TMEM15",-1.190608792
"TMEM158",-0.150355287
"TMEM159",-1.464435868
"TMEM165",-2.787253838
"TMEM16A",0.143353832
"TMEM16D",-0.011657846
"TMEM170",0.073328117
"TMEM18",-0.089077434
"TMEM183B",0.587814893
"TMEM2",0.46889845
"TMEM20",0.021308924
"TMEM28",0.073936404
"TMEM38B",-0.266098807
"TMEM4",-0.228926379
"TMEM41A",0.435654779
"TMEM44",-0.037298443
"TMEM45A",2.62821705
"TMEM45B",1.128949468
"TMEM46",-0.033391519
"TMEM48",1.464696995
"TMEM50B",0.823686013
"TMEM51",-0.18279468
"TMEM55A",-0.213548302
"TMEM55B",-4.954196203
"TMEM61",0.071793784
"TMEM62",0.116889726
"TMEM64",0.021663551
"TMEM66",0.794697187
"TMEM67",0.004893526
"TMEM79",0.219183637
"TMEM87B",-0.158917521
"TMEM97",0.866511337
"TMEM98",-0.716060317
"TMEPAI",-0.444158921
"TMF1",-0.325095185
"TMIGD2",-0.813209895
"TMLHE",0.07320547
"TMOD1",-0.070744603
"TMPO",-0.430406854
"TMPRSS11E",-1.169439508
"TMPRSS11F",-0.022579287
"TMPRSS13",-0.283971457
"TMPRSS4",-0.590395475
"TMSB4X",-0.178214804
"TMSL3",0.036318096
"TMTC4",-0.105890038
"TNC",-2.255702569
"TNF",0.175433974
"TNFAIP1",-0.278154939
"TNFAIP2",-0.160563745
"TNFAIP3",-0.100707149
"TNFAIP8L1",-0.174539634
"TNFRSF10A",0.150460651
"TNFRSF10B",-0.068981595
"TNFRSF11A",-0.379541788
"TNFRSF12A",-0.086283499
"TNFRSF14",1.978493557
"TNFRSF1A",2.138268344
"TNFRSF1B",-0.010515278
"TNFRSF4",0.05086997
"TNFRSF6B",-1.32034828
"TNFRSF8",0.562114367
"TNFRSF9",-0.175899775
"TNFSF10",-0.123610905
"TNFSF18",0.089104259
"TNFSF4",-0.091263226
"TNIK",-0.016464747
"TNIP2",-0.145175831
"TNKS",-0.084459432
"TNNC1",0.046654057
"TNNI1",0.23007242
"TNNI2",-0.021984397
"TNP1",0.08573077
"TNRC18",0.322501835
"TNRC4",-0.052185969
"TNRC5",0.254596759
"TNRC6C",0.273745642
"TNS4",-0.069875058
"TOB2",0.025583695
"TOLLIP",-0.998180202
"TOM1L1",-0.084690307
"TOMM20",1.146273737
"TOMM40L",-2.210053312
"TOP1MT",-0.154318063
"TOP2B",0.318080985
"TOP3A",0.309863828
"TOPBP1",-0.220085923
"TOPORS",0.041685408
"TOR1AIP1",-0.011057066
"TOX",-0.02683707
"TP53",-0.139871658
"TP53AP1",-0.759309052
"TP53BP1",8.544841422
"TP53BP2",-0.76482181
"TP53I11",0.446938515
"TP53I13",0.289820591
"TP53I3",-0.034999466
"TP53INP1",0.276726363
"TP73",0.114805459
"TP73L",-0.119812686
"TPD52",0.068316908
"TPD52L1",0.286021682
"TPM1",0.101306731
"TPM2",-0.436440905
"TPM3",0.163711753
"TPM4",0.19355811
"TPMT",-2.430345904
"TPP1",0.126492382
"TPP2",-0.804542237
"TPPP",0.222320798
"TPR",-0.029125899
"TPRKB",-0.04016773
"TPRX1",0.010690459
"TPRXL",-0.400964123
"TPSAB1",0.052312385
"TPSD1",-0.117838699
"TPSG1",-0.387513886
"TPST1",0.656090693
"TPX2",0.26380079
"TRA16",-2.25879405
"TRA2A",-0.297573422
"TRAF1",-0.356094636
"TRAF3",-3.38722919
"TRAF3IP3",-0.278281654
"TRAF5",-0.048139278
"TRAF6",-0.006313498
"TRAF7",-1.537425304
"TRAIP",1.724472982
"TRAK1",-1.6477151
"TRAK2",-0.226800481
"TRAM2",0.05160887
"TRAP1",0.207477424
"TRAPPC2",-0.351330245
"TRAPPC5",-0.098739011
"TRDMT1",-0.130530377
"TREM2",-0.02971534
"TRERF1",0.037705644
"TREX1",0.572644156
"TRFP",-0.73404561
"TRHDE",-0.046556013
"TRIB1",-0.154117114
"TRIB2",-0.363485394
"TRIB3",-0.056235595
"TRIM13",0.465451593
"TRIM15",-0.158124379
"TRIM16L",0.153157504
"TRIM2",0.151095993
"TRIM22",0.301771773
"TRIM24",0.000325152
"TRIM25",-0.017751454
"TRIM26",0.05773987
"TRIM27",-0.379105624
"TRIM28",-0.206181559
"TRIM29",0.061070348
"TRIM32",-1.931274288
"TRIM33",1.409735147
"TRIM34",0.042597005
"TRIM36",-0.14243179
"TRIM37",-0.395713372
"TRIM38",0.197032385
"TRIM4",0.224198275
"TRIM42",-0.130485516
"TRIM47",0.62080844
"TRIM5",-0.260775349
"TRIM59",-0.944152331
"TRIM62",0.154637478
"TRIM69",-0.203951329
"TRIM73",-0.039945829
"TRIM8",0.966123449
"TRIO",0.291615536
"TRIP10",-0.65736047
"TRIP13",-0.342236898
"TRIP4",0.356741036
"TRIP6",0.072530775
"TRMU",-2.147844728
"TROVE2",-2.792433274
"TRPC1",0.337780294
"TRPC4AP",0.035168664
"TRPC6",0.212026645
"TRPM3",-0.000733056
"TRPM5",-0.614381849
"TRPS1",-0.375943448
"TRPV3",-0.327017849
"TRRAP",-0.634188657
"TSC22D1",-0.669316983
"TSC22D2",-0.76641678
"TSC22D3",-0.304184524
"TSC22D4",0.254019785
"TSCOT",0.195698435
"TSG101",0.000734433
"TSGA13",-0.011337484
"TSHZ1",0.124824169
"TSHZ2",-0.027347236
"TSHZ3",0.327535722
"TSN",0.264029725
"TSPAN13",-1.678763625
"TSPAN3",0.490072051
"TSPAN31",0.352142
"TSPAN32",0.243061673
"TSPAN5",-0.737129275
"TSPYL1",0.326699446
"TSPYL2",-2.022422162
"TSPYL4",-0.254737956
"TSSK4",0.001670722
"TST",-0.500586378
"TTBK2",0.113287709
"TTC12",0.110367726
"TTC15",-0.08228696
"TTC17",-0.315429496
"TTC19",-0.882257679
"TTC22",-0.398461746
"TTC23",0.3036164
"TTC26",-0.051771578
"TTC27",0.262536356
"TTC28",-0.035541243
"TTC3",0.015774705
"TTC31",-0.030527905
"TTC35",0.408581523
"TTC4",-0.474666086
"TTC7B",-0.280746107
"TTC8",-0.157276245
"TTC9",3.052400071
"TTF1",0.154431806
"TTF2",-0.078077765
"TTK",-0.565249362
"TTLL1",-0.140310498
"TTLL5",-0.260718035
"TTLL7",-0.044669445
"TTMB",0.313454043
"TTTY2",0.108350124
"TTTY5",0.420576473
"TTYH1",0.191766467
"TUBB4",-0.989477167
"TUBD1",-0.220521305
"TUBE1",-0.384748517
"TUBG1",-1.93118041
"TUBG2",1.000882631
"TUFM",-0.059969581
"TUFT1",-0.000889163
"TULP3",0.063190772
"TULP4",-0.860391985
"TUSC3",0.257810774
"TUSC4",-4.21867467
"TWIST1",-0.043197868
"TXLNA",0.484854821
"TXN",0.084554428
"TXNDC1",0.059606547
"TXNDC11",-0.176816231
"TXNDC13",0.256649592
"TXNDC9",0.4182054
"TXNIP",0.827154886
"TXNL4A",0.031065801
"TXNRD1",-0.412165045
"TXNRD2",-0.007139946
"TYK2",0.09879047
"TYROBP",0.174443316
"TYSND1",1.124143591
"TYW1",-0.100893629
"U1SNRNPBP",-1.897429555
"UAP1L1",0.152300079
"UBAP2",1.842332999
"UBAP2L",-0.5634412
"UBB",-0.019808519
"UBE1C",-1.770087329
"UBE1DC1",-1.65946252
"UBE2B",-0.311338244
"UBE2C",-0.008491308
"UBE2D1",2.045944499
"UBE2G2",-0.232646089
"UBE2I",0.039989108
"UBE2L3",-0.062798113
"UBE2L6",-3.990963242
"UBE2N",-0.232239579
"UBE2Q1",-0.210258648
"UBE2S",-0.272234113
"UBE2V1",1.719566452
"UBE3A",0.022570234
"UBE3C",-0.541033604
"UBE4A",0.468238288
"UBE4B",-0.435632148
"UBL3",-0.102895692
"UBN1",-0.614278348
"UBP1",0.593689197
"UBPH",0.419307138
"UBR1",3.075639249
"UBTD1",0.33229808
"UBTF",-0.158544214
"UBXD6",0.609431885
"UCA1",0.797687765
"UCHL5",0.559016977
"UCK2",-0.027037866
"UCKL1",-0.049165116
"UCN2",-1.167626497
"UCN3",0.576347046
"UCP2",0.07739878
"UGCG",-0.505545029
"UGCGL1",-1.717908018
"UGDH",-0.488485449
"UGT1A6",-1.162457048
"UHRF1",-0.27247953
"UHRF2",-2.403030604
"UIMC1",0.218642921
"ULBP2",0.37600916
"UMPS",-0.016386177
"UNC13B",-0.237048021
"UNC45A",-0.127576425
"UNG",-0.546404517
"UNQ467",4.9388381
"UPF3A",-0.285575918
"UPK1A",-0.103124783
"UPK1B",0.72761769
"UPP1",-0.083952269
"UQCR",0.142910324
"UQCRB",-0.082548045
"URM1",0.145078631
"URP2",-0.138710394
"USF1",-0.25346451
"USF2",0.025098809
"USHBP1",-0.308297408
"USP1",0.199195657
"USP16",-0.279313922
"USP21",0.045587747
"USP22",-2.470387651
"USP28",-0.148128508
"USP3",-0.850380869
"USP32",-0.123404867
"USP36",-0.086750752
"USP37",-0.105780652
"USP38",0.021953873
"USP39",-0.122317749
"USP4",-0.675491659
"USP47",0.48963529
"USP48",0.067772327
"USP5",0.397703403
"USP52",-0.007378698
"USP54",0.226711895
"USP6NL",-0.142370969
"USP7",0.072832061
"USP9X",-0.073841926
"UST",-0.337729126
"UTF1",-2.126079808
"UTP11L",-0.198311142
"UTP14A",0.617020127
"UTP14C",0.108696592
"UTP15",-0.074259143
"UTX",0.038221814
"UTY",-0.194367901
"UVRAG",-0.177532052
"VAMP2",0.24025105
"VAMP4",-0.212860041
"VANGL1",-0.45083023
"VARSL",-0.757612989
"VASH1",-0.091303595
"VAV2",-0.053309625
"VAV3",-0.031897037
"VAX2",-0.456193128
"VCL",-0.704489247
"VCP",-0.036927666
"VCY",-0.113142902
"VDAC3",0.181735523
"VDP",0.36196109
"VDR",-0.203097301
"VEGFA",4.403529043
"VEGFB",-0.380665755
"VENTX",0.851712843
"VEZF1",1.614388266
"VGLL1",2.652643294
"VGLL2",-0.568811242
"VGLL3",0.51709234
"VGLL4",-0.486082533
"VHL",-0.30893692
"VIM",-0.310287087
"VKORC1",-0.452922048
"VKORC1L1",-0.33383098
"VLDLR",-0.108081813
"VPS13A",-0.076214664
"VPS13C",-1.007187521
"VPS13D",-0.040239221
"VPS16",-1.192948007
"VPS25",-0.133310904
"VPS33B",0.452427788
"VPS36",-1.052217655
"VPS39",0.341942363
"VPS41",-0.33121804
"VPS4B",0.262910408
"VPS72",-0.430225936
"VPS8",-0.073397387
"VRK2",0.496029418
"VSNL1",2.928030822
"VSX1",-0.808967432
"WAPAL",-0.179305889
"WARS",0.003020708
"WASF2",6.211172233
"WASL",0.079139031
"WBP1",-0.359564233
"WBP5",0.307084689
"WBSCR27",0.421293462
"WBSCR28",-0.253711724
"WDFY1",0.176783483
"WDFY2",-1.66851294
"WDHD1",-0.943337877
"WDR1",0.966993592
"WDR13",-0.46247996
"WDR19",-0.236061305
"WDR23",1.111370293
"WDR26",1.830184997
"WDR27",0.0058347
"WDR3",2.864688826
"WDR35",-0.274971789
"WDR37",-2.284681929
"WDR4",-0.175362015
"WDR41",2.732155895
"WDR42A",0.082685998
"WDR44",-0.668806567
"WDR47",-0.270557118
"WDR5",-0.776693436
"WDR51A",0.597696502
"WDR51B",-0.25957264
"WDR54",-1.398883988
"WDR6",-0.291876488
"WDR60",0.080761451
"WDR63",-0.13001223
"WDR66",0.628701953
"WDR76",0.048333515
"WDR77",0.379193898
"WDR78",-0.326438128
"WDTC1",-0.132798155
"WEE1",-0.712050338
"WFDC12",0.085420696
"WFDC2",0.355900959
"WFIKKN1",-0.342360504
"WHSC1",1.037374039
"WHSC1L1",-0.037801607
"WHSC2",-0.153475219
"WIPI1",-1.194515149
"WNK1",-0.395820926
"WNT1",0.200320736
"WNT10B",0.355798738
"WNT2B",0.099237338
"WNT3A",0.28384832
"WNT5A",-0.650010791
"WNT5B",-0.004423591
"WRN",-0.34468276
"WSB1",0.821093805
"WSB2",-1.2646991
"WT1",-0.595516056
"WWC1",0.281265225
"WWC3",-1.089656921
"WWP1",-0.941806197
"WWP2",-0.021847042
"WWTR1",-0.077707667
"XAB2",-0.092285482
"XBP1",0.127115648
"XDH",0.024682572
"XKR4",-0.083516485
"XPC",-0.073921308
"XPNPEP2",-0.047157611
"XPNPEP3",-0.292812204
"XPO1",0.332296164
"XPO6",-2.770457071
"XPOT",6.654268108
"XRCC2",0.063826374
"XRCC6",-0.023523865
"XRN2",-2.40038997
"XRRA1",0.083074971
"XYLB",0.110330682
"XYLT1",0.424196895
"YAF2",-0.341011509
"YAP1",0.358938026
"YARS",-1.955252416
"YARS2",0.190966371
"YBX1",0.593504541
"YBX2",0.702682333
"YEATS2",0.53261269
"YEATS4",3.061794062
"YES1",1.581597623
"YIPF6",0.111089357
"YLPM1",1.995653867
"YME1L1",0.207607065
"YPEL2",-0.21778841
"YPEL3",0.178437366
"YPEL5",0.304408144
"YRDC",-0.289545576
"YWHAB",-0.032536788
"YWHAE",0.570537535
"YWHAH",1.151111132
"YWHAQ",0.052478916
"YY1",0.02851917
"ZADH2",1.260180626
"ZAN",-0.577355061
"ZAP70",0.150184019
"ZBTB1",0.234235868
"ZBTB10",-0.008410586
"ZBTB11",-9.036788064
"ZBTB12",-0.058013056
"ZBTB16",0.081773149
"ZBTB17",3.795764553
"ZBTB2",-0.408793699
"ZBTB20",0.10320737
"ZBTB22",-0.193483515
"ZBTB24",0.050071412
"ZBTB25",-0.133101219
"ZBTB26",-0.009649486
"ZBTB3",0.249939939
"ZBTB32",0.01411114
"ZBTB33",-0.464434582
"ZBTB34",-0.286100998
"ZBTB37",0.078975726
"ZBTB38",-1.542005397
"ZBTB39",-0.326609898
"ZBTB4",0.080159273
"ZBTB40",0.175888496
"ZBTB41",0.134978883
"ZBTB43",0.068995619
"ZBTB44",-0.108211605
"ZBTB45",-0.726587899
"ZBTB46",-0.255831705
"ZBTB47",0.497871967
"ZBTB48",0.055002893
"ZBTB5",-0.02348946
"ZBTB6",-0.236987884
"ZBTB7A",-0.586138126
"ZBTB7B",-0.232832498
"ZBTB7C",-0.026526938
"ZBTB8",0.044946721
"ZBTB9",-0.040143406
"ZC3H12A",-1.152248677
"ZC3H12C",0.027258993
"ZC3H5",0.543164615
"ZC3H6",0.197189435
"ZC3H7B",0.038052877
"ZC3H8",0.281100852
"ZC3HAV1",0.144759067
"ZC3HAV1L",0.404742965
"ZC3HC1",0.867336721
"ZCCHC11",-0.042763755
"ZCCHC12",0.024562521
"ZCCHC14",0.045268658
"ZCCHC7",-0.520584306
"ZCD2",0.728191229
"ZDHHC1",-0.063702197
"ZDHHC13",-0.654531563
"ZDHHC21",-0.174643683
"ZDHHC6",-0.436140181
"ZFAND3",-0.094078501
"ZFAT1",0.904207469
"ZFHX2",0.279653967
"ZFHX4",0.144781509
"ZFP1",-0.239812215
"ZFP14",0.203142739
"ZFP161",-0.140703964
"ZFP2",-0.067526085
"ZFP28",-0.107807174
"ZFP3",0.104058177
"ZFP30",-0.047695628
"ZFP36",0.745578343
"ZFP36L1",-0.408850937
"ZFP36L2",-0.236361791
"ZFP37",-0.286634053
"ZFP41",0.012731559
"ZFP42",-0.293046558
"ZFP62",-0.403942599
"ZFP64",-0.775020995
"ZFP90",-0.005360548
"ZFP91",-3.563526673
"ZFP95",0.083136946
"ZFPL1",0.334638746
"ZFPM1",-0.617516486
"ZFPM2",0.401967651
"ZFX",0.201027133
"ZFY",-0.19105278
"ZFYVE19",-1.042493294
"ZFYVE21",0.104569493
"ZFYVE26",0.850892898
"ZFYVE27",-0.450371389
"ZFYVE28",-0.400560635
"ZGPAT",-0.234419127
