"Gene","SP1"
"SPHK1",2.469818724
"SPI1",1.186727759
"SPIB",0.018438938
"SPIC",0.095950108
"SPINK5",-0.533744948
"SPINK6",-0.120868471
"SPINLW1",0.313875707
"SPN",0.085872404
"SPOCD1",1.034939635
"SPP1",0.168626914
"SPPL2A",2.287521912
"SPRED1",-0.298828104
"SPRR1A",-0.096321063
"SPRR1B",-0.093149748
"SPRR2C",-0.125222552
"SPRR2D",-0.105431474
"SPRR2E",-0.169716459
"SPRR2G",2.195714506
"SPRR3",-0.122470335
"SPRR4",1.110853544
"SPRY1",-0.108933372
"SPRY2",-0.835593415
"SPRYD3",-0.653227211
"SPSB1",0.446809896
"SPTAN1",0.735924157
"SPTBN2",0.014768982
"SPTBN5",-0.093537873
"SPTLC2",0.219249924
"SPTLC3",-0.10479087
"SPZ1",0.661920352
"SQRDL",0.099831494
"SQSTM1",-0.163916822
"SRA1",0.398090181
"SRCAP",-0.043246232
"SRD5A1",-0.396664285
"SRD5A2L",-2.047946309
"SREBF1",-2.418818014
"SREBF2",0.172273966
"SRF",0.183729465
"SRFBP1",-0.495722381
"SRGAP3",-0.087949281
"SRI",-0.51209516
"SRP9",0.708292902
"SRPK2",0.334384107
"SRPX",-0.779139508
"SRPX2",0.473819483
"SRXN1",0.444113874
"SRY",0.004993474
"SS18",-1.931897533
"SS18L1",-0.097706466
"SSBP2",-0.025000386
"SSBP3",-0.172832228
"SSR1",-0.4446155
"SSR2",-0.185747664
"SSR4",-0.208166209
"SSRP1",0.016029385
"SSX1",-0.023767937
"SSX2",0.904372658
"SSX3",0.447153257
"SSX5",0.815717561
"SSX7",0.110307622
"SSX8",0.325888814
"SSX9",0.63691061
"ST18",-0.493239021
"ST3GAL1",0.615922996
"ST3GAL2",0.023848756
"ST3GAL3",0.45935919
"ST3GAL5",-0.527416618
"ST5",-1.577454572
"ST6GAL1",-1.140026175
"ST6GAL2",-0.019372544
"ST6GALNAC2",-0.918042523
"ST6GALNAC5",0.282266375
"ST7",-0.261372681
"STAB1",-0.005504091
"STAC",0.005486888
"STAG1",-0.184406485
"STAMBPL1",-0.614639333
"STAP2",0.559842723
"STARD13",-0.012779491
"STARD4",-0.841690432
"STAT1",-0.693151316
"STAT2",0.193017415
"STAT3",0.134390068
"STAT4",0.224820368
"STAT5A",0.176151341
"STAT5B",-0.113728993
"STAT6",0.366230192
"STATIP1",-0.041045946
"STAU1",0.441302782
"STC2",-0.682116281
"STEAP1",-0.46443871
"STEAP4",0.497674648
"STIL",-0.10133823
"STIM1",-0.101078971
"STIP1",-1.330942416
"STK10",-0.29316554
"STK11",0.11232739
"STK17A",0.336072609
"STK25",0.0517501
"STK3",-0.338092345
"STK32B",0.126117532
"STK35",0.042685375
"STK36",0.29939427
"STK38L",0.635625031
"STON2",0.167768304
"STRN3",-0.842508267
"STRN4",-1.410679477
"STS",1.002830026
"STS-1",-0.209480206
"STT3A",-0.100014638
"STT3B",-0.404558922
"STX10",0.844728889
"STX11",-0.262507388
"STX12",0.482635865
"STX17",0.395966263
"STX2",0.191105018
"STX3",-0.360286975
"STX6",1.102200772
"STXBP6",1.058379418
"STYXL1",-0.197100919
"SUB1",0.057400259
"SUCLA2",-0.480381808
"SUCLG2",-0.386606146
"SUDS3",-0.478503697
"SUFU",0.284105953
"SUHW1",0.100555928
"SUHW2",0.524551752
"SUHW3",0.297142917
"SUHW4",-0.081294046
"SULF1",0.015333964
"SULF2",0.385653587
"SULT1A3",0.012277244
"SULT1E1",0.580518127
"SULT2B1",-0.387671639
"SUMO1",-1.086224849
"SUMO1P1",-0.113377901
"SUMO1P3",0.954186321
"SUMO2",0.102644532
"SUPT16H",-1.925193328
"SUPT3H",0.171712792
"SUPT4H1",-0.125334426
"SUPT5H",1.5565268
"SUPT6H",-0.777627045
"SUPT7L",-0.025515537
"SURB7",-0.310229681
"SURF1",-0.275324578
"SURF5",-0.416112289
"SUV39H1",-0.196110806
"SUV39H2",-0.118661747
"SUV420H1",-0.101677442
"SUV420H2",0.218896306
"SUZ12",0.176315274
"SVIL",-0.907432284
"SWAP70",1.442602125
"SYMPK",-1.500940022
"SYNCRIP",0.403371345
"SYNGR4",2.39925072
"SYNJ1",0.117119835
"SYNJ2",-0.03398246
"SYP",0.87857049
"SYPL1",-0.027248981
"SYS1",0.01724174
"SYT2",0.508206164
"SYT7",0.218575048
"SYT9",0.154251391
"SYTL4",-0.061028151
"SYVN1",0.568378316
"T",-0.342335217
"TA-NFKBH",0.068624232
"TAC4",0.415782044
"TACC1",-0.123085777
"TACC2",0.225428872
"TACSTD2",-0.06039933
"TADA1L",-0.0949276
"TADA2L",0.201832571
"TADA3L",0.333613737
"TAF1",0.466369589
"TAF10",-0.00822523
"TAF11",1.083203968
"TAF12",0.085957325
"TAF13",0.102449435
"TAF1A",-0.145635583
"TAF1B",0.863329622
"TAF1C",-0.495120079
"TAF1L",0.121010837
"TAF2",-1.315230751
"TAF3",1.356323002
"TAF4",-0.035528825
"TAF4B",0.027007378
"TAF5",0.044900355
"TAF5L",0.0803381
"TAF6",-0.401884263
"TAF6L",0.017719652
"TAF7",-0.434653718
"TAF7L",0.379968894
"TAF9",4.449520447
"TAF9B",-0.588210607
"TAGLN",2.401135792
"TAGLN3",-0.18122875
"TAIP-2",-0.028676089
"tAKR",-0.062754769
"TAL1",0.269631605
"TAL2",0.148594415
"TAOK2",-0.80399022
"TAP1",0.348024155
"TARBP1",-0.176222106
"TARBP2",-1.628559753
"TARDBP",0.033743774
"TAS2R10",0.361373121
"TASP1",-0.560975258
"TAT",-0.165837686
"TAX1BP1",-0.08913346
"TBC1D12",-0.235638876
"TBC1D17",-0.209673184
"TBC1D19",-0.079424897
"TBC1D22A",-1.05019293
"TBC1D2B",0.316581283
"TBC1D4",-0.109225734
"TBC1D5",0.823497322
"TBC1D8",-0.719433613
"TBC1D8B",0.343795601
"TBC1D9",0.096813569
"TBL1X",-0.176456408
"TBL1XR1",-0.396653492
"TBL1Y",0.543605751
"TBN",0.335030181
"TBP",-0.124013488
"TBPL1",0.784158662
"TBR1",-0.024669064
"TBX1",0.99739028
"TBX10",0.132737825
"TBX15",1.251621698
"TBX19",0.247193899
"TBX2",1.042142808
"TBX20",-0.016885327
"TBX21",0.168714856
"TBX22",-0.009676643
"TBX3",1.353550406
"TBX4",0.939949342
"TBX5",0.378481379
"TBX6",0.484672936
"TCEA1",-0.04420277
"TCEA2",-0.26290168
"TCEA3",0.007215684
"TCEAL1",4.264612132
"TCEAL2",0.151668186
"TCEAL3",0.190393353
"TCEAL4",0.077383146
"TCEAL5",0.241022131
"TCEAL6",0.322731831
"TCEAL7",1.581639682
"TCEAL8",-0.044222091
"TCEB1",-0.055746476
"TCEB2",-0.129788117
"TCEB3",1.097436492
"TCEB3B",0.307353871
"TCEB3C",0.394080193
"TCERG1",-0.717804313
"TCERG1L",0.505329785
"TCF1",-1.356234851
"TCF12",0.097467399
"TCF15",0.947732721
"TCF19",-0.126418289
"TCF2",0.154475556
"TCF20",1.12333712
"TCF21",0.159554453
"TCF23",0.264855661
"TCF25",0.556274292
"TCF3",0.090668395
"TCF4",1.229993265
"TCF7",0.153203406
"TCF7L1",0.822673622
"TCF7L2",1.556706579
"TCF8",1.005082277
"TCFL5",0.426836308
"TCN1",-0.049638476
"TCOF1",-0.25044586
"TCP11L2",0.48333628
"TCTEX1D1",0.166531735
"TDGF1",0.021636809
"TDGF3",-0.001388612
"TDRKH",0.007179353
"TEAD1",0.150425467
"TEAD2",-0.31470517
"TEAD3",-8.650482861
"TEAD4",-0.413306949
"TEC",0.024930204
"TEF",0.312453736
"TEP1",1.052643385
"TERF1",0.05851533
"TERF2",-0.097949953
"TERF2IP",0.497626935
"TESC",0.286344907
"TFAM",-0.157860938
"TFAP2A",0.053746621
"TFAP2B",0.015891669
"TFAP2C",-0.85422569
"TFAP2D",0.220939757
"TFAP2E",0.113303172
"TFAP4",-0.055711557
"TFB1M",0.300625839
"TFB2M",0.493385473
"TFCP2",-0.413909226
"TFCP2L1",-1.681308889
"TFDP1",-0.071403793
"TFDP3",0.272246243
"TFE3",0.461043196
"TFEB",0.431192749
"TFEC",0.380396086
"TFIP11",-0.606190445
"TFPI2",4.701947177
"TFRC",0.892015622
"TGDS",-2.674460166
"TGFA",-0.894285787
"TGFB1",-0.536985108
"TGFB1I1",-0.309190269
"TGFB2",3.156051297
"TGFB3",-0.268342921
"TGFBI",1.731512853
"TGFBR1",0.133128861
"TGFBR3",0.427501069
"TGFBRAP1",0.476102668
"TGIF",-1.895234605
"TGIF2",-0.12604828
"TGIF2LY",0.837949681
"TGM1",-0.29034864
"TGM2",-0.81288363
"TGOLN2",0.267360175
"TGS1",-0.196459834
"TH1L",0.101700978
"THAP1",-1.413876607
"THAP11",0.19386416
"THAP2",-0.005080268
"THAP7",0.101991113
"THBD",0.602743517
"THBS1",0.553838253
"THBS3",-1.204595936
"THEM2",-0.140979338
"THNSL1",0.429939199
"THOC1",-0.241174822
"THOC2",-1.523203935
"THOC6",-0.036129286
"THRA",0.036882897
"THRAP1",0.374557642
"THRAP2",0.148564282
"THRAP3",-0.265302333
"THRAP4",-1.519425014
"THRAP5",0.130384112
"THRAP6",0.1823193
"THRB",0.134021515
"THSD1",-1.084804733
"THYN1",0.185715851
"TIA1",0.000394819
"TIAL1",-6.123426215
"TIAM1",-1.194242832
"TIAM2",-0.0456249
"TICAM1",0.178898046
"TIGD1",0.240225119
"TIGD2",0.692190287
"TIGD3",0.289380183
"TIGD4",0.303242461
"TIGD5",0.331341634
"TIGD6",0.200101957
"TIGD7",0.286364781
"TIMELESS",0.147591821
"TIMM13",-0.049374854
"TIMM8B",-0.007034705
"TIMP1",1.025585874
"TIMP2",-0.010013674
"TIP39",0.370796009
"TIPARP",-0.067119216
"TITF1",-0.011673887
"TJAP1",0.277020915
"TJP3",0.075256394
"TK2",-0.15160356
"TLE1",4.293625976
"TLE2",-0.049098392
"TLE3",0.723083213
"TLE4",0.581912321
"TLE6",0.615076787
"TLL1",0.366510175
"TLN1",-0.060865231
"TLN2",0.210288022
"TLOC1",1.447558148
"TLR2",-0.822516472
"TLR3",-0.393391281
"TLR4",0.282394226
"TLR6",-0.193113585
"TLR9",-0.063012933
"TLX1",0.109704852
"TLX2",0.095533256
"TLX3",0.244729669
"TM4SF1",0.457129364
"TM4SF5",0.273976523
"TM7SF2",0.515547726
"TM7SF3",0.066528606
"TMCC1",-0.085142706
"TMCC3",-0.137735273
"TMCO1",-2.040921127
"TMED10",-0.037545361
"TMED5",-3.423207873
"TMED7",-0.282526992
"TMEFF1",-0.192082121
"TMEM10",-0.034296362
"TMEM101",2.414148246
"TMEM106A",-0.307413535
"TMEM106C",0.058451906
"TMEM107",1.339452938
"TMEM112",0.152640081
"TMEM117",-1.423694757
"TMEM133",-0.057447399
"TMEM139",-0.321114986
"TMEM142B",0.052125859
"TMEM147",-0.093035574
"TMEM15",-0.520691931
"TMEM158",0.093058904
"TMEM159",-1.60644285
"TMEM165",-2.827750449
"TMEM16A",-0.776104369
"TMEM16D",-0.542934992
"TMEM170",-0.056995078
"TMEM18",0.068197475
"TMEM183B",0.442914743
"TMEM2",0.105004363
"TMEM20",-0.011406714
"TMEM28",1.093716534
"TMEM38B",0.306758282
"TMEM4",-0.12889205
"TMEM41A",0.186227417
"TMEM44",-0.00924171
"TMEM45A",-0.175144128
"TMEM45B",-0.513355665
"TMEM46",0.488811523
"TMEM48",0.830796836
"TMEM50B",1.694508982
"TMEM51",-0.129193014
"TMEM55A",-0.432563114
"TMEM55B",-3.351082404
"TMEM61",0.278828427
"TMEM62",-0.291249927
"TMEM64",-0.221369373
"TMEM66",1.087277917
"TMEM67",0.170367112
"TMEM79",-0.450493516
"TMEM87B",-0.29546879
"TMEM97",0.229481885
"TMEM98",0.703092896
"TMEPAI",2.206770356
"TMF1",-0.069876556
"TMIGD2",0.192905243
"TMLHE",0.228277641
"TMOD1",1.186331154
"TMPO",-0.315372142
"TMPRSS11E",0.400180413
"TMPRSS11F",0.211484763
"TMPRSS13",0.784432921
"TMPRSS4",-0.933773583
"TMSB4X",-0.185486869
"TMSL3",0.059980477
"TMTC4",0.201867376
"TNC",-2.291918974
"TNF",-0.176141659
"TNFAIP1",-0.211226713
"TNFAIP2",0.82554698
"TNFAIP3",-0.020961335
"TNFAIP8L1",-0.262649727
"TNFRSF10A",0.866420396
"TNFRSF10B",0.275835384
"TNFRSF11A",0.125609998
"TNFRSF12A",0.32164977
"TNFRSF14",0.624072009
"TNFRSF1A",-0.717453089
"TNFRSF1B",0.007087571
"TNFRSF4",0.238448797
"TNFRSF6B",1.229195241
"TNFRSF8",-0.094328709
"TNFRSF9",0.348935966
"TNFSF10",-0.065751307
"TNFSF18",0.312167211
"TNFSF4",0.099871963
"TNIK",-0.125281007
"TNIP2",3.631323876
"TNKS",0.221183579
"TNNC1",0.114238293
"TNNI1",-0.032628015
"TNNI2",3.077055233
"TNP1",1.058880346
"TNRC18",-0.013740724
"TNRC4",0.109715048
"TNRC5",-0.032306324
"TNRC6C",0.444840032
"TNS4",-0.034251566
"TOB2",0.373209553
"TOLLIP",0.289329318
"TOM1L1",-0.03908694
"TOMM20",-2.917948238
"TOMM40L",1.128151352
"TOP1MT",-0.471278055
"TOP2B",0.113369391
"TOP3A",0.342964106
"TOPBP1",-0.396878706
"TOPORS",-0.055697151
"TOR1AIP1",0.131387116
"TOX",0.038569639
"TP53",-0.064121206
"TP53AP1",0.091561498
"TP53BP1",9.909024478
"TP53BP2",-0.991134428
"TP53I11",-0.001163865
"TP53I13",0.631607312
"TP53I3",0.450495937
"TP53INP1",2.259313066
"TP73",0.231324369
"TP73L",-0.254552678
"TPD52",1.24075809
"TPD52L1",0.077125328
"TPM1",0.785102661
"TPM2",1.416245457
"TPM3",0.458886603
"TPM4",0.135113315
"TPMT",-0.982334672
"TPP1",-0.033289036
"TPP2",-0.702642428
"TPPP",0.123622154
"TPR",0.19823314
"TPRKB",-0.120265937
"TPRX1",0.325555197
"TPRXL",0.387206114
"TPSAB1",0.367485252
"TPSD1",0.293019909
"TPSG1",-0.357341445
"TPST1",0.998366537
"TPX2",0.729429299
"TRA16",0.498973526
"TRA2A",-0.51485357
"TRAF1",-0.098409083
"TRAF3",-6.598804128
"TRAF3IP3",0.170423592
"TRAF5",-0.660351755
"TRAF6",-0.226403654
"TRAF7",-1.517337107
"TRAIP",0.363127351
"TRAK1",-1.194366082
"TRAK2",-0.466122357
"TRAM2",0.093197625
"TRAP1",0.012829127
"TRAPPC2",-0.203697987
"TRAPPC5",-0.059617635
"TRDMT1",0.029385383
"TREM2",0.562828091
"TRERF1",0.009512024
"TREX1",-0.442564415
"TRFP",-0.969820207
"TRHDE",0.242954303
"TRIB1",0.050569758
"TRIB2",-0.482133032
"TRIB3",0.803820488
"TRIM13",0.036652098
"TRIM15",0.605773907
"TRIM16L",-0.069809372
"TRIM2",0.333197339
"TRIM22",-0.940629313
"TRIM24",-0.887059157
"TRIM25",-0.256904305
"TRIM26",0.469135667
"TRIM27",0.484674917
"TRIM28",0.1245482
"TRIM29",-0.281170799
"TRIM32",0.676240346
"TRIM33",0.071476019
"TRIM34",-0.249220657
"TRIM36",0.561068791
"TRIM37",-0.487971796
"TRIM38",0.037800729
"TRIM4",0.031785157
"TRIM42",0.611557633
"TRIM47",-0.753326369
"TRIM5",0.222508654
"TRIM59",-1.433643623
"TRIM62",0.212370784
"TRIM69",-0.278951046
"TRIM73",-0.006693753
"TRIM8",-1.868033852
"TRIO",-0.121966788
"TRIP10",-0.510098555
"TRIP13",-0.352129063
"TRIP4",-0.169652321
"TRIP6",0.097878752
"TRMU",-2.190701843
"TROVE2",3.384351034
"TRPC1",-0.039983301
"TRPC4AP",-0.370273326
"TRPC6",1.204922965
"TRPM3",0.491529572
"TRPM5",-0.4655343
"TRPS1",-0.110458272
"TRPV3",0.462888832
"TRRAP",-0.630616334
"TSC22D1",-0.533919389
"TSC22D2",-0.356772574
"TSC22D3",0.360726932
"TSC22D4",0.496019508
"TSCOT",0.95379986
"TSG101",-0.016853659
"TSGA13",0.061556996
"TSHZ1",-0.061964894
"TSHZ2",0.174316592
"TSHZ3",0.197521979
"TSN",0.0746992
"TSPAN13",-1.186517536
"TSPAN3",0.539282383
"TSPAN31",0.763587502
"TSPAN32",0.217009515
"TSPAN5",0.656466419
"TSPYL1",0.434299471
"TSPYL2",-1.923005531
"TSPYL4",-0.018742921
"TSSK4",0.340167879
"TST",-0.232764659
"TTBK2",0.027568099
"TTC12",0.105369753
"TTC15",0.387306303
"TTC17",-0.1096589
"TTC19",-0.640729751
"TTC22",0.381663412
"TTC23",-0.273021145
"TTC26",-0.05714139
"TTC27",0.256955884
"TTC28",0.913253381
"TTC3",0.140149233
"TTC31",-0.088394768
"TTC35",-0.244722348
"TTC4",-0.457802228
"TTC7B",-0.107146854
"TTC8",-0.549649635
"TTC9",-0.489922383
"TTF1",-0.093676553
"TTF2",0.446884837
"TTK",-0.638098071
"TTLL1",0.306565499
"TTLL5",0.199943521
"TTLL7",-0.268937868
"TTMB",-0.277018183
"TTTY2",-0.363303739
"TTTY5",0.942951692
"TTYH1",0.655481309
"TUBB4",0.262926229
"TUBD1",-0.054572901
"TUBE1",-0.016943868
"TUBG1",1.240081019
"TUBG2",0.007569098
"TUFM",-0.086771652
"TUFT1",-0.20722006
"TULP3",0.216733491
"TULP4",-0.653167091
"TUSC3",0.479860241
"TUSC4",-2.898655905
"TWIST1",0.745731513
"TXLNA",0.293236726
"TXN",-0.083327687
"TXNDC1",0.168015637
"TXNDC11",-0.45217285
"TXNDC13",-0.386831663
"TXNDC9",0.43763967
"TXNIP",-1.554069221
"TXNL4A",-0.057804726
"TXNRD1",-0.189516073
"TXNRD2",-0.007834902
"TYK2",-0.115581708
"TYROBP",0.455186513
"TYSND1",1.226863774
"TYW1",0.13942458
"U1SNRNPBP",-1.516606612
"UAP1L1",-0.526857615
"UBAP2",-0.276224753
"UBAP2L",-0.547462291
"UBB",-0.014125965
"UBE1C",-1.846001205
"UBE1DC1",-2.962749426
"UBE2B",-0.495883544
"UBE2C",0.181907929
"UBE2D1",0.596092738
"UBE2G2",-0.147683043
"UBE2I",0.138226877
"UBE2L3",-0.01260579
"UBE2L6",-0.361296483
"UBE2N",-0.842930041
"UBE2Q1",-0.353240822
"UBE2S",-0.19217535
"UBE2V1",0.957265578
"UBE3A",-0.317032184
"UBE3C",-0.210484201
"UBE4A",0.307512625
"UBE4B",-0.311245381
"UBL3",2.047525811
"UBN1",-1.257995964
"UBP1",0.556217165
"UBPH",-0.049352685
"UBR1",-5.298551573
"UBTD1",0.239867318
"UBTF",-0.300939023
"UBXD6",0.45201192
"UCA1",0.132528238
"UCHL5",0.492043622
"UCK2",0.074301959
"UCKL1",-0.362101318
"UCN2",-1.070373278
"UCN3",0.456774577
"UCP2",-0.151847634
"UGCG",-4.413196653
"UGCGL1",-0.910777726
"UGDH",-0.304593074
"UGT1A6",0.040856631
"UHRF1",-0.363117918
"UHRF2",3.309961049
"UIMC1",-0.1223721
"ULBP2",-1.461584144
"UMPS",0.210450176
"UNC13B",0.349638629
"UNC45A",-0.148494853
"UNG",-0.409938102
"UNQ467",-0.437125012
"UPF3A",0.005982044
"UPK1A",0.118455956
"UPK1B",-2.042004677
"UPP1",-0.727848286
"UQCR",-0.106625463
"UQCRB",0.06262308
"URM1",0.129486176
"URP2",0.590032105
"USF1",0.062650817
"USF2",0.174657642
"USHBP1",0.122457922
"USP1",0.647852823
"USP16",-0.945849535
"USP21",0.213740338
"USP22",1.058060616
"USP28",-0.236653117
"USP3",0.032851163
"USP32",0.534157495
"USP36",0.515021804
"USP37",-0.027640091
"USP38",0.675628832
"USP39",-0.094358251
"USP4",-0.500984309
"USP47",-0.102174029
"USP48",0.55432529
"USP5",-0.055294876
"USP52",0.422670028
"USP54",0.609232641
"USP6NL",-0.03022756
"USP7",0.116818214
"USP9X",-0.145561739
"UST",-0.279165254
"UTF1",-2.767361313
"UTP11L",-0.18690504
"UTP14A",0.4266906
"UTP14C",-0.087144597
"UTP15",-0.147211917
"UTX",-1.115921072
"UTY",0.423222309
"UVRAG",-0.190871413
"VAMP2",0.395571482
"VAMP4",-0.279012964
"VANGL1",-1.351034337
"VARSL",-0.262379819
"VASH1",-0.334324277
"VAV2",0.246087815
"VAV3",0.077544721
"VAX2",0.130807597
"VCL",-0.872558251
"VCP",-0.067243092
"VCY",0.104858593
"VDAC3",0.171566541
"VDP",0.37150027
"VDR",0.021053272
"VEGFA",7.724773888
"VEGFB",0.557888646
"VENTX",0.651812287
"VEZF1",-1.772965923
"VGLL1",3.757141347
"VGLL2",0.511658043
"VGLL3",0.260767202
"VGLL4",-0.514200512
"VHL",-0.066553088
"VIM",0.809676825
"VKORC1",-0.014373888
"VKORC1L1",-0.46626092
"VLDLR",0.570358527
"VPS13A",-0.209496676
"VPS13C",-1.452605368
"VPS13D",0.209678726
"VPS16",3.769039991
"VPS25",-0.036933417
"VPS33B",0.540483269
"VPS36",-1.54643984
"VPS39",0.308040495
"VPS41",-0.232733164
"VPS4B",0.286648917
"VPS72",-0.210605071
"VPS8",0.191893575
"VRK2",-0.057210492
"VSNL1",1.935111247
"VSX1",0.864852491
"WAPAL",0.136591527
"WARS",-0.366461628
"WASF2",3.703872873
"WASL",0.46194812
"WBP1",-0.148358408
"WBP5",-0.062281381
"WBSCR27",0.137433747
"WBSCR28",0.185454862
"WDFY1",0.465634498
"WDFY2",-2.466559103
"WDHD1",-1.619263517
"WDR1",1.63387398
"WDR13",-0.235607901
"WDR19",0.143748327
"WDR23",0.690602163
"WDR26",-0.153360646
"WDR27",0.253628567
"WDR3",1.526994408
"WDR35",-0.21947395
"WDR37",-1.079520259
"WDR4",0.144545016
"WDR41",-0.361428843
"WDR42A",0.658138566
"WDR44",-0.937687516
"WDR47",-0.479982639
"WDR5",-1.219111235
"WDR51A",-1.837938786
"WDR51B",-0.49899036
"WDR54",0.859794476
"WDR6",-0.243788313
"WDR60",0.012499728
"WDR63",0.607342812
"WDR66",0.631864291
"WDR76",-0.234663992
"WDR77",0.710995536
"WDR78",0.367765137
"WDTC1",0.067406988
"WEE1",-0.340239599
"WFDC12",0.457956802
"WFDC2",-0.127673057
"WFIKKN1",0.082984154
"WHSC1",0.105608966
"WHSC1L1",0.770234764
"WHSC2",0.093398888
"WIPI1",-1.393303337
"WNK1",-0.071823791
"WNT1",0.126027642
"WNT10B",-0.255563635
"WNT2B",2.600314906
"WNT3A",0.371255579
"WNT5A",-0.817052136
"WNT5B",-1.150148063
"WRN",-0.340141588
"WSB1",-0.286493256
"WSB2",-1.8678077
"WT1",0.278153739
"WWC1",-0.564608295
"WWC3",-0.695126885
"WWP1",-0.856028595
"WWP2",0.07810484
"WWTR1",-0.353879074
"XAB2",-0.064974678
"XBP1",-0.269552885
"XDH",-0.34940528
"XKR4",0.211471191
"XPC",0.372081533
"XPNPEP2",-0.091168494
"XPNPEP3",-0.546095474
"XPO1",0.285013051
"XPO6",-2.382042159
"XPOT",0.345602639
"XRCC2",0.202509773
"XRCC6",-0.098755769
"XRN2",-1.578929297
"XRRA1",0.19998076
"XYLB",0.453491847
"XYLT1",0.496580211
"YAF2",-0.134645397
"YAP1",1.248969765
"YARS",-1.177138074
"YARS2",0.724953446
"YBX1",0.07952416
"YBX2",0.227102718
"YEATS2",0.846351288
"YEATS4",0.194527008
"YES1",2.465234103
"YIPF6",-0.088280393
"YLPM1",-2.176987576
"YME1L1",0.106643822
"YPEL2",0.183382803
"YPEL3",1.738595743
"YPEL5",0.027396225
"YRDC",0.487737451
"YWHAB",0.024373799
"YWHAE",0.303048174
"YWHAH",-2.496548685
"YWHAQ",-0.056740189
"YY1",0.072572461
"ZADH2",-0.206145411
"ZAN",0.295113946
"ZAP70",0.199196625
"ZBTB1",-0.109148654
"ZBTB10",0.190654473
"ZBTB11",-7.281699525
"ZBTB12",0.386458812
"ZBTB16",0.242789446
"ZBTB17",3.331717154
"ZBTB2",-0.618929509
"ZBTB20",0.469227202
"ZBTB22",0.143398205
"ZBTB24",-0.214797287
"ZBTB25",0.262297202
"ZBTB26",0.434220184
"ZBTB3",0.355191382
"ZBTB32",1.146621647
"ZBTB33",-0.293371721
"ZBTB34",-0.212495437
"ZBTB37",0.424250004
"ZBTB38",-1.262359032
"ZBTB39",-0.189854318
"ZBTB4",-0.010301593
"ZBTB40",0.221898482
"ZBTB41",0.519427132
"ZBTB43",0.126755818
"ZBTB44",0.103246671
"ZBTB45",-0.251841746
"ZBTB46",0.138502719
"ZBTB47",-0.313083539
"ZBTB48",0.19477683
"ZBTB5",0.931643503
"ZBTB6",0.316907346
"ZBTB7A",-1.718414387
"ZBTB7B",0.754417464
"ZBTB7C",0.104571196
"ZBTB8",-0.204893021
"ZBTB9",-0.107390526
"ZC3H12A",-0.593082996
"ZC3H12C",-0.510364347
"ZC3H5",0.672393658
"ZC3H6",0.396028331
"ZC3H7B",-0.390177683
"ZC3H8",4.559361937
"ZC3HAV1",0.047013136
"ZC3HAV1L",-1.242925012
"ZC3HC1",-2.710351101
"ZCCHC11",-0.29209995
"ZCCHC12",0.613651295
"ZCCHC14",0.365211323
"ZCCHC7",-0.169173451
"ZCD2",4.081614964
"ZDHHC1",0.003423178
"ZDHHC13",0.46523782
"ZDHHC21",0.055776749
"ZDHHC6",-0.455799285
"ZFAND3",-0.016655142
"ZFAT1",0.645782961
"ZFHX2",1.051478104
"ZFHX4",0.026508464
"ZFP1",-0.092270337
"ZFP14",0.607701296
"ZFP161",-0.047988317
"ZFP2",0.409604595
"ZFP28",-0.064138982
"ZFP3",0.137010195
"ZFP30",0.278817788
"ZFP36",-0.081680079
"ZFP36L1",0.399404237
"ZFP36L2",-0.030435509
"ZFP37",0.022140353
"ZFP41",0.222477629
"ZFP42",-0.539737632
"ZFP62",-1.335569971
"ZFP64",0.98557047
"ZFP90",0.291826396
"ZFP91",-4.165651145
"ZFP95",0.221380498
"ZFPL1",0.054635545
"ZFPM1",-0.54386479
"ZFPM2",0.065303226
"ZFX",0.106641467
"ZFY",-0.132665547
"ZFYVE19",-1.180189391
"ZFYVE21",0.098553097
"ZFYVE26",-0.19932706
"ZFYVE27",-0.16205386
"ZFYVE28",0.109026486
"ZGPAT",0.00438293
"ZHX1",2.904547134
"ZHX2",0.163356734
"ZHX3",0.711472469
"ZIC3",0.184125522
"ZIC4",0.013221922
"ZIK1",0.536054068
"ZIM2",-0.005149675
"ZIM3",0.005883159
"ZKSCAN1",0.636723113
"ZMIZ1",-1.20248145
"ZMIZ2",-1.349158501
"ZMPSTE24",-0.03984606
"ZMYM1",0.288830992
"ZMYM2",0.27114947
"ZMYM4",-0.439621426
"ZMYND11",-0.20276956
"ZNF10",0.153260867
"ZNF100",0.482922096
"ZNF101",0.186262884
"ZNF114",0.306404665
"ZNF117",0.199564218
"ZNF12",1.232420183
"ZNF121",0.107353966
"ZNF124",0.124238032
"ZNF131",0.417004742
"ZNF132",0.351566087
"ZNF133",-0.938241469
"ZNF134",-0.182479286
"ZNF135",0.163011934
"ZNF136",0.419403577
"ZNF138",0.006603202
"ZNF14",0.415369972
"ZNF140",0.003028827
"ZNF141",0.154032133
"ZNF142",0.184100457
"ZNF143",-0.21810468
"ZNF146",-0.341397321
"ZNF148",-1.80709912
"ZNF154",0.129330828
"ZNF155",0.137132895
"ZNF157",-0.154024504
"ZNF16",0.313651042
"ZNF160",0.303739733
"ZNF165",-0.508947917
"ZNF167",0.341458728
"ZNF17",0.075690624
"ZNF174",0.276010101
"ZNF175",-0.062547513
"ZNF177",0.184091934
"ZNF18",0.472010481
"ZNF181",0.166735952
"ZNF182",0.488093457
"ZNF184",0.05460289
